date,SPX_EW_2021_Q2,meta
2021-04-30 00:00:00,668.9715002309706,
2021-04-30 10:00:00,686.8571103457186,
2021-04-30 10:30:00,681.1550422368748,
2021-04-30 12:00:00,668.5457275604035,
2021-04-30 13:30:00,670.7911031263873,
2021-04-30 15:00:00,664.0406542610792,
2021-04-30 15:30:30,664.0406542610792,
2021-04-30 23:59:59,664.939497517699,w
2021-05-03 00:00:00,669.9963191615022,
2021-05-03 10:00:00,630.6297313559669,
2021-05-03 10:30:00,639.59867557501,
2021-05-03 12:00:00,617.7622655377468,
2021-05-03 13:30:00,606.6130809357512,
2021-05-03 15:00:00,603.9199478570363,
2021-05-03 15:30:30,603.9199478570363,
2021-05-03 23:59:59,601.7434422530773,c
2021-05-04 00:00:00,570.4447279587644,
2021-05-04 10:00:00,516.5297506038269,
2021-05-04 10:30:00,521.1001222668904,
2021-05-04 12:00:00,500.82589145169686,
2021-05-04 13:30:00,515.9678361791184,
2021-05-04 15:00:00,529.3548616166056,
2021-05-04 15:30:30,529.3548616166056,
2021-05-04 23:59:59,536.1115337612302,c
2021-05-05 00:00:00,554.4037858723445,
2021-05-05 10:00:00,527.6526447232129,
2021-05-05 10:30:00,524.8857269698628,
2021-05-05 12:00:00,530.4224420341809,
2021-05-05 13:30:00,510.2603021887071,
2021-05-05 15:00:00,509.6275522676485,
2021-05-05 15:30:30,509.6275522676485,
2021-05-05 23:59:59,499.1441730858012,c
2021-05-06 00:00:00,484.14491198459086,
2021-05-06 10:00:00,419.15300488072444,
2021-05-06 10:30:00,411.04166033248043,
2021-05-06 12:00:00,410.11657886523335,
2021-05-06 13:30:00,396.6266258876142,
2021-05-06 15:00:00,380.24457817394136,
2021-05-06 15:30:30,380.24457817394136,
2021-05-06 23:59:59,397.15519192579677,c
2021-05-07 00:00:00,416.16104959197287,
2021-05-07 10:00:00,423.55956809614463,
2021-05-07 10:30:00,435.1883235213327,
2021-05-07 12:00:00,439.3001445667203,
2021-05-07 13:30:00,429.77232718830714,
2021-05-07 15:00:00,426.7095637733096,
2021-05-07 15:30:30,426.7095637733096,
2021-05-07 23:59:59,430.1371340523824,w
2021-05-10 00:00:00,418.38178472753657,
2021-05-10 10:00:00,399.8736785645485,
2021-05-10 10:30:00,403.08908336716127,
2021-05-10 12:00:00,409.3578566264805,
2021-05-10 13:30:00,395.9682305293961,
2021-05-10 15:00:00,376.7872970623714,
2021-05-10 15:30:30,376.7872970623714,
2021-05-10 23:59:59,372.4495290107827,c
2021-05-11 00:00:00,304.6428587277062,
2021-05-11 10:00:00,355.04794113024445,
2021-05-11 10:30:00,320.6199079038063,
2021-05-11 12:00:00,342.77282187706464,
2021-05-11 13:30:00,354.12626317534387,
2021-05-11 15:00:00,359.39465905505585,
2021-05-11 15:30:30,359.39465905505585,
2021-05-11 23:59:59,361.8229084982909,c
2021-05-12 00:00:00,344.26116435386757,
2021-05-12 10:00:00,351.15091352131003,
2021-05-12 10:30:00,340.1184530157293,
2021-05-12 12:00:00,320.16847625342393,
2021-05-12 13:30:00,316.0562016123358,
2021-05-12 15:00:00,302.0070380777777,
2021-05-12 15:30:30,302.0070380777777,
2021-05-12 23:59:59,292.84808452916513,c
2021-05-13 00:00:00,303.31411274814195,
2021-05-13 10:00:00,320.89498385136176,
2021-05-13 10:30:00,309.1337975011629,
2021-05-13 12:00:00,252.58516958532596,
2021-05-13 13:30:00,223.7193994669276,
2021-05-13 15:00:00,233.3137009228833,
2021-05-13 15:30:30,233.3137009228833,u
2021-05-13 23:59:59,239.66450077605714,c
2021-05-14 00:00:00,255.5242870295233,
2021-05-14 10:00:00,273.23067474876984,
2021-05-14 10:30:00,297.00214828640765,
2021-05-14 12:00:00,288.74869317884463,
2021-05-14 13:30:00,283.55047188967706,
2021-05-14 15:00:00,288.9152998784125,
2021-05-14 15:30:30,288.9152998784125,s
2021-05-14 23:59:59,286.5210797179427,w
2021-05-17 00:00:00,338.3749319451647,
2021-05-17 10:00:00,290.86441466915267,
2021-05-17 10:30:00,272.4777932106258,
2021-05-17 12:00:00,250.8486215357825,
2021-05-17 13:30:00,251.48391922054043,
2021-05-17 15:00:00,254.8252641883705,
2021-05-17 15:30:30,254.8252641883705,
2021-05-17 23:59:59,267.3161792397468,c
2021-05-18 00:00:00,264.441761344234,
2021-05-18 10:00:00,281.24431325098226,
2021-05-18 10:30:00,298.7171022299756,
2021-05-18 12:00:00,299.6027211924254,
2021-05-18 13:30:00,307.7913238650465,
2021-05-18 15:00:00,290.6341572788315,
2021-05-18 15:30:30,290.6341572788315,
