date,MSCI_ESG_HEDGED_2021_Q2,meta
2021-04-12 00:00:00,0.28844035747133034,
2021-04-12 10:00:00,11.03098063862464,
2021-04-12 10:30:00,3.8820006640073643,
2021-04-12 12:00:00,-2.0735290272541533,
2021-04-12 13:30:00,-4.418238746745686,
2021-04-12 15:00:00,-0.9012280740123515,
2021-04-12 15:30:30,-0.9012280740123515,
2021-04-12 23:59:59,-0.9488291317856579,c
2021-04-13 00:00:00,-4.698558264185721,
2021-04-13 10:00:00,0.4083604124956537,
2021-04-13 10:30:00,13.258558071669057,
2021-04-13 12:00:00,20.391452248538286,
2021-04-13 13:30:00,20.200133790167115,
2021-04-13 15:00:00,27.807314870148332,
2021-04-13 15:30:30,27.807314870148332,
2021-04-13 23:59:59,28.80008200090046,c
2021-04-14 00:00:00,24.426346169300587,
2021-04-14 10:00:00,22.7846243396626,
2021-04-14 10:30:00,26.31115630819022,
2021-04-14 12:00:00,26.661984414491798,
2021-04-14 13:30:00,25.760796523109974,
2021-04-14 15:00:00,20.848579556735956,
2021-04-14 15:30:30,20.848579556735956,
2021-04-14 23:59:59,20.894584662480696,c
2021-04-15 00:00:00,21.526283417670896,
2021-04-15 10:00:00,5.879938445071048,
2021-04-15 10:30:00,8.770144456353847,
2021-04-15 12:00:00,-0.4488284034864023,
2021-04-15 13:30:00,-4.945905033575002,
2021-04-15 15:00:00,-0.2857948731352167,
2021-04-15 15:30:30,-0.2857948731352167,
2021-04-15 23:59:59,1.8242851177651573,c
2021-04-16 00:00:00,13.518683411294433,
2021-04-16 10:00:00,30.691608524888238,
2021-04-16 10:30:00,18.663329216222905,
2021-04-16 12:00:00,18.668880394950037,
2021-04-16 13:30:00,17.333615107987015,
2021-04-16 15:00:00,23.501431426127198,
2021-04-16 15:30:30,23.501431426127198,
2021-04-16 23:59:59,26.222133758802556,w
2021-04-19 00:00:00,21.006674069762227,
2021-04-19 10:00:00,31.55606172316655,
2021-04-19 10:30:00,28.799470656569184,
2021-04-19 12:00:00,25.832301478001625,
2021-04-19 13:30:00,26.047920643009064,
2021-04-19 15:00:00,20.089194263515026,
2021-04-19 15:30:30,20.089194263515026,
2021-04-19 23:59:59,22.361470948431815,c
2021-04-20 00:00:00,40.84631595389905,
2021-04-20 10:00:00,24.231876650939313,
2021-04-20 10:30:00,31.949676808241463,
2021-04-20 12:00:00,27.20254926729808,
2021-04-20 13:30:00,22.209992789857495,
2021-04-20 15:00:00,25.416458268646608,
2021-04-20 15:30:30,25.416458268646608,
2021-04-20 23:59:59,25.054630879925384,c
2021-04-21 00:00:00,23.14885891211756,
2021-04-21 10:00:00,16.401532415204713,
2021-04-21 10:30:00,14.437593069163142,
2021-04-21 12:00:00,26.944540426098428,
2021-04-21 13:30:00,20.556730366271495,
2021-04-21 15:00:00,17.38529821728602,
2021-04-21 15:30:30,17.38529821728602,
2021-04-21 23:59:59,22.522162695930376,c
2021-04-22 00:00:00,27.99359822372304,
2021-04-22 10:00:00,29.17558871052239,
2021-04-22 10:30:00,26.38442386999364,
2021-04-22 12:00:00,23.661436354617194,
2021-04-22 13:30:00,25.344871414822734,
2021-04-22 15:00:00,18.91999329586804,
2021-04-22 15:30:30,18.91999329586804,
2021-04-22 23:59:59,12.323147252666615,c
2021-04-23 00:00:00,7.731691186170821,
2021-04-23 10:00:00,12.678564620758834,
2021-04-23 10:30:00,13.761638748178086,
2021-04-23 12:00:00,19.67260038317326,
2021-04-23 13:30:00,23.041617226464126,
2021-04-23 15:00:00,22.22574964402213,
2021-04-23 15:30:30,22.22574964402213,
2021-04-23 23:59:59,22.396908913284477,w
2021-04-26 00:00:00,30.819367237544895,
2021-04-26 10:00:00,30.083748580209146,
2021-04-26 10:30:00,31.808001902356267,
2021-04-26 12:00:00,29.338484155650747,
2021-04-26 13:30:00,24.48656621789314,
2021-04-26 15:00:00,21.601644049450556,
2021-04-26 15:30:30,21.601644049450556,
2021-04-26 23:59:59,23.241221582525526,c
2021-04-27 00:00:00,14.777552017386256,
2021-04-27 10:00:00,25.471817153227676,
2021-04-27 10:30:00,21.249629997154074,
2021-04-27 12:00:00,23.470296385957624,
2021-04-27 13:30:00,21.39449003415612,
2021-04-27 15:00:00,22.762804111384526,
2021-04-27 15:30:30,22.762804111384526,
2021-04-27 23:59:59,25.025021426736515,c
2021-04-28 00:00:00,-11.616800120951382,
2021-04-28 10:00:00,-13.164448024124226,
2021-04-28 10:30:00,-5.4997834117111495,
2021-04-28 12:00:00,-6.401028815275254,
2021-04-28 13:30:00,-4.782573330186182,
2021-04-28 15:00:00,-11.802585888360852,
2021-04-28 15:30:30,-11.802585888360852,
2021-04-28 23:59:59,-15.533529465491142,c
2021-04-29 00:00:00,-22.997977618300126,
2021-04-29 10:00:00,-18.61632570590345,
2021-04-29 10:30:00,-8.089488283943126,
2021-04-29 12:00:00,-16.89707095473719,
2021-04-29 13:30:00,-22.380460453577,
2021-04-29 15:00:00,-11.790789048394856,
2021-04-29 15:30:30,-11.790789048394856,
2021-04-29 23:59:59,-8.334575229359189,c
2021-04-30 00:00:00,-12.568173267687087,
2021-04-30 10:00:00,-29.83219646833544,
2021-04-30 10:30:00,-32.83417367722865,
2021-04-30 12:00:00,-21.39441206132176,
2021-04-30 13:30:00,-18.529367977565926,
2021-04-30 15:00:00,-17.76789157363035,
2021-04-30 15:30:30,-17.76789157363035,s
2021-04-30 23:59:59,-12.777409523173674,w
2021-05-03 00:00:00,-16.528259904158944,
2021-05-03 10:00:00,-11.439236125735533,
2021-05-03 10:30:00,-19.41545630248453,
2021-05-03 12:00:00,-18.550929400597852,
2021-05-03 13:30:00,-8.36393012212227,
2021-05-03 15:00:00,-8.303642451189205,
2021-05-03 15:30:30,-8.303642451189205,
2021-05-03 23:59:59,-9.449621768060922,c
2021-05-04 00:00:00,-1.3517574136431563,
2021-05-04 10:00:00,4.581185779220135,
2021-05-04 10:30:00,3.210515611556673,
2021-05-04 12:00:00,8.415391497516566,
2021-05-04 13:30:00,5.114210448884506,
2021-05-04 15:00:00,15.659295426386564,
2021-05-04 15:30:30,15.659295426386564,
2021-05-04 23:59:59,14.038045149472737,c
2021-05-05 00:00:00,7.257484492650093,
2021-05-05 10:00:00,17.648467006586003,
2021-05-05 10:30:00,15.317937683885333,
2021-05-05 12:00:00,20.91932006349367,
