date,RBOT_2022_Q2,meta
2022-06-03 15:00:00,-6.354551273124457,
2022-06-03 15:30:30,-6.354551273124457,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,26.310034068747086,
2022-06-06 10:00:00,2.1348189922158554,
2022-06-06 10:30:00,19.291513453174048,
2022-06-06 12:00:00,5.021107693012937,
2022-06-06 13:30:00,3.5174436006764154,
2022-06-06 15:00:00,22.141233064564517,
2022-06-06 15:30:30,22.141233064564517,
2022-06-06 23:59:59,17.961546347197554,c
2022-06-07 00:00:00,-20.414095665058255,
2022-06-07 10:00:00,9.307382717528753,
2022-06-07 10:30:00,40.63082426222229,
2022-06-07 12:00:00,52.45460487068249,
2022-06-07 13:30:00,15.563298777864361,
2022-06-07 15:00:00,28.310776004368336,
2022-06-07 15:30:30,28.310776004368336,u
2022-06-07 23:59:59,61.09053924570787,c
2022-06-08 00:00:00,35.10098350871806,
2022-06-08 10:00:00,85.0366542510053,
2022-06-08 10:30:00,66.94038295736061,
2022-06-08 12:00:00,121.6684994551564,
2022-06-08 13:30:00,107.8217522649112,
2022-06-08 15:00:00,102.46777891062732,
2022-06-08 15:30:30,102.46777891062732,
2022-06-08 23:59:59,92.04215761312389,c
2022-06-09 00:00:00,83.21707799858598,
2022-06-09 10:00:00,28.941231104465942,
2022-06-09 10:30:00,65.85522747165771,
2022-06-09 12:00:00,24.61389614292989,
2022-06-09 13:30:00,22.61424393805214,
2022-06-09 15:00:00,26.928557884904535,
2022-06-09 15:30:30,26.928557884904535,
2022-06-09 23:59:59,43.08025804152669,c
2022-06-10 00:00:00,-10.778311677893441,
2022-06-10 10:00:00,-11.93682322809741,
2022-06-10 10:30:00,-52.89799212675672,
2022-06-10 12:00:00,-83.29032191869788,
2022-06-10 13:30:00,-108.8234156817673,
2022-06-10 15:00:00,-89.47609601989143,
2022-06-10 15:30:30,-89.47609601989143,
2022-06-10 23:59:59,-75.42684480467409,w
2022-06-13 00:00:00,-124.56385005022639,
2022-06-13 10:00:00,-164.1089727473322,
2022-06-13 10:30:00,-166.4019652346986,
2022-06-13 12:00:00,-184.4801102588969,
2022-06-13 13:30:00,-180.0647902973293,
2022-06-13 15:00:00,-177.8043932203766,
2022-06-13 15:30:30,-177.8043932203766,
2022-06-13 23:59:59,-163.14849648979492,c
2022-06-14 00:00:00,-156.10179649743037,
2022-06-14 10:00:00,-180.098502583717,
2022-06-14 10:30:00,-205.17757304272692,
2022-06-14 12:00:00,-166.58157740360417,
2022-06-14 13:30:00,-175.14525412739482,
2022-06-14 15:00:00,-194.02780454392126,
2022-06-14 15:30:30,-194.02780454392126,
2022-06-14 23:59:59,-186.55510085874596,c
2022-06-15 00:00:00,-177.35628998352735,
2022-06-15 10:00:00,-147.1381010930706,
2022-06-15 10:30:00,-146.61773713060876,
2022-06-15 12:00:00,-115.6887245419178,
2022-06-15 13:30:00,-126.93518614394043,
2022-06-15 15:00:00,-111.03308659148968,
2022-06-15 15:30:30,-111.03308659148968,
2022-06-15 23:59:59,-98.65761422664053,c
2022-06-16 00:00:00,-158.5622380026502,
2022-06-16 10:00:00,-141.7556689732766,
2022-06-16 10:30:00,-133.61812700105122,
2022-06-16 12:00:00,-125.565055856544,
2022-06-16 13:30:00,-123.04481714858781,
2022-06-16 15:00:00,-121.52833108518604,
2022-06-16 15:30:30,-121.52833108518604,
2022-06-16 23:59:59,-127.33977478850011,c
2022-06-17 00:00:00,-118.9124784229632,
2022-06-17 10:00:00,-51.14891395213999,
2022-06-17 10:30:00,-73.65069600555137,
2022-06-17 12:00:00,-30.369401670368916,
2022-06-17 13:30:00,-12.34572245140049,
2022-06-17 15:00:00,10.729983779078566,
2022-06-17 15:30:30,10.729983779078566,
2022-06-17 23:59:59,-36.28377628063464,e
2022-06-20 00:00:00,-36.28377628063464,
2022-06-20 10:00:00,-35.867655800027705,
2022-06-20 10:30:00,-36.57827436121187,
2022-06-20 12:00:00,-37.1920827319355,
2022-06-20 13:30:00,-36.44879870996755,
2022-06-20 15:00:00,-36.724617156766215,
2022-06-20 15:30:30,-36.724617156766215,
2022-06-20 23:59:59,-36.724617156766215,c
2022-06-21 00:00:00,-1.4737056566136744,
2022-06-21 10:00:00,-13.198599463306437,
2022-06-21 10:30:00,-7.2547332184080915,
2022-06-21 12:00:00,-3.1359424199416708,
2022-06-21 13:30:00,-5.962586046984256,
2022-06-21 15:00:00,-40.945871175392085,
2022-06-21 15:30:30,-40.945871175392085,
2022-06-21 23:59:59,-51.43075246486785,c
2022-06-22 00:00:00,-77.99624976544015,
2022-06-22 10:00:00,17.72018076585914,
2022-06-22 10:30:00,16.094477382637706,
2022-06-22 12:00:00,22.477731784733237,
2022-06-22 13:30:00,28.21947028730608,
2022-06-22 15:00:00,13.308509783501108,
2022-06-22 15:30:30,13.308509783501108,
2022-06-22 23:59:59,3.803507446004346,c
2022-06-23 00:00:00,23.02100242221377,
2022-06-23 10:00:00,70.48575847625762,
2022-06-23 10:30:00,112.22496768906637,
2022-06-23 12:00:00,151.17578827185503,
2022-06-23 13:30:00,144.42463202695455,
2022-06-23 15:00:00,191.02741225821887,
2022-06-23 15:30:30,191.02741225821887,
2022-06-23 23:59:59,199.47133426762173,c
2022-06-24 00:00:00,207.53743128393648,
2022-06-24 10:00:00,246.96591776064918,
2022-06-24 10:30:00,226.8406727043457,
2022-06-24 12:00:00,211.83159842459338,
2022-06-24 13:30:00,250.04627704435018,
2022-06-24 15:00:00,254.89692780624432,
2022-06-24 15:30:30,254.89692780624432,
2022-06-24 23:59:59,258.8380310277365,w
2022-06-27 00:00:00,245.0444112392238,
2022-06-27 10:00:00,185.95762063960183,
2022-06-27 10:30:00,119.9087831339242,
2022-06-27 12:00:00,142.79848600773266,
2022-06-27 13:30:00,152.80562269542997,
2022-06-27 15:00:00,149.23202872731042,
2022-06-27 15:30:30,149.23202872731042,
2022-06-27 23:59:59,138.3660983799715,c
2022-06-28 00:00:00,127.60470406894899,
2022-06-28 10:00:00,107.05425062348547,
2022-06-28 10:30:00,107.69953273784222,
2022-06-28 12:00:00,106.9777353570081,
2022-06-28 13:30:00,71.36454751888266,
2022-06-28 15:00:00,56.799592500350855,
2022-06-28 15:30:30,56.799592500350855,
2022-06-28 23:59:59,65.7885371361034,c
2022-06-29 00:00:00,61.09762144356614,
2022-06-29 10:00:00,60.832095035052134,
2022-06-29 10:30:00,55.69417363480238,
2022-06-29 12:00:00,67.52861370793005,
2022-06-29 13:30:00,54.45819743270624,
2022-06-29 15:00:00,46.323904581910256,
2022-06-29 15:30:30,46.323904581910256,
2022-06-29 23:59:59,62.73799519847444,c
2022-06-30 00:00:00,43.38396883838334,
2022-06-30 10:00:00,-17.793194592691975,
2022-06-30 10:30:00,-15.521845595046898,
2022-06-30 12:00:00,7.747968585120816,
2022-06-30 13:30:00,-3.0788719291725783,
2022-06-30 15:00:00,-4.451489816313824,
2022-06-30 15:30:30,-4.451489816313824,
2022-06-30 23:59:59,15.198971327941194,c
2022-07-01 00:00:00,66.48249149921992,
2022-07-01 10:00:00,100.92457387091633,
2022-07-01 10:30:00,101.64233710738847,
2022-07-01 12:00:00,93.853859087547,
2022-07-01 13:30:00,98.1168787592926,
2022-07-01 15:00:00,83.7195458059299,
2022-07-01 15:30:30,83.7195458059299,
2022-07-01 23:59:59,101.19358561545027,w
