date,EU_MSCI_FACTOR_2022_Q4,meta
2022-11-17 03:30:00,-33.25734755941696,
2022-11-17 04:00:00,-29.09019793455363,
2022-11-17 06:00:00,-36.603884623410806,
2022-11-17 08:00:00,-28.292940405266705,
2022-11-17 10:30:00,-13.005740568715197,
2022-11-17 11:00:00,-14.290069412807867,
2022-11-17 23:59:59,-21.211256822330967,c
2022-11-18 00:00:00,-23.4862773977745,
2022-11-18 03:30:00,-1.3371427117651535,
2022-11-18 04:00:00,-8.071828917839525,
2022-11-18 06:00:00,-21.3018477809116,
2022-11-18 08:00:00,-12.804707730899764,
2022-11-18 10:30:00,-6.683855363853041,
2022-11-18 11:00:00,-1.3901070862575295,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,13.972281630337335,
2022-11-21 03:30:00,64.7140974503811,
2022-11-21 04:00:00,70.45753380875308,
2022-11-21 06:00:00,68.70042795171562,
2022-11-21 08:00:00,63.71763392009527,
2022-11-21 10:30:00,47.28920367980177,
2022-11-21 11:00:00,42.92530544444284,
2022-11-21 23:59:59,46.8016271311358,c
2022-11-22 00:00:00,57.08944905561677,
2022-11-22 03:30:00,59.43931595801021,
2022-11-22 04:00:00,69.91719754500369,
2022-11-22 06:00:00,75.73462922972155,
2022-11-22 08:00:00,71.17656326142097,
2022-11-22 10:30:00,63.456185442510815,
2022-11-22 11:00:00,59.915487285585044,
2022-11-22 23:59:59,56.8088010002638,c
2022-11-23 00:00:00,56.010625219670914,
2022-11-23 03:30:00,62.11505186075348,
2022-11-23 04:00:00,61.11046400606861,
2022-11-23 06:00:00,55.97810668457694,
2022-11-23 08:00:00,48.69408800938854,
2022-11-23 10:30:00,52.27019411740096,
2022-11-23 11:00:00,56.147075319733716,
2022-11-23 23:59:59,59.764754315204385,c
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
0,59.764754315204385,
2022-11-24 00:00:00,61.11239145692829,
2022-11-24 03:30:00,71.52336426473371,
2022-11-24 04:00:00,50.30296084819494,
2022-11-24 06:00:00,47.610929953861074,
2022-11-24 08:00:00,46.17324946685673,
2022-11-24 10:30:00,49.947912226792795,
2022-11-24 11:00:00,44.63768628620366,
2022-11-24 23:59:59,53.17426133673135,c
2022-11-25 00:00:00,66.9547061016826,
2022-11-25 03:30:00,52.842454630924834,
2022-11-25 04:00:00,47.77101984911073,
2022-11-25 06:00:00,42.37791140117483,
2022-11-25 08:00:00,47.34531744620281,
2022-11-25 10:30:00,47.02202510878115,
2022-11-25 11:00:00,53.272053345668866,
2022-11-25 23:59:59,55.74622217095529,w
2022-11-28 00:00:00,73.48664738126294,
2022-11-28 03:30:00,73.84607922715523,
2022-11-28 04:00:00,78.15339409887119,
2022-11-28 06:00:00,82.8552074803018,
2022-11-28 08:00:00,76.39481400470757,
2022-11-28 10:30:00,63.7208545529098,
2022-11-28 11:00:00,67.18788167216323,
2022-11-28 23:59:59,70.22342266211743,c
2022-11-29 00:00:00,74.21748391175194,
2022-11-29 03:30:00,80.24810819309167,
2022-11-29 04:00:00,77.14464275025912,
2022-11-29 06:00:00,78.27469833167484,
2022-11-29 08:00:00,91.15162522743358,
2022-11-29 10:30:00,118.83376876760903,
2022-11-29 11:00:00,120.39489455021405,
2022-11-29 23:59:59,121.01022278684852,c
2022-11-30 00:00:00,137.88964009141412,
2022-11-30 03:30:00,145.66502073740972,
2022-11-30 04:00:00,137.86995503150555,
2022-11-30 06:00:00,142.15820523676368,
2022-11-30 08:00:00,127.3854701582546,
2022-11-30 10:30:00,145.1412723826484,
2022-11-30 11:00:00,163.265145900468,
2022-11-30 23:59:59,180.53838561714232,e
2022-12-01 00:00:00,138.1230579448198,
2022-12-01 03:30:00,100.02989394147377,
2022-12-01 04:00:00,97.67783112241366,
2022-12-01 06:00:00,120.25706888116142,
2022-12-01 08:00:00,115.96296671165217,
2022-12-01 10:30:00,109.40297498123269,
2022-12-01 11:00:00,110.0408509554733,
2022-12-01 23:59:59,99.23988982046947,c
2022-12-02 00:00:00,98.0714757995328,
2022-12-02 03:30:00,85.69077885390678,
2022-12-02 04:00:00,68.1686430820802,
2022-12-02 06:00:00,63.44912356216216,
2022-12-02 08:00:00,71.49197221483055,
2022-12-02 10:30:00,77.32575636008912,
2022-12-02 11:00:00,79.17087268481336,
2022-12-02 23:59:59,84.07716199579053,w
2022-12-05 00:00:00,74.73479405561707,
2022-12-05 03:30:00,73.1805208858298,
2022-12-05 04:00:00,82.63425047375316,
2022-12-05 06:00:00,62.49793916096135,
2022-12-05 08:00:00,78.07460871216253,
2022-12-05 10:30:00,81.26457493116126,
2022-12-05 11:00:00,84.91269509863034,
2022-12-05 23:59:59,78.41081423431373,c
2022-12-06 00:00:00,71.20904181615501,
2022-12-06 03:30:00,75.04266869950837,
2022-12-06 04:00:00,85.45763242792614,
2022-12-06 06:00:00,101.4696334559018,
2022-12-06 08:00:00,104.38481937375437,
2022-12-06 10:30:00,113.00761789809505,
2022-12-06 11:00:00,111.73204988129956,
2022-12-06 23:59:59,121.04044489079442,c
2022-12-07 00:00:00,92.97643712297443,
2022-12-07 03:30:00,114.11257611142398,
2022-12-07 04:00:00,116.64543240323891,
2022-12-07 06:00:00,112.33293560140007,
2022-12-07 08:00:00,115.48313992003298,
2022-12-07 10:30:00,106.75292921754667,
2022-12-07 11:00:00,101.66243871076611,
2022-12-07 23:59:59,97.20486958525598,c
2022-12-08 00:00:00,91.66969769955242,
2022-12-08 03:30:00,115.39312918251883,
2022-12-08 04:00:00,115.84797454011604,
2022-12-08 06:00:00,112.20526627594435,
2022-12-08 08:00:00,121.46900170456647,
2022-12-08 10:30:00,115.01937608211907,
2022-12-08 11:00:00,107.82566947006686,
2022-12-08 23:59:59,109.28942945226046,c
2022-12-09 00:00:00,104.14854833211493,
2022-12-09 03:30:00,97.50602789959297,
2022-12-09 04:00:00,92.32660346503391,
2022-12-09 06:00:00,96.50630908293144,
2022-12-09 08:00:00,92.93068992459084,
2022-12-09 10:30:00,106.63447928639934,
2022-12-09 11:00:00,109.48591025716317,
2022-12-09 23:59:59,107.82347505613873,w
2022-12-12 00:00:00,118.84375788514902,
2022-12-12 03:30:00,100.87221079002981,
2022-12-12 04:00:00,99.58279595289005,
2022-12-12 06:00:00,98.17718148839796,
2022-12-12 08:00:00,95.83586429986079,
2022-12-12 10:30:00,94.78197632730641,
2022-12-12 11:00:00,89.34429789541386,
2022-12-12 23:59:59,86.95111446648716,c
2022-12-13 00:00:00,86.27313883324362,
2022-12-13 03:30:00,99.08758095687463,
2022-12-13 04:00:00,102.24882737666277,
2022-12-13 06:00:00,106.54990725226347,
2022-12-13 08:00:00,104.95240856444994,
2022-12-13 10:30:00,57.376585489648306,
2022-12-13 11:00:00,64.57408904296878,
2022-12-13 23:59:59,60.15646699148172,c
2022-12-14 00:00:00,57.91096683309044,
2022-12-14 03:30:00,69.95235700584394,
2022-12-14 04:00:00,55.46349716624192,
2022-12-14 06:00:00,60.36264470054883,
2022-12-14 08:00:00,69.13461598785122,
2022-12-14 10:30:00,60.22761143424313,
2022-12-14 11:00:00,58.92801444045293,
2022-12-14 23:59:59,68.23055059796152,c
2022-12-15 00:00:00,76.22168857977144,
2022-12-15 03:30:00,92.12263781346789,
2022-12-15 04:00:00,98.95539622466228,
2022-12-15 06:00:00,92.42870924530226,
2022-12-15 08:00:00,91.67823830130666,
2022-12-15 10:30:00,102.72621116240745,
2022-12-15 11:00:00,108.37061322017493,
2022-12-15 23:59:59,96.87104825041231,c
2022-12-16 00:00:00,93.56140063298628,
2022-12-16 03:30:00,120.27604445396034,
2022-12-16 04:00:00,129.40103294810078,
2022-12-16 06:00:00,125.53913705209763,
2022-12-16 08:00:00,119.0211125794448,
2022-12-16 10:30:00,120.69111688689347,
2022-12-16 11:00:00,125.39814027700837,
2022-12-16 23:59:59,131.50479507013588,w
2022-12-19 00:00:00,126.55946904575401,
2022-12-19 03:30:00,130.2697486463173,
2022-12-19 04:00:00,125.68336834832527,
2022-12-19 06:00:00,127.8766158768801,
2022-12-19 08:00:00,132.50687965288913,
2022-12-19 10:30:00,135.38860707248367,
2022-12-19 11:00:00,132.0046748812837,
2022-12-19 23:59:59,133.68349108276308,c
2022-12-20 00:00:00,142.50931538473972,
2022-12-20 03:30:00,144.11050189452382,
2022-12-20 04:00:00,140.3945873171464,
2022-12-20 06:00:00,156.74912155930284,
2022-12-20 08:00:00,165.77352664425953,
2022-12-20 10:30:00,176.64236809932575,
2022-12-20 11:00:00,181.21490537815757,
2022-12-20 23:59:59,168.52091384052787,c
2022-12-21 00:00:00,166.6984878194974,
2022-12-21 03:30:00,155.1841256619313,
2022-12-21 04:00:00,156.75368475748567,
2022-12-21 06:00:00,173.01984390983293,
2022-12-21 08:00:00,176.26051779550042,
2022-12-21 10:30:00,170.89618370237483,
2022-12-21 11:00:00,173.9978320818532,
2022-12-21 23:59:59,168.72534268608896,c
