date,EU_FTSEUK_AD_2022_Q2,meta
2022-06-09 08:00:00,-59.059716142794024,
2022-06-09 10:30:00,-81.78469739612532,
2022-06-09 11:00:00,-69.78820639761193,
2022-06-09 23:59:59,-67.86620907204913,c
2022-06-10 00:00:00,-45.246591542578656,
2022-06-10 03:30:00,-47.95823902113756,
2022-06-10 04:00:00,-78.1846759080818,
2022-06-10 06:00:00,-109.3553541408653,
2022-06-10 08:00:00,-108.7903478701896,
2022-06-10 10:30:00,-85.05372131215937,
2022-06-10 11:00:00,-88.27652636268817,
2022-06-10 23:59:59,-75.45432179706644,w
2022-06-13 00:00:00,-75.45432179706644,
2022-06-13 03:30:00,-75.45432179706644,
2022-06-13 04:00:00,-75.45432179706644,
2022-06-13 06:00:00,-75.45432179706644,
2022-06-13 08:00:00,-75.45432179706644,
2022-06-13 10:30:00,-75.45432179706644,
2022-06-13 11:00:00,-75.45432179706644,
2022-06-13 23:59:59,-75.45432179706644,c
2022-06-14 00:00:00,-70.61698753603831,
2022-06-14 03:30:00,-80.0921687636866,
2022-06-14 04:00:00,-117.23067794816501,
2022-06-14 06:00:00,-141.66195067260833,
2022-06-14 08:00:00,-101.31439506006717,
2022-06-14 10:30:00,-171.85184592833954,
2022-06-14 11:00:00,-218.45340199107466,
2022-06-14 23:59:59,-206.06101684112343,c
2022-06-15 00:00:00,-190.54298954779136,
2022-06-15 03:30:00,-182.92436529293735,
2022-06-15 04:00:00,-199.59741185849725,
2022-06-15 06:00:00,-183.2886840663857,
2022-06-15 08:00:00,-167.18635485350208,
2022-06-15 10:30:00,-165.27056621922702,
2022-06-15 11:00:00,-139.92786966625962,
2022-06-15 23:59:59,-107.63856698638949,c
2022-06-16 00:00:00,-280.32128825141467,
2022-06-16 03:30:00,-340.9730690424366,
2022-06-16 04:00:00,-397.8306058359264,
2022-06-16 06:00:00,-405.4035101769977,
2022-06-16 08:00:00,-431.8446905326879,
2022-06-16 10:30:00,-456.478402229787,
2022-06-16 11:00:00,-466.60861453184606,
2022-06-16 23:59:59,-513.8062824539871,c
2022-06-17 00:00:00,-514.0720892581917,
2022-06-17 03:30:00,-456.6101947885365,
2022-06-17 04:00:00,-463.49037738177327,
2022-06-17 06:00:00,-464.6726001139086,
2022-06-17 08:00:00,-449.74740745672534,
2022-06-17 10:30:00,-362.3081316583038,
2022-06-17 11:00:00,-325.3879987491004,
2022-06-17 23:59:59,-321.13370418741414,e
2022-06-20 00:00:00,-347.16962188041407,
2022-06-20 03:30:00,-335.87696876838527,
2022-06-20 04:00:00,-316.34278289335197,
2022-06-20 06:00:00,-428.27703785540996,
2022-06-20 08:00:00,-434.59354140624356,
2022-06-20 10:30:00,-504.0974609294483,
2022-06-20 11:00:00,-465.22213975774093,
2022-06-20 23:59:59,-460.8819713000151,c
2022-06-21 00:00:00,-489.93257449295027,
2022-06-21 03:30:00,-519.2166774158213,
2022-06-21 04:00:00,-503.0895884652992,
2022-06-21 06:00:00,-548.5413835316806,
2022-06-21 08:00:00,-542.7727594719141,
2022-06-21 10:30:00,-543.909919096863,
2022-06-21 11:00:00,-542.8066812085185,
2022-06-21 23:59:59,-524.2218887633846,c
2022-06-22 00:00:00,-532.4020329370871,
2022-06-22 03:30:00,-492.77195658240146,
2022-06-22 04:00:00,-480.83628332543105,
2022-06-22 06:00:00,-474.97106428992623,
2022-06-22 08:00:00,-509.14080639019556,
2022-06-22 10:30:00,-504.38579428760687,
2022-06-22 11:00:00,-515.1718375461799,
2022-06-22 23:59:59,-496.91386209982966,c
2022-06-23 00:00:00,-463.15306213508404,
2022-06-23 03:30:00,-453.3321059724059,
2022-06-23 04:00:00,-489.05056867595977,
2022-06-23 06:00:00,-471.6942547642312,
2022-06-23 08:00:00,-494.80530332741586,
2022-06-23 10:30:00,-440.5322114964454,
2022-06-23 11:00:00,-445.83868691223216,
2022-06-23 23:59:59,-460.0079816203127,c
2022-06-24 00:00:00,-502.2900834474891,
2022-06-24 03:30:00,-519.1478869116017,
2022-06-24 04:00:00,-512.4919487097494,
2022-06-24 06:00:00,-518.0540091858437,
2022-06-24 08:00:00,-522.254578399777,
2022-06-24 10:30:00,-526.1376909440816,
2022-06-24 11:00:00,-534.5249563611926,
2022-06-24 23:59:59,-553.9802205021773,w
2022-06-27 00:00:00,-563.6172019333604,
2022-06-27 03:30:00,-531.1745562476509,
2022-06-27 04:00:00,-548.7307114121483,
2022-06-27 06:00:00,-533.7187291479861,
2022-06-27 08:00:00,-542.1653654106176,
2022-06-27 10:30:00,-538.4589260029911,
2022-06-27 11:00:00,-555.4703274830403,
2022-06-27 23:59:59,-563.0674468045203,c
2022-06-28 00:00:00,-591.3519540940529,
2022-06-28 03:30:00,-597.6141448844444,
2022-06-28 04:00:00,-588.6252853336366,
2022-06-28 06:00:00,-575.1240756176327,
2022-06-28 08:00:00,-576.6967432371368,
2022-06-28 10:30:00,-578.2262220123591,
2022-06-28 11:00:00,-585.1149937352228,
2022-06-28 23:59:59,-574.8761817413084,c
2022-06-29 00:00:00,-558.5091428541037,
2022-06-29 03:30:00,-623.0887665117206,
2022-06-29 04:00:00,-592.3489232175656,
2022-06-29 06:00:00,-589.8699263659354,
2022-06-29 08:00:00,-603.9717095142255,
2022-06-29 10:30:00,-628.1092670872799,
2022-06-29 11:00:00,-613.9572512070179,
2022-06-29 23:59:59,-625.4347786642712,c
2022-06-30 00:00:00,-595.8259438433043,
2022-06-30 03:30:00,-641.7750603101748,
2022-06-30 04:00:00,-693.9006241511369,
2022-06-30 06:00:00,-778.0839790802823,
2022-06-30 08:00:00,-792.5470095737858,
2022-06-30 10:30:00,-776.737150280377,
2022-06-30 11:00:00,-781.6831943152866,
2022-06-30 23:59:59,-777.1023288898622,c
2022-07-01 00:00:00,-759.5461149625361,
2022-07-01 03:30:00,-756.4003514235817,
2022-07-01 04:00:00,-752.3488119282706,
2022-07-01 06:00:00,-701.7808486429574,
2022-07-01 08:00:00,-665.8676438538411,
2022-07-01 10:30:00,-757.1912324168316,
2022-07-01 11:00:00,-762.6331152253665,
2022-07-01 23:59:59,-787.6381144232869,w
