date,MSCI_US_STAY_HEDGED_2022_Q2,meta
2022-04-07 00:00:00,396.7436400684353,
2022-04-07 10:00:00,407.44773621804654,
2022-04-07 10:30:00,406.64344821480427,
2022-04-07 12:00:00,397.6891605259931,
2022-04-07 13:30:00,404.41571232952424,
2022-04-07 15:00:00,418.11033293458456,
2022-04-07 15:30:30,418.11033293458456,
2022-04-07 23:59:59,408.6439813266577,c
2022-04-08 00:00:00,394.66296860050556,
2022-04-08 10:00:00,401.2893112345238,
2022-04-08 10:30:00,402.1289705542648,
2022-04-08 12:00:00,400.79738550270554,
2022-04-08 13:30:00,400.470093427062,
2022-04-08 15:00:00,405.53160083694866,
2022-04-08 15:30:30,405.53160083694866,
2022-04-08 23:59:59,403.5315683169914,w
2022-04-11 00:00:00,380.58064207423934,
2022-04-11 10:00:00,372.4887499711166,
2022-04-11 10:30:00,365.15261780345304,
2022-04-11 12:00:00,378.2773055787287,
2022-04-11 13:30:00,376.53324683386097,
2022-04-11 15:00:00,374.42224327607835,
2022-04-11 15:30:30,374.42224327607835,
2022-04-11 23:59:59,368.2154184207702,c
2022-04-12 00:00:00,377.4494893191277,
2022-04-12 10:00:00,383.7455154473755,
2022-04-12 10:30:00,378.17938059618496,
2022-04-12 12:00:00,368.88439983260105,
2022-04-12 13:30:00,360.79655583916883,
2022-04-12 15:00:00,351.4994285418712,
2022-04-12 15:30:30,351.4994285418712,
2022-04-12 23:59:59,347.4437732021876,c
2022-04-13 00:00:00,349.36109373764384,
2022-04-13 10:00:00,356.70776977228377,
2022-04-13 10:30:00,361.4860311349885,
2022-04-13 12:00:00,369.9577519995645,
2022-04-13 13:30:00,377.305744181116,
2022-04-13 15:00:00,380.4690463087512,
2022-04-13 15:30:30,380.4690463087512,
2022-04-13 23:59:59,381.88039134857627,c
2022-04-14 00:00:00,383.3437366096813,
2022-04-14 10:00:00,367.20958505977217,
2022-04-14 10:30:00,361.33019637586426,
2022-04-14 12:00:00,363.68168866786266,
2022-04-14 13:30:00,365.73611305346253,
2022-04-14 15:00:00,361.00229657430066,
2022-04-14 15:30:30,361.00229657430066,
2022-04-14 23:59:59,356.4237109771874,c
2022-04-15 00:00:00,356.4237109771874,
2022-04-15 10:00:00,356.4237109771874,
2022-04-15 10:30:00,356.4237109771874,
2022-04-15 12:00:00,356.4237109771874,
2022-04-15 13:30:00,356.4237109771874,
2022-04-15 15:00:00,356.4237109771874,
2022-04-15 15:30:30,356.4237109771874,
2022-04-15 23:59:59,356.4237109771874,w
2022-04-18 00:00:00,357.46096014220393,
2022-04-18 10:00:00,340.6201427995328,
2022-04-18 10:30:00,353.3061383568886,
2022-04-18 12:00:00,341.5706549471764,
2022-04-18 13:30:00,339.02848871851904,
2022-04-18 15:00:00,349.69175549859483,
2022-04-18 15:30:30,349.69175549859483,s
2022-04-18 23:59:59,350.66534871450574,c
2022-04-19 00:00:00,348.24588360188375,
2022-04-19 10:00:00,355.8974301515228,
2022-04-19 10:30:00,356.021047302056,
2022-04-19 12:00:00,370.8041321598814,
2022-04-19 13:30:00,371.5165059371544,
2022-04-19 15:00:00,374.9453117552822,
2022-04-19 15:30:30,374.9453117552822,
2022-04-19 23:59:59,376.63549100479986,c
2022-04-20 00:00:00,384.6762701725063,
2022-04-20 10:00:00,356.1389944309974,
2022-04-20 10:30:00,363.31492987410945,
2022-04-20 12:00:00,362.8335495097423,
2022-04-20 13:30:00,371.0840044100445,
2022-04-20 15:00:00,364.81263340287535,
2022-04-20 15:30:30,364.81263340287535,
2022-04-20 23:59:59,368.5910758736094,c
2022-04-21 00:00:00,408.60404337378634,
2022-04-21 10:00:00,394.0187235212861,
2022-04-21 10:30:00,384.3370338366352,
2022-04-21 12:00:00,364.81762801954653,
2022-04-21 13:30:00,357.02150129129507,
2022-04-21 15:00:00,343.0922810485082,
2022-04-21 15:30:30,343.0922810485082,
2022-04-21 23:59:59,342.71361817558557,c
