date,EU_NAREIT_2022_Q2,meta
2022-05-11 00:00:00,36.32860579395947,
2022-05-11 03:30:00,22.842934681108545,
2022-05-11 04:00:00,36.22584592332487,
2022-05-11 06:00:00,29.303049976915645,
2022-05-11 08:00:00,30.019797291351097,
2022-05-11 10:30:00,34.467544803759665,
2022-05-11 11:00:00,37.707264348060335,
2022-05-11 23:59:59,40.33409761981761,c
2022-05-12 00:00:00,47.18108799612082,
2022-05-12 03:30:00,15.473604272112198,
2022-05-12 04:00:00,35.08803106216328,
2022-05-12 06:00:00,16.646037424637825,
2022-05-12 08:00:00,6.724077437770802,
2022-05-12 10:30:00,16.97938843486122,
2022-05-12 11:00:00,17.96302427196315,
2022-05-12 23:59:59,11.04316103925612,c
2022-05-13 00:00:00,21.863824892606317,
2022-05-13 03:30:00,38.081058550033504,
2022-05-13 04:00:00,44.37218388164888,
2022-05-13 06:00:00,43.45288051282091,
2022-05-13 08:00:00,30.54746543221836,
2022-05-13 10:30:00,13.066487097971049,
2022-05-13 11:00:00,29.24032847568469,
2022-05-13 23:59:59,19.16648412787299,w
2022-05-16 00:00:00,-3.5540154665661703,
2022-05-16 03:30:00,20.64800873244758,
2022-05-16 04:00:00,30.64573081912272,
2022-05-16 06:00:00,78.43663586510161,
2022-05-16 08:00:00,60.671548800274195,
2022-05-16 10:30:00,64.45194422094596,
2022-05-16 11:00:00,50.83848243529587,
2022-05-16 23:59:59,44.712208575056366,c
2022-05-17 00:00:00,35.15755219332459,
2022-05-17 03:30:00,34.599165581164925,
2022-05-17 04:00:00,24.328645187599705,
2022-05-17 06:00:00,36.71359373220457,
2022-05-17 08:00:00,47.70525085322447,
2022-05-17 10:30:00,45.57939505364334,
2022-05-17 11:00:00,47.79513936727221,
2022-05-17 23:59:59,35.54889488991353,c
2022-05-18 00:00:00,32.59778500880884,
2022-05-18 03:30:00,38.99152840326428,
2022-05-18 04:00:00,31.316738820576347,
2022-05-18 06:00:00,39.18461542643786,
2022-05-18 08:00:00,26.737501272383952,
2022-05-18 10:30:00,33.62119922945226,
2022-05-18 11:00:00,42.20676029364722,
2022-05-18 23:59:59,46.91519733142968,c
2022-05-19 00:00:00,9.900217446982879,
2022-05-19 03:30:00,13.52696449698874,
2022-05-19 04:00:00,15.480913932452495,
2022-05-19 06:00:00,-9.347149588920274,
2022-05-19 08:00:00,-7.669589805266469,
2022-05-19 10:30:00,4.966990902532189,
2022-05-19 11:00:00,2.622268592713908,
2022-05-19 23:59:59,-8.39520971679758,c
2022-05-20 00:00:00,-3.9081770087036602,
2022-05-20 03:30:00,3.632573340118597,
2022-05-20 04:00:00,5.401248375181694,
2022-05-20 06:00:00,-4.9939672078760395,
2022-05-20 08:00:00,11.877041711572474,
2022-05-20 10:30:00,32.52292606017022,
2022-05-20 11:00:00,16.20891013209848,
2022-05-20 23:59:59,23.837478164771937,w
2022-05-23 00:00:00,32.23826458682106,
2022-05-23 03:30:00,3.0301898753857586,
2022-05-23 04:00:00,-6.263757810148036,
2022-05-23 06:00:00,5.423100969866709,
2022-05-23 08:00:00,17.691342206394893,
2022-05-23 10:30:00,-5.395778497944093,
2022-05-23 11:00:00,-3.5313263989546613,
2022-05-23 23:59:59,6.101668921231521,c
2022-05-24 00:00:00,11.072263480197762,
2022-05-24 03:30:00,10.451695466847013,
2022-05-24 04:00:00,25.188505105714512,
2022-05-24 06:00:00,12.655687557991996,
2022-05-24 08:00:00,20.357481163877537,
2022-05-24 10:30:00,40.17642007438053,
2022-05-24 11:00:00,33.54103616470957,
2022-05-24 23:59:59,37.08969862037975,c
2022-05-25 00:00:00,47.80027953017611,
2022-05-25 03:30:00,31.71907733671651,
2022-05-25 04:00:00,25.795403319115167,
2022-05-25 06:00:00,8.866644161280874,
2022-05-25 08:00:00,-8.429775979868737,
2022-05-25 10:30:00,-1.6872904060498968,
2022-05-25 11:00:00,0.4340025437352324,
2022-05-25 23:59:59,-8.513188621229347,c
2022-05-26 00:00:00,-0.43039342052838947,
2022-05-26 03:30:00,1.8966390810330722,
2022-05-26 04:00:00,6.846800057629707,
2022-05-26 06:00:00,23.51364286708713,
2022-05-26 08:00:00,30.788885836214604,
2022-05-26 10:30:00,34.89521268793351,
2022-05-26 11:00:00,38.47990743366722,
2022-05-26 23:59:59,47.253137288368634,c
2022-05-27 00:00:00,36.43938877502478,
2022-05-27 03:30:00,34.24676196951373,
2022-05-27 04:00:00,36.6520724916229,
2022-05-27 06:00:00,9.657933832841081,
2022-05-27 08:00:00,21.55667217499581,
2022-05-27 10:30:00,33.34118835850995,
2022-05-27 11:00:00,25.212926651549196,
2022-05-27 23:59:59,30.820227718159913,w
2022-05-30 00:00:00,49.77235423863726,
2022-05-30 03:30:00,53.44741465878974,
2022-05-30 04:00:00,55.31603114131872,
2022-05-30 06:00:00,34.877812956741536,
2022-05-30 08:00:00,44.83221696935357,
2022-05-30 10:30:00,48.32883798325702,
2022-05-30 11:00:00,44.473820714684734,
2022-05-30 23:59:59,47.84440204359839,c
2022-05-31 00:00:00,36.75792191295841,
2022-05-31 03:30:00,18.93522238894775,
2022-05-31 04:00:00,14.244375810219026,
2022-05-31 06:00:00,14.588703992795672,
2022-05-31 08:00:00,12.340473271063047,
2022-05-31 10:30:00,-2.984146722575133,
2022-05-31 11:00:00,-8.163718508723832,
2022-05-31 23:59:59,-6.889635588853707,c
2022-06-01 00:00:00,-4.941305235606478,
2022-06-01 03:30:00,-14.94384199433216,
2022-06-01 04:00:00,8.824259488871348,
2022-06-01 06:00:00,9.73280484102338,
2022-06-01 08:00:00,14.37126138288977,
2022-06-01 10:30:00,0.2690793196741197,
2022-06-01 11:00:00,-4.279675862407657,
2022-06-01 23:59:59,0.0,a
2022-06-02 00:00:00,6.524791153975912,
2022-06-02 03:30:00,63.28672049183433,
2022-06-02 04:00:00,66.60284998231941,
2022-06-02 06:00:00,87.38731193196736,
2022-06-02 08:00:00,91.95366124139082,
2022-06-02 10:30:00,72.86188162389226,
2022-06-02 11:00:00,69.07754327245834,
2022-06-02 23:59:59,58.87698678604988,c
2022-06-03 00:00:00,60.533442130955564,
2022-06-03 03:30:00,57.58871898425423,
2022-06-03 04:00:00,62.28109026547418,
2022-06-03 06:00:00,70.10276199945497,
2022-06-03 08:00:00,71.41384917885921,
2022-06-03 10:30:00,77.248372273511,
2022-06-03 11:00:00,79.9426879023531,
2022-06-03 23:59:59,81.23342453417945,w
2022-06-06 00:00:00,100.1696547014526,
2022-06-06 03:30:00,125.68774881707418,
2022-06-06 04:00:00,133.3983528456272,
2022-06-06 06:00:00,94.0343017955961,
2022-06-06 08:00:00,103.75557707231519,
2022-06-06 10:30:00,93.05729574773113,
2022-06-06 11:00:00,94.25949042321145,
2022-06-06 23:59:59,88.87169590450912,c
2022-06-07 00:00:00,92.81396793700355,
2022-06-07 03:30:00,96.31710096575944,
2022-06-07 04:00:00,96.52646802563845,
2022-06-07 06:00:00,84.05198521786679,
2022-06-07 08:00:00,66.16156627867622,
2022-06-07 10:30:00,76.63190374262285,
2022-06-07 11:00:00,82.65483497444325,
2022-06-07 23:59:59,84.12589566510678,c
2022-06-08 00:00:00,79.53575902257239,
2022-06-08 03:30:00,77.28532581789887,
2022-06-08 04:00:00,76.69226422722431,
2022-06-08 06:00:00,86.6490967690429,
2022-06-08 08:00:00,75.34658573365641,
2022-06-08 10:30:00,72.39728152592625,
2022-06-08 11:00:00,69.6049264850626,
2022-06-08 23:59:59,74.00158123937581,c
2022-06-09 00:00:00,60.345562162661736,
2022-06-09 03:30:00,48.13494235688904,
2022-06-09 04:00:00,38.96667950582696,
2022-06-09 06:00:00,41.22149325937971,
2022-06-09 08:00:00,47.57957074396836,
2022-06-09 10:30:00,76.22128362908597,
2022-06-09 11:00:00,81.19452454043153,
2022-06-09 23:59:59,79.52721209816468,c
2022-06-10 00:00:00,72.2868710231885,
2022-06-10 03:30:00,91.37686499776964,
2022-06-10 04:00:00,81.23264838533555,
2022-06-10 06:00:00,72.40678859494506,
2022-06-10 08:00:00,66.79184727817301,
2022-06-10 10:30:00,51.67654238387286,
2022-06-10 11:00:00,47.82568203311166,
2022-06-10 23:59:59,70.2313546666328,w
2022-06-13 00:00:00,65.40717808747581,
2022-06-13 03:30:00,46.52793927939888,
2022-06-13 04:00:00,43.165513818258205,
2022-06-13 06:00:00,32.2920504166766,
2022-06-13 08:00:00,35.13885282224351,
2022-06-13 10:30:00,27.07803679455492,
2022-06-13 11:00:00,25.138278825152838,
2022-06-13 23:59:59,28.513629244535196,c
2022-06-14 00:00:00,40.641040200737734,
