date,PBW_2022_Q2,meta
2022-06-02 00:00:00,469.0819105809557,
2022-06-02 10:00:00,471.2127635613791,
2022-06-02 10:30:00,483.83087868530953,
2022-06-02 12:00:00,475.27895090960783,
2022-06-02 13:30:00,525.3229719244036,
2022-06-02 15:00:00,528.4926141473222,
2022-06-02 15:30:30,528.4926141473222,
2022-06-02 23:59:59,550.8000633927247,c
2022-06-03 00:00:00,544.6672845641888,
2022-06-03 10:00:00,503.5447921322228,
2022-06-03 10:30:00,463.7486609846197,
2022-06-03 12:00:00,471.7001643303251,
2022-06-03 13:30:00,430.0503580884309,
2022-06-03 15:00:00,447.45099986834447,
2022-06-03 15:30:30,447.45099986834447,
2022-06-03 23:59:59,471.28017177997475,w
2022-06-06 00:00:00,311.6554182925164,
2022-06-06 10:00:00,176.75316844957337,
2022-06-06 10:30:00,163.75453929096625,
2022-06-06 12:00:00,75.79116216539299,
2022-06-06 13:30:00,65.83982702777536,
2022-06-06 15:00:00,30.969299546026548,
2022-06-06 15:30:30,30.969299546026548,
2022-06-06 23:59:59,101.60666986319795,c
2022-06-07 00:00:00,117.04798230582429,
2022-06-07 10:00:00,103.47889503037001,
2022-06-07 10:30:00,50.08004439307558,
2022-06-07 12:00:00,6.288627421789755,
2022-06-07 13:30:00,-23.438717219013483,
2022-06-07 15:00:00,12.085497516010719,
2022-06-07 15:30:30,12.085497516010719,u
2022-06-07 23:59:59,15.727863378248827,c
2022-06-08 00:00:00,-1.87750228259668,
2022-06-08 10:00:00,-17.144921710711145,
2022-06-08 10:30:00,-2.972292185149655,
2022-06-08 12:00:00,16.111997401463924,
2022-06-08 13:30:00,26.700318509621326,
2022-06-08 15:00:00,12.557641026049026,
2022-06-08 15:30:30,12.557641026049026,
2022-06-08 23:59:59,19.789651572970058,c
2022-06-09 00:00:00,32.940591316414896,
2022-06-09 10:00:00,-77.09435098583936,
2022-06-09 10:30:00,-48.29242057682512,
2022-06-09 12:00:00,-70.21858139136145,
2022-06-09 13:30:00,-71.09473201180572,
2022-06-09 15:00:00,-82.32038985018374,
2022-06-09 15:30:30,-82.32038985018374,
2022-06-09 23:59:59,-79.79328341866545,c
2022-06-10 00:00:00,-80.32084733458902,
2022-06-10 10:00:00,-90.9268033735803,
2022-06-10 10:30:00,-86.93436288060292,
2022-06-10 12:00:00,-97.60920713971421,
2022-06-10 13:30:00,-67.55207822925269,
2022-06-10 15:00:00,-62.272209366527704,
2022-06-10 15:30:30,-62.272209366527704,
2022-06-10 23:59:59,-40.811172153172805,w
2022-06-13 00:00:00,2.9041911592844087,
2022-06-13 10:00:00,-50.75964796512943,
2022-06-13 10:30:00,-20.42346168743913,
2022-06-13 12:00:00,-93.5484130948372,
