date,CAD_FTSE_2022_Q3,meta
2022-07-08 00:00:00,-207.62882772216017,
2022-07-08 10:00:00,-206.33437566631574,
2022-07-08 10:30:00,-204.77931232982928,
2022-07-08 12:00:00,-197.9010132029539,
2022-07-08 13:30:00,-177.29639177071454,
2022-07-08 15:00:00,-174.24800740081287,
2022-07-08 15:30:30,-174.24800740081287,
2022-07-08 23:59:59,-177.12868488375216,w
2022-07-11 00:00:00,-157.577514147775,
2022-07-11 10:00:00,-134.83744987357704,
2022-07-11 10:30:00,-111.79369136378068,
2022-07-11 12:00:00,-84.2675944077373,
2022-07-11 13:30:00,-95.4254419006893,
2022-07-11 15:00:00,-76.70997485615453,
2022-07-11 15:30:30,-76.70997485615453,
2022-07-11 23:59:59,-63.95096097095279,c
2022-07-12 00:00:00,-68.08799514234829,
2022-07-12 10:00:00,-92.34945469888748,
2022-07-12 10:30:00,-92.7254998066278,
2022-07-12 12:00:00,-147.37942190996068,
2022-07-12 13:30:00,-142.7427814135283,
2022-07-12 15:00:00,-139.8606209825616,
2022-07-12 15:30:30,-139.8606209825616,
2022-07-12 23:59:59,-132.78381414941987,c
2022-07-13 00:00:00,-126.4815411630384,
2022-07-13 10:00:00,-123.00905199413432,
2022-07-13 10:30:00,-110.03568818419876,
2022-07-13 12:00:00,-115.48535905599192,
2022-07-13 13:30:00,-124.45506427731493,
2022-07-13 15:00:00,-123.91626119589318,
2022-07-13 15:30:30,-123.91626119589318,
2022-07-13 23:59:59,-101.42712092775741,c
2022-07-14 00:00:00,-99.67230619248335,
2022-07-14 10:00:00,-110.41477552536617,
2022-07-14 10:30:00,-114.37650934958629,
2022-07-14 12:00:00,-146.3158359793938,
2022-07-14 13:30:00,-145.95960511880253,
2022-07-14 15:00:00,-155.68678531989258,
2022-07-14 15:30:30,-155.68678531989258,
2022-07-14 23:59:59,-138.75038615346443,c
2022-07-15 00:00:00,-136.36864060904804,
2022-07-15 10:00:00,-93.40852823944078,
2022-07-15 10:30:00,-104.21662296479553,
2022-07-15 12:00:00,-105.31781705646767,
2022-07-15 13:30:00,-104.32524450728806,
2022-07-15 15:00:00,-109.78949638492873,
2022-07-15 15:30:30,-109.78949638492873,
2022-07-15 23:59:59,-115.38593819716152,w
2022-07-18 00:00:00,-122.65143117172988,
2022-07-18 10:00:00,-116.89510066926277,
2022-07-18 10:30:00,-116.21566995165563,
2022-07-18 12:00:00,-129.08213945505304,
2022-07-18 13:30:00,-124.32718089982109,
2022-07-18 15:00:00,-119.1597669320995,
2022-07-18 15:30:30,-119.1597669320995,
2022-07-18 23:59:59,-120.50652623270412,c
2022-07-19 00:00:00,-169.85146186309248,
2022-07-19 10:00:00,-172.88566916927175,
2022-07-19 10:30:00,-194.65672749265013,
2022-07-19 12:00:00,-191.27453397782278,
2022-07-19 13:30:00,-179.53827494971597,
2022-07-19 15:00:00,-165.8133916962638,
2022-07-19 15:30:30,-165.8133916962638,
2022-07-19 23:59:59,-166.22732722761089,c
2022-07-20 00:00:00,-170.69316061045333,
2022-07-20 10:00:00,-175.9475468261312,
2022-07-20 10:30:00,-186.87200406479383,
2022-07-20 12:00:00,-189.70271190594053,
2022-07-20 13:30:00,-172.82441404543783,
2022-07-20 15:00:00,-175.78649364724083,
2022-07-20 15:30:30,-175.78649364724083,
2022-07-20 23:59:59,-164.92751897810354,c
2022-07-21 00:00:00,-170.1777340877968,
2022-07-21 10:00:00,-169.10078756358712,
2022-07-21 10:30:00,-170.0815132185669,
2022-07-21 12:00:00,-167.63433442915652,
2022-07-21 13:30:00,-158.6203035476176,
2022-07-21 15:00:00,-174.79897934748442,
2022-07-21 15:30:30,-174.79897934748442,
2022-07-21 23:59:59,-178.50744911110633,c
2022-07-22 00:00:00,-177.53238406481296,
2022-07-22 10:00:00,-172.97386574000416,
2022-07-22 10:30:00,-169.8443218925829,
2022-07-22 12:00:00,-180.4126309609344,
2022-07-22 13:30:00,-171.65120805647575,
2022-07-22 15:00:00,-163.80065111111776,
2022-07-22 15:30:30,-163.80065111111776,
2022-07-22 23:59:59,-190.0233956317163,w
2022-07-25 00:00:00,-189.0324337968534,
2022-07-25 10:00:00,-198.948055185655,
2022-07-25 10:30:00,-189.67030417645083,
2022-07-25 12:00:00,-182.6652516328395,
2022-07-25 13:30:00,-178.32585328094478,
2022-07-25 15:00:00,-168.47808384063342,
2022-07-25 15:30:30,-168.47808384063342,
2022-07-25 23:59:59,-178.82735768514567,c
2022-07-26 00:00:00,-160.26484498319837,
2022-07-26 10:00:00,-153.016237432038,
2022-07-26 10:30:00,-144.57874416768868,
2022-07-26 12:00:00,-138.0470009588371,
2022-07-26 13:30:00,-145.82402128257104,
2022-07-26 15:00:00,-139.25992084518293,
2022-07-26 15:30:30,-139.25992084518293,
2022-07-26 23:59:59,-144.34184760997755,c
2022-07-27 00:00:00,-180.7115776941689,
2022-07-27 10:00:00,-156.49832405410234,
2022-07-27 10:30:00,-133.86909757827493,
2022-07-27 12:00:00,-116.6280285030632,
2022-07-27 13:30:00,-98.38681725953325,
2022-07-27 15:00:00,-117.80598222805975,
2022-07-27 15:30:30,-117.80598222805975,
2022-07-27 23:59:59,-99.10121898617103,c
2022-07-28 00:00:00,-88.55682388996411,
2022-07-28 10:00:00,-21.6402255873179,
2022-07-28 10:30:00,-45.721674715354084,
2022-07-28 12:00:00,-24.867098464658966,
2022-07-28 13:30:00,-25.462614325241248,
2022-07-28 15:00:00,-24.560247590489325,
2022-07-28 15:30:30,-24.560247590489325,
2022-07-28 23:59:59,-12.058221163888902,c
2022-07-29 00:00:00,8.822752624473424,
2022-07-29 10:00:00,29.312471944463596,
2022-07-29 10:30:00,34.16794586660694,
2022-07-29 12:00:00,41.12731107009495,
2022-07-29 13:30:00,31.631696070480757,
2022-07-29 15:00:00,33.40105915690742,
2022-07-29 15:30:30,33.40105915690742,
2022-07-29 23:59:59,37.51083011283367,w
2022-08-01 00:00:00,37.51083011283367,
2022-08-01 10:00:00,37.51083011283367,
2022-08-01 10:30:00,37.51083011283367,
2022-08-01 12:00:00,37.51083011283367,
2022-08-01 13:30:00,37.51083011283367,
2022-08-01 15:00:00,37.51083011283367,
2022-08-01 15:30:30,37.51083011283367,
2022-08-01 23:59:59,37.51083011283367,c
2022-08-02 00:00:00,39.52545576006082,
2022-08-02 10:00:00,51.66471386565604,
2022-08-02 10:30:00,55.59492412276131,
2022-08-02 12:00:00,57.54069340188903,
2022-08-02 13:30:00,46.281108378356066,
2022-08-02 15:00:00,52.44779168707669,
2022-08-02 15:30:30,52.44779168707669,
2022-08-02 23:59:59,41.65046673893039,c
2022-08-03 00:00:00,36.76670566772009,
2022-08-03 10:00:00,61.10751905235702,
2022-08-03 10:30:00,70.27351528485701,
2022-08-03 12:00:00,74.94031664409613,
2022-08-03 13:30:00,67.43220518721591,
2022-08-03 15:00:00,74.99870442401789,
2022-08-03 15:30:30,74.99870442401789,
2022-08-03 23:59:59,62.237866479880495,c
2022-08-04 00:00:00,50.789391666286065,
2022-08-04 10:00:00,34.18579767792767,
2022-08-04 10:30:00,29.779912377774963,
2022-08-04 12:00:00,40.63754425704701,
2022-08-04 13:30:00,41.17585424270601,
2022-08-04 15:00:00,67.54326815129889,
2022-08-04 15:30:30,67.54326815129889,
2022-08-04 23:59:59,77.3211733415917,c
2022-08-05 00:00:00,63.93109336254474,
2022-08-05 10:00:00,70.7145877183932,
