date,CRSP_AD_HEDGED_2021_Q2,meta
2021-04-23 00:00:00,-399.70106706165745,
2021-04-23 10:00:00,-391.7360272422819,
2021-04-23 10:30:00,-395.41159519088603,
2021-04-23 12:00:00,-402.75025381068644,
2021-04-23 13:30:00,-410.2807536944387,
2021-04-23 15:00:00,-413.4075551318327,
2021-04-23 15:30:30,-413.4075551318327,
2021-04-23 23:59:59,-423.0988643488413,w
2021-04-26 00:00:00,-413.8632345728306,
2021-04-26 10:00:00,-400.8502275103761,
2021-04-26 10:30:00,-408.13020184963943,
2021-04-26 12:00:00,-398.48378089937034,
2021-04-26 13:30:00,-406.873611282503,
2021-04-26 15:00:00,-395.5201278048182,
2021-04-26 15:30:30,-395.5201278048182,
2021-04-26 23:59:59,-409.0551788710475,c
2021-04-27 00:00:00,-403.6865978018599,
2021-04-27 10:00:00,-405.1783297430412,
2021-04-27 10:30:00,-397.13270290949606,
2021-04-27 12:00:00,-408.94947303644915,
2021-04-27 13:30:00,-418.9148794452696,
2021-04-27 15:00:00,-398.065559591828,
2021-04-27 15:30:30,-398.065559591828,
2021-04-27 23:59:59,-401.1830229512069,c
2021-04-28 00:00:00,-398.70282985655604,
2021-04-28 10:00:00,-400.496816871042,
2021-04-28 10:30:00,-393.12680987781044,
2021-04-28 12:00:00,-394.2936041712058,
2021-04-28 13:30:00,-397.6778246534775,
2021-04-28 15:00:00,-395.9387354953317,
2021-04-28 15:30:30,-395.9387354953317,
2021-04-28 23:59:59,-385.88343056102065,c
2021-04-29 00:00:00,-405.272738306895,
2021-04-29 10:00:00,-412.1522492260749,
2021-04-29 10:30:00,-427.2260570811833,
2021-04-29 12:00:00,-401.7371473489628,
2021-04-29 13:30:00,-400.67883860992606,
2021-04-29 15:00:00,-390.65430162242933,
2021-04-29 15:30:30,-390.65430162242933,
2021-04-29 23:59:59,-395.46960786031843,c
2021-04-30 00:00:00,-364.03796935709613,
2021-04-30 10:00:00,-357.8431191072609,
2021-04-30 10:30:00,-382.6831280334394,
2021-04-30 12:00:00,-374.20453983454803,
2021-04-30 13:30:00,-366.67834647663767,
2021-04-30 15:00:00,-367.36519373781607,
2021-04-30 15:30:30,-367.36519373781607,
2021-04-30 23:59:59,-369.96103977396183,w
2021-05-03 00:00:00,-392.7739245489267,
2021-05-03 10:00:00,-383.39212680652,
2021-05-03 10:30:00,-392.19779054229775,
2021-05-03 12:00:00,-400.9991581051893,
2021-05-03 13:30:00,-405.93627954205493,
2021-05-03 15:00:00,-396.98680749481184,
2021-05-03 15:30:30,-396.98680749481184,
2021-05-03 23:59:59,-397.6808518677819,c
2021-05-04 00:00:00,-402.7346739327254,
2021-05-04 10:00:00,-407.4834697313054,
2021-05-04 10:30:00,-390.5243239461346,
2021-05-04 12:00:00,-387.7014766854609,
2021-05-04 13:30:00,-386.24631519652155,
2021-05-04 15:00:00,-372.76379376883096,
2021-05-04 15:30:30,-372.76379376883096,
2021-05-04 23:59:59,-367.2363138709747,c
2021-05-05 00:00:00,-385.5109134521633,
2021-05-05 10:00:00,-385.79000635229636,
2021-05-05 10:30:00,-401.3206329852343,
2021-05-05 12:00:00,-412.56026219132775,
2021-05-05 13:30:00,-397.34670685986816,
2021-05-05 15:00:00,-401.57835604779405,
2021-05-05 15:30:30,-401.57835604779405,
2021-05-05 23:59:59,-403.4875341103625,c
2021-05-06 00:00:00,-451.5518840923884,
2021-05-06 10:00:00,-432.0345041398881,
2021-05-06 10:30:00,-449.2104104122084,
2021-05-06 12:00:00,-460.0628601820938,
2021-05-06 13:30:00,-457.0257376604694,
2021-05-06 15:00:00,-454.562279705342,
2021-05-06 15:30:30,-454.562279705342,
2021-05-06 23:59:59,-482.45151932955656,c
2021-05-07 00:00:00,-500.7621813535603,
2021-05-07 10:00:00,-490.3411008796875,
2021-05-07 10:30:00,-469.7913179735897,
2021-05-07 12:00:00,-475.99777194941987,
2021-05-07 13:30:00,-486.8346003892609,
2021-05-07 15:00:00,-481.44392854363485,
2021-05-07 15:30:30,-481.44392854363485,
2021-05-07 23:59:59,-491.40327507501763,w
2021-05-10 00:00:00,-474.2988308548317,
2021-05-10 10:00:00,-513.3605624749526,
2021-05-10 10:30:00,-533.6686082648022,
2021-05-10 12:00:00,-539.9301099067545,
2021-05-10 13:30:00,-549.9989489388313,
2021-05-10 15:00:00,-566.5376928846306,
2021-05-10 15:30:30,-566.5376928846306,
2021-05-10 23:59:59,-573.2511121949368,c
2021-05-11 00:00:00,-572.2571273262708,
2021-05-11 10:00:00,-598.2014592802623,
2021-05-11 10:30:00,-612.3709851830822,
2021-05-11 12:00:00,-626.1662906503002,
2021-05-11 13:30:00,-601.9542703040279,
2021-05-11 15:00:00,-571.0453740306942,
2021-05-11 15:30:30,-571.0453740306942,
2021-05-11 23:59:59,-554.4735788011087,c
2021-05-12 00:00:00,-523.3051170748439,
2021-05-12 10:00:00,-550.8763241142933,
2021-05-12 10:30:00,-550.3904064465038,
2021-05-12 12:00:00,-530.0906729658201,
2021-05-12 13:30:00,-524.9800055180449,
2021-05-12 15:00:00,-518.8613607576756,
2021-05-12 15:30:30,-518.8613607576756,
2021-05-12 23:59:59,-513.0018997584035,c
2021-05-13 00:00:00,-524.4765493154962,
2021-05-13 10:00:00,-509.0947491546953,
2021-05-13 10:30:00,-493.2587500819858,
2021-05-13 12:00:00,-518.71647067161,
2021-05-13 13:30:00,-528.3757675053541,
2021-05-13 15:00:00,-568.3070058617682,
2021-05-13 15:30:30,-568.3070058617682,u
2021-05-13 23:59:59,-565.3972705796524,c
2021-05-14 00:00:00,-566.3497026250719,
2021-05-14 10:00:00,-579.280829282349,
2021-05-14 10:30:00,-589.2150403819621,
2021-05-14 12:00:00,-567.3733781168203,
2021-05-14 13:30:00,-586.1721481733609,
2021-05-14 15:00:00,-595.950749097388,
2021-05-14 15:30:30,-595.950749097388,
2021-05-14 23:59:59,-586.8000791958568,w
2021-05-17 00:00:00,-552.5981149193476,
2021-05-17 10:00:00,-535.106771906629,
2021-05-17 10:30:00,-536.5345080961306,
2021-05-17 12:00:00,-537.1107098132377,
2021-05-17 13:30:00,-509.2895288576739,
2021-05-17 15:00:00,-487.22699064385733,
2021-05-17 15:30:30,-487.22699064385733,
2021-05-17 23:59:59,-501.5893494572091,c
2021-05-18 00:00:00,-468.39780988383933,
2021-05-18 10:00:00,-438.58834568323067,
2021-05-18 10:30:00,-431.76444039811435,
2021-05-18 12:00:00,-434.6571083079989,
2021-05-18 13:30:00,-435.24569801393983,
2021-05-18 15:00:00,-415.816596774746,
2021-05-18 15:30:30,-415.816596774746,
2021-05-18 23:59:59,-417.0096225430771,c
2021-05-19 00:00:00,-402.2713182753847,
2021-05-19 10:00:00,-391.20781611293114,
2021-05-19 10:30:00,-381.82934306943,
2021-05-19 12:00:00,-376.9125095420733,
2021-05-19 13:30:00,-369.1801392897298,
2021-05-19 15:00:00,-375.0165951159422,
2021-05-19 15:30:30,-375.0165951159422,
2021-05-19 23:59:59,-376.52912241718775,c
2021-05-20 00:00:00,-391.2381408966072,
2021-05-20 10:00:00,-378.0035049160977,
2021-05-20 10:30:00,-354.272462661177,
2021-05-20 12:00:00,-342.659148799959,
2021-05-20 13:30:00,-335.886056677127,
2021-05-20 15:00:00,-339.79983630768777,
2021-05-20 15:30:30,-339.79983630768777,
2021-05-20 23:59:59,-348.57718631800117,c
2021-05-21 00:00:00,-338.3619503036572,
2021-05-21 10:00:00,-335.4698767428473,
2021-05-21 10:30:00,-319.49629667040307,
2021-05-21 12:00:00,-313.7077582618202,
2021-05-21 13:30:00,-311.03489933503556,
2021-05-21 15:00:00,-313.8977299230239,
2021-05-21 15:30:30,-313.8977299230239,
2021-05-21 23:59:59,-299.18117132438493,w
2021-05-24 00:00:00,-291.4311749769357,
2021-05-24 10:00:00,-309.86297341602267,
2021-05-24 10:30:00,-303.39044542171945,
2021-05-24 12:00:00,-289.6621588001892,
2021-05-24 13:30:00,-296.980408546857,
2021-05-24 15:00:00,-303.00239064747984,
2021-05-24 15:30:30,-303.00239064747984,
2021-05-24 23:59:59,-291.050884061587,c
2021-05-25 00:00:00,-274.2784398709703,
2021-05-25 10:00:00,-302.1967769291283,
2021-05-25 10:30:00,-290.0077818018558,
2021-05-25 12:00:00,-271.8250546101716,
2021-05-25 13:30:00,-244.16507492171945,
2021-05-25 15:00:00,-235.48825682084941,
2021-05-25 15:30:30,-235.48825682084941,
2021-05-25 23:59:59,-243.98259068038112,c
2021-05-26 00:00:00,-245.45687279800336,
2021-05-26 10:00:00,-224.13256629052773,
2021-05-26 10:30:00,-217.38178865619506,
2021-05-26 12:00:00,-231.1060264201285,
2021-05-26 13:30:00,-199.56436642338303,
2021-05-26 15:00:00,-178.44650847477112,
2021-05-26 15:30:30,-178.44650847477112,
2021-05-26 23:59:59,-187.00715519291498,c
2021-05-27 00:00:00,-194.69359463955414,
2021-05-27 10:00:00,-214.9802813636107,
2021-05-27 10:30:00,-223.03821440388504,
2021-05-27 12:00:00,-206.11538844413195,
2021-05-27 13:30:00,-186.7958141346851,
2021-05-27 15:00:00,-174.91046206081808,
2021-05-27 15:30:30,-174.91046206081808,m
2021-05-27 23:59:59,-165.02003935234967,c
2021-05-28 00:00:00,-167.84693499711466,
2021-05-28 10:00:00,-155.38195574698,
2021-05-28 10:30:00,-169.03445393817623,
2021-05-28 12:00:00,-177.797057576459,
2021-05-28 13:30:00,-173.1950959576701,
2021-05-28 15:00:00,-178.83707966297317,
2021-05-28 15:30:30,-178.83707966297317,
2021-05-28 23:59:59,-182.0408460318797,w
2021-05-31 00:00:00,-182.0408460318797,
2021-05-31 10:00:00,-182.0408460318797,
2021-05-31 10:30:00,-182.0408460318797,
2021-05-31 12:00:00,-182.0408460318797,
2021-05-31 13:30:00,-182.0408460318797,
2021-05-31 15:00:00,-182.0408460318797,
2021-05-31 15:30:30,-182.0408460318797,
2021-05-31 23:59:59,-182.0408460318797,c
2021-06-01 00:00:00,-196.8593034473247,
2021-06-01 10:00:00,-196.61950154805533,
2021-06-01 10:30:00,-195.55535930394194,
2021-06-01 12:00:00,-170.89664045171554,
2021-06-01 13:30:00,-165.4012190511349,
2021-06-01 15:00:00,-144.43305286829826,
2021-06-01 15:30:30,-144.43305286829826,
2021-06-01 23:59:59,-128.1935829218873,c
2021-06-02 00:00:00,-129.32487706615785,
2021-06-02 10:00:00,-152.5490963237475,
2021-06-02 10:30:00,-168.71688622107996,
2021-06-02 12:00:00,-136.122556968656,
2021-06-02 13:30:00,-104.85586835866928,
2021-06-02 15:00:00,-116.92453082600014,
2021-06-02 15:30:30,-116.92453082600014,
2021-06-02 23:59:59,-113.58487378040167,c
2021-06-03 00:00:00,-121.55974576378378,
2021-06-03 10:00:00,-140.07461943904377,
2021-06-03 10:30:00,-90.68914049170132,
2021-06-03 12:00:00,-86.93609643617594,
2021-06-03 13:30:00,-76.84970638959669,
2021-06-03 15:00:00,-58.430217331446784,
2021-06-03 15:30:30,-58.430217331446784,
2021-06-03 23:59:59,-60.08841805935015,c
2021-06-04 00:00:00,-56.86872007151567,
2021-06-04 10:00:00,-61.982812537817836,
2021-06-04 10:30:00,-63.25326868524121,
2021-06-04 12:00:00,-29.057120997221432,
2021-06-04 13:30:00,-10.899545103160108,
2021-06-04 15:00:00,-20.39308336854083,
2021-06-04 15:30:30,-20.39308336854083,s
2021-06-04 23:59:59,0.0,a
2021-06-07 00:00:00,49.53949594541325,
2021-06-07 10:00:00,102.95813107931474,
2021-06-07 10:30:00,105.34364347037604,
2021-06-07 12:00:00,133.05881330358045,
2021-06-07 13:30:00,131.27039964846438,
2021-06-07 15:00:00,115.72352662711239,
2021-06-07 15:30:30,115.72352662711239,
2021-06-07 23:59:59,105.64146252285195,c
2021-06-08 00:00:00,108.27602630498484,
2021-06-08 10:00:00,98.5503826538561,
2021-06-08 10:30:00,115.42243676439887,
2021-06-08 12:00:00,76.78033625805017,
2021-06-08 13:30:00,118.13982683274719,
2021-06-08 15:00:00,119.32696843256906,
2021-06-08 15:30:30,119.32696843256906,
2021-06-08 23:59:59,133.42651775557397,c
2021-06-09 00:00:00,150.20536017805944,
2021-06-09 10:00:00,111.18511541203236,
2021-06-09 10:30:00,106.3330834090051,
2021-06-09 12:00:00,107.25087156117354,
2021-06-09 13:30:00,115.0709852366017,
2021-06-09 15:00:00,125.58336928696156,
2021-06-09 15:30:30,125.58336928696156,
2021-06-09 23:59:59,90.30626797389561,c
2021-06-10 00:00:00,78.66681804639495,
2021-06-10 10:00:00,75.7529811711612,
2021-06-10 10:30:00,66.33336574899874,
2021-06-10 12:00:00,50.582313105626326,
2021-06-10 13:30:00,61.16513079288234,
2021-06-10 15:00:00,52.074790062146576,
2021-06-10 15:30:30,52.074790062146576,
2021-06-10 23:59:59,62.690146989442155,c
2021-06-11 00:00:00,56.33507642897928,
2021-06-11 10:00:00,42.239708031663895,
2021-06-11 10:30:00,50.769218906965534,
2021-06-11 12:00:00,63.542751204522915,
2021-06-11 13:30:00,65.24170522538896,
2021-06-11 15:00:00,69.44287363869182,
2021-06-11 15:30:30,69.44287363869182,
2021-06-11 23:59:59,93.21454193543968,w
2021-06-14 00:00:00,94.81747787792574,
2021-06-14 10:00:00,66.4274029887697,
2021-06-14 10:30:00,76.87360126463,
2021-06-14 12:00:00,81.79152495741516,
2021-06-14 13:30:00,83.19864003502903,
2021-06-14 15:00:00,77.22764287297969,
2021-06-14 15:30:30,77.22764287297969,
2021-06-14 23:59:59,62.93004744455243,c
2021-06-15 00:00:00,76.54751171587804,
2021-06-15 10:00:00,63.724103331869856,
2021-06-15 10:30:00,16.594371160707965,
2021-06-15 12:00:00,54.20675840215233,
2021-06-15 13:30:00,43.76597726918385,
2021-06-15 15:00:00,46.81963779893886,
2021-06-15 15:30:30,46.81963779893886,
2021-06-15 23:59:59,47.13035499655405,c
2021-06-16 00:00:00,63.851084345560025,
2021-06-16 10:00:00,59.39668706977386,
2021-06-16 10:30:00,49.21553340287062,
2021-06-16 12:00:00,77.72229770901549,
2021-06-16 13:30:00,102.6864199375774,
2021-06-16 15:00:00,95.07490772614312,
2021-06-16 15:30:30,95.07490772614312,
2021-06-16 23:59:59,80.63681045680698,c
2021-06-17 00:00:00,77.1101970194785,
2021-06-17 10:00:00,110.9689782425969,
2021-06-17 10:30:00,84.81384660862102,
2021-06-17 12:00:00,36.43784826066644,
2021-06-17 13:30:00,58.095734166514944,
2021-06-17 15:00:00,81.12228905525126,
2021-06-17 15:30:30,81.12228905525126,
2021-06-17 23:59:59,97.6433245268546,c
2021-06-18 00:00:00,83.50112311935516,
2021-06-18 10:00:00,96.06962309913513,
2021-06-18 10:30:00,105.73215113488038,
2021-06-18 12:00:00,117.01923220414233,
2021-06-18 13:30:00,107.62467869723741,
2021-06-18 15:00:00,120.11630697886733,
2021-06-18 15:30:30,120.11630697886733,
2021-06-18 23:59:59,118.79064533536518,e
2021-06-21 00:00:00,115.08024867881909,
2021-06-21 10:00:00,132.48720794109204,
2021-06-21 10:30:00,126.19218128982538,
2021-06-21 12:00:00,132.62618967722176,
2021-06-21 13:30:00,145.23124380811146,
2021-06-21 15:00:00,124.04851074527289,
2021-06-21 15:30:30,124.04851074527289,
2021-06-21 23:59:59,120.53448861870947,c
2021-06-22 00:00:00,136.02315448733964,
2021-06-22 10:00:00,69.2913376042394,
2021-06-22 10:30:00,59.36990130318861,
2021-06-22 12:00:00,46.16940150534981,
2021-06-22 13:30:00,59.74323749985513,
2021-06-22 15:00:00,53.10768876552743,
2021-06-22 15:30:30,53.10768876552743,
2021-06-22 23:59:59,69.11209935746263,c
2021-06-23 00:00:00,30.465677998155343,
2021-06-23 10:00:00,-2.923221253810425,
2021-06-23 10:30:00,-20.16465026484866,
2021-06-23 12:00:00,-18.25257188553462,
2021-06-23 13:30:00,-18.687735701505176,
2021-06-23 15:00:00,-16.9889780888152,
2021-06-23 15:30:30,-16.9889780888152,
2021-06-23 23:59:59,-12.681930824643587,c
2021-06-24 00:00:00,-1.4607627502676905,
2021-06-24 10:00:00,15.692158813227024,
2021-06-24 10:30:00,6.14853368991146,
2021-06-24 12:00:00,0.7396781716355463,
2021-06-24 13:30:00,1.0296284168849752,
2021-06-24 15:00:00,-9.755000765967566,
2021-06-24 15:30:30,-9.755000765967566,
2021-06-24 23:59:59,-8.745326607686138,c
2021-06-25 00:00:00,-1.5747777583786728,
2021-06-25 10:00:00,-40.194538213744636,
2021-06-25 10:30:00,-44.93455581279625,
2021-06-25 12:00:00,-56.647380990640954,
2021-06-25 13:30:00,-41.784325956876614,
2021-06-25 15:00:00,-40.50802661970067,
2021-06-25 15:30:30,-40.50802661970067,
2021-06-25 23:59:59,-84.82171801064851,w
2021-06-28 00:00:00,-100.84761166443553,
2021-06-28 10:00:00,-73.99925847396764,
