date,BCHN_2022_Q3,meta
2022-07-11 00:00:00,-101.9536417572007,
2022-07-11 10:00:00,-310.3178431745674,
2022-07-11 10:30:00,-310.6773026759597,
2022-07-11 12:00:00,-273.07738950990586,
2022-07-11 13:30:00,-289.2692672944382,
2022-07-11 15:00:00,-304.2546227896824,
2022-07-11 15:30:30,-304.2546227896824,
2022-07-11 23:59:59,-373.41869840346936,c
2022-07-12 00:00:00,-389.61605004979225,
2022-07-12 10:00:00,-339.4081695605874,
2022-07-12 10:30:00,-343.9487100110142,
2022-07-12 12:00:00,-322.863770516163,
2022-07-12 13:30:00,-332.004524104614,
2022-07-12 15:00:00,-387.56726730513964,
2022-07-12 15:30:30,-387.56726730513964,
2022-07-12 23:59:59,-445.9570931546731,c
2022-07-13 00:00:00,-413.4621856052069,
2022-07-13 10:00:00,-490.8804307093228,
2022-07-13 10:30:00,-515.6704839700466,
2022-07-13 12:00:00,-504.3902888356663,
2022-07-13 13:30:00,-487.1114158305229,
2022-07-13 15:00:00,-504.2033671917935,
2022-07-13 15:30:30,-504.2033671917935,
2022-07-13 23:59:59,-509.1353159005698,c
2022-07-14 00:00:00,-509.7471951265955,
2022-07-14 10:00:00,-544.5344888341929,
2022-07-14 10:30:00,-569.3122529421208,
2022-07-14 12:00:00,-561.5285215120622,
2022-07-14 13:30:00,-525.1729583620848,
2022-07-14 15:00:00,-489.3766531340158,
2022-07-14 15:30:30,-489.3766531340158,
2022-07-14 23:59:59,-546.767626385972,c
2022-07-15 00:00:00,-509.98542495075645,
2022-07-15 10:00:00,-386.4379389701436,
2022-07-15 10:30:00,-391.5646619031717,
2022-07-15 12:00:00,-357.28935448616414,
2022-07-15 13:30:00,-353.36444976295047,
2022-07-15 15:00:00,-348.8506273700614,
2022-07-15 15:30:30,-348.8506273700614,s
2022-07-15 23:59:59,-338.63769495609256,w
2022-07-18 00:00:00,-286.7248386191518,
2022-07-18 10:00:00,-256.4767015377215,
2022-07-18 10:30:00,-256.00146600730517,
2022-07-18 12:00:00,-178.3140272419835,
2022-07-18 13:30:00,-341.23070530362844,
2022-07-18 15:00:00,-331.26604239016433,
2022-07-18 15:30:30,-331.26604239016433,
2022-07-18 23:59:59,-348.416746510596,c
2022-07-19 00:00:00,-279.5287261400238,
