date,AR2_STAY_2020_Q2,meta
2020-05-14 23:59:59,55.35896313960575,c
2020-05-15 00:00:00,64.68977081862482,
2020-05-15 10:00:00,75.5768781707024,
2020-05-15 10:30:00,74.09923356121209,
2020-05-15 12:00:00,84.30246326861572,
2020-05-15 13:30:00,91.72661588073476,
2020-05-15 15:00:00,94.37010162914055,
2020-05-15 15:30:30,94.37010162914055,
2020-05-15 23:59:59,89.472142507137,w
2020-05-18 00:00:00,68.39926490921857,
2020-05-18 10:00:00,96.85058262447467,
2020-05-18 10:30:00,117.17472229741668,
2020-05-18 12:00:00,99.59483635320089,
2020-05-18 13:30:00,86.0865681542358,
2020-05-18 15:00:00,87.28302620006235,
2020-05-18 15:30:30,87.28302620006235,
2020-05-18 23:59:59,85.08618296507416,c
2020-05-19 00:00:00,104.10083911356912,
2020-05-19 10:00:00,94.12890072006053,
2020-05-19 10:30:00,99.25397465212507,
2020-05-19 12:00:00,104.23940162975936,
2020-05-19 13:30:00,104.33459058301395,
2020-05-19 15:00:00,99.66214490138128,
2020-05-19 15:30:30,99.66214490138128,
2020-05-19 23:59:59,106.48884667390286,c
2020-05-20 00:00:00,115.04115834776178,
2020-05-20 10:00:00,95.62132323476834,
2020-05-20 10:30:00,91.21932187370629,
2020-05-20 12:00:00,111.29438335264786,
2020-05-20 13:30:00,112.7806685852612,
2020-05-20 15:00:00,113.64626463535984,
2020-05-20 15:30:30,113.64626463535984,
2020-05-20 23:59:59,119.04310203259672,c
2020-05-21 00:00:00,113.89686012780527,
2020-05-21 10:00:00,93.98855646728964,
2020-05-21 10:30:00,110.0933275899194,
2020-05-21 12:00:00,83.13839650595321,
2020-05-21 13:30:00,87.92935030220809,
2020-05-21 15:00:00,101.8766160718854,
2020-05-21 15:30:30,101.8766160718854,
2020-05-21 23:59:59,105.87673025525163,c
2020-05-22 00:00:00,111.27722915284613,
2020-05-22 10:00:00,117.92312561978827,
2020-05-22 10:30:00,114.94042658870819,
2020-05-22 12:00:00,111.44779713975396,
2020-05-22 13:30:00,111.18204805281232,
2020-05-22 15:00:00,111.84682104748373,
2020-05-22 15:30:30,111.84682104748373,
2020-05-22 23:59:59,119.2668787378555,w
2020-05-25 00:00:00,119.2668787378555,
2020-05-25 10:00:00,119.2668787378555,
2020-05-25 10:30:00,119.2668787378555,
2020-05-25 12:00:00,119.2668787378555,
2020-05-25 13:30:00,119.2668787378555,
2020-05-25 15:00:00,119.2668787378555,
2020-05-25 15:30:30,119.2668787378555,
2020-05-25 23:59:59,119.2668787378555,c
2020-05-26 00:00:00,122.15683386831506,
2020-05-26 10:00:00,120.49858802961268,
2020-05-26 10:30:00,121.56903162851029,
2020-05-26 12:00:00,101.31030573753088,
2020-05-26 13:30:00,98.9293172502841,
2020-05-26 15:00:00,87.73814167759247,
2020-05-26 15:30:30,87.73814167759247,
2020-05-26 23:59:59,90.20980601074967,c
2020-05-27 00:00:00,79.27301854316914,
2020-05-27 10:00:00,33.225377061992674,
2020-05-27 10:30:00,37.06174338009879,
2020-05-27 12:00:00,12.526285595873475,
2020-05-27 13:30:00,20.744580804649416,
2020-05-27 15:00:00,32.697469057593025,
2020-05-27 15:30:30,32.697469057593025,
2020-05-27 23:59:59,40.77901886570913,c
2020-05-28 00:00:00,27.509479083209555,
2020-05-28 10:00:00,47.44424217454048,
2020-05-28 10:30:00,56.152985361945014,
2020-05-28 12:00:00,52.386633710091644,
2020-05-28 13:30:00,48.78814488534141,
2020-05-28 15:00:00,37.79778237176146,
2020-05-28 15:30:30,37.79778237176146,
2020-05-28 23:59:59,36.52012998274205,c
2020-05-29 00:00:00,50.000693145228524,
2020-05-29 10:00:00,58.80026088821484,
2020-05-29 10:30:00,56.017362846104334,
2020-05-29 12:00:00,71.67999274634951,
2020-05-29 13:30:00,71.05409339846432,
2020-05-29 15:00:00,71.47567494667476,
2020-05-29 15:30:30,71.47567494667476,
2020-05-29 23:59:59,87.56187183648149,w
2020-06-01 00:00:00,83.17276875103971,
2020-06-01 10:00:00,93.8083002542001,
2020-06-01 10:30:00,96.45984812347376,
2020-06-01 12:00:00,113.98045212870073,
2020-06-01 13:30:00,123.20202604410451,
2020-06-01 15:00:00,128.11817427647242,
2020-06-01 15:30:30,128.11817427647242,
2020-06-01 23:59:59,114.94701334290107,c
2020-06-02 00:00:00,117.52266751745168,
2020-06-02 10:00:00,101.62042548993287,
2020-06-02 10:30:00,94.07494889772096,
2020-06-02 12:00:00,80.26800320661994,
2020-06-02 13:30:00,93.96663063880055,
2020-06-02 15:00:00,106.2648082383252,
2020-06-02 15:30:30,106.2648082383252,
2020-06-02 23:59:59,107.49956966453965,c
2020-06-03 00:00:00,88.39119446506442,
2020-06-03 10:00:00,93.61594483221086,
2020-06-03 10:30:00,78.363170515994,
2020-06-03 12:00:00,79.35588325269879,
2020-06-03 13:30:00,57.64829277588433,
2020-06-03 15:00:00,54.90590890341139,
2020-06-03 15:30:30,54.90590890341139,
2020-06-03 23:59:59,51.11078125041092,c
2020-06-04 00:00:00,57.9604912257617,
2020-06-04 10:00:00,81.09887895235232,
2020-06-04 10:30:00,70.45784898695791,
2020-06-04 12:00:00,63.868110813342525,
2020-06-04 13:30:00,55.976656191240636,
2020-06-04 15:00:00,38.49043400803407,
2020-06-04 15:30:30,38.49043400803407,
2020-06-04 23:59:59,39.265722689254915,c
2020-06-05 00:00:00,6.75651658699897,
2020-06-05 10:00:00,26.55930651758453,
2020-06-05 10:30:00,15.583585303490452,
2020-06-05 12:00:00,-8.909340290407698,
2020-06-05 13:30:00,-4.723192232835771,
2020-06-05 15:00:00,-2.8956172528502577,
2020-06-05 15:30:30,-2.8956172528502577,
2020-06-05 23:59:59,0.0,a
2020-06-08 00:00:00,-3.9650107196366378,
2020-06-08 10:00:00,-23.7338784585277,
2020-06-08 10:30:00,-7.169104550650445,
2020-06-08 12:00:00,-10.4206267747239,
2020-06-08 13:30:00,-3.180168039088386,
2020-06-08 15:00:00,3.694466011586684,
2020-06-08 15:30:30,3.694466011586684,
2020-06-08 23:59:59,2.0354695768455997,c
2020-06-09 00:00:00,13.008933804920702,
2020-06-09 10:00:00,40.68806671419162,
2020-06-09 10:30:00,35.9918504180111,
2020-06-09 12:00:00,49.27532589662087,
2020-06-09 13:30:00,43.86904698154717,
2020-06-09 15:00:00,35.652970874453956,
2020-06-09 15:30:30,35.652970874453956,
2020-06-09 23:59:59,27.495330377847694,c
2020-06-10 00:00:00,44.29428708373223,
2020-06-10 10:00:00,67.11335768194334,
2020-06-10 10:30:00,72.55118506989226,
2020-06-10 12:00:00,77.80553172798784,
2020-06-10 13:30:00,79.84368169697518,
2020-06-10 15:00:00,78.91354443811076,
2020-06-10 15:30:30,78.91354443811076,
2020-06-10 23:59:59,84.43519965696595,c
2020-06-11 00:00:00,86.85480484402069,
2020-06-11 10:00:00,111.94820846965655,
2020-06-11 10:30:00,118.47344996691407,
2020-06-11 12:00:00,105.28052469094422,
2020-06-11 13:30:00,95.54988987393483,
2020-06-11 15:00:00,87.6442567159769,
2020-06-11 15:30:30,87.6442567159769,
2020-06-11 23:59:59,95.68570179824133,c
2020-06-12 00:00:00,118.27606682839655,
2020-06-12 10:00:00,117.38840919632833,
2020-06-12 10:30:00,114.77452569599234,
2020-06-12 12:00:00,100.30998557047786,
2020-06-12 13:30:00,105.09390002057705,
2020-06-12 15:00:00,119.30885731063671,
2020-06-12 15:30:30,119.30885731063671,
2020-06-12 23:59:59,110.30903314063585,w
2020-06-15 00:00:00,121.73834124315596,
2020-06-15 10:00:00,160.02989977122354,
2020-06-15 10:30:00,163.1536798729257,
2020-06-15 12:00:00,176.4268963501924,
2020-06-15 13:30:00,171.83239365512924,
2020-06-15 15:00:00,182.23494903165192,
2020-06-15 15:30:30,182.23494903165192,
2020-06-15 23:59:59,179.01015847936958,c
2020-06-16 00:00:00,146.90548737192688,
2020-06-16 10:00:00,157.0612157533394,
2020-06-16 10:30:00,152.83549157934362,
2020-06-16 12:00:00,168.6820523670234,
2020-06-16 13:30:00,176.1624739898462,
2020-06-16 15:00:00,175.15585924387216,
2020-06-16 15:30:30,175.15585924387216,
2020-06-16 23:59:59,176.81951080895465,c
2020-06-17 00:00:00,186.1208574964034,
2020-06-17 10:00:00,213.16759778219097,
2020-06-17 10:30:00,215.7427694668545,
2020-06-17 12:00:00,221.18656951911134,
2020-06-17 13:30:00,223.18731671424678,
2020-06-17 15:00:00,220.8821478697334,
2020-06-17 15:30:30,220.8821478697334,
2020-06-17 23:59:59,224.53003038956132,c
2020-06-18 00:00:00,236.5809780859558,
2020-06-18 10:00:00,251.79195276604707,
2020-06-18 10:30:00,251.3672237491137,
2020-06-18 12:00:00,251.48576739021678,
2020-06-18 13:30:00,254.98932074729657,
2020-06-18 15:00:00,259.7143357323614,
2020-06-18 15:30:30,259.7143357323614,
2020-06-18 23:59:59,269.25672834769506,c
2020-06-19 00:00:00,255.81592283268134,
2020-06-19 10:00:00,292.9600199759137,
2020-06-19 10:30:00,302.85748878812865,
2020-06-19 12:00:00,312.03950421834986,
2020-06-19 13:30:00,308.7730251983493,
2020-06-19 15:00:00,299.9003126837862,
2020-06-19 15:30:30,299.9003126837862,
2020-06-19 23:59:59,275.28304023184313,w
2020-06-22 00:00:00,300.12861273803696,
2020-06-22 10:00:00,301.76921673944264,
2020-06-22 10:30:00,285.6134484239733,
2020-06-22 12:00:00,287.83902356452336,
2020-06-22 13:30:00,284.268961445738,
2020-06-22 15:00:00,284.8381736725083,
2020-06-22 15:30:30,284.8381736725083,
2020-06-22 23:59:59,299.50428369984695,c
2020-06-23 00:00:00,305.39120818956906,
2020-06-23 10:00:00,326.7921104197303,
2020-06-23 10:30:00,335.9200473046491,
2020-06-23 12:00:00,351.77145309182777,
2020-06-23 13:30:00,345.01187125919023,
2020-06-23 15:00:00,339.95381684196934,
2020-06-23 15:30:30,339.95381684196934,
2020-06-23 23:59:59,351.5946130893452,c
2020-06-24 00:00:00,363.26191723037095,
2020-06-24 10:00:00,382.62508599362286,
2020-06-24 10:30:00,386.1510584058426,
2020-06-24 12:00:00,394.0526561633503,
2020-06-24 13:30:00,419.0371728147579,
2020-06-24 15:00:00,423.21032855814235,
2020-06-24 15:30:30,423.21032855814235,
2020-06-24 23:59:59,407.9039125898154,c
2020-06-25 00:00:00,425.09218914272924,
2020-06-25 10:00:00,461.61339596278765,
2020-06-25 10:30:00,472.2991479926918,
2020-06-25 12:00:00,485.3344574385285,
2020-06-25 13:30:00,483.19932884218554,
2020-06-25 15:00:00,442.42335323528016,
2020-06-25 15:30:30,442.42335323528016,
2020-06-25 23:59:59,453.0158551990272,c
2020-06-26 00:00:00,449.5885717631229,
2020-06-26 10:00:00,405.1055047768076,
2020-06-26 10:30:00,387.84433994761196,
2020-06-26 12:00:00,408.19807604702567,
2020-06-26 13:30:00,373.2371462972628,
2020-06-26 15:00:00,361.24828449590336,
2020-06-26 15:30:30,361.24828449590336,
2020-06-26 23:59:59,310.00354047443204,e
2020-06-29 00:00:00,310.4081180661598,
2020-06-29 10:00:00,283.8599397816645,
2020-06-29 10:30:00,293.5615164917557,
2020-06-29 12:00:00,321.1263689895376,
2020-06-29 13:30:00,295.2364322805138,
2020-06-29 15:00:00,284.50449587329786,
2020-06-29 15:30:30,284.50449587329786,
2020-06-29 23:59:59,299.57681510084615,c
2020-06-30 00:00:00,304.00271472115514,
2020-06-30 10:00:00,311.1123834578324,
2020-06-30 10:30:00,298.09877148203066,
2020-06-30 12:00:00,301.9874098975313,
2020-06-30 13:30:00,300.4967854194781,
2020-06-30 15:00:00,315.5562661381949,
2020-06-30 15:30:30,315.5562661381949,
2020-06-30 23:59:59,321.19147942492214,c
2020-07-01 00:00:00,282.3301268928072,
2020-07-01 10:00:00,280.61657723860424,
2020-07-01 10:30:00,294.77031376172465,
2020-07-01 12:00:00,306.35898418376564,
2020-07-01 13:30:00,307.7550950959012,
2020-07-01 15:00:00,321.9761270727382,
2020-07-01 15:30:30,321.9761270727382,
2020-07-01 23:59:59,326.2152037272658,c
2020-07-02 00:00:00,311.3776738391698,
2020-07-02 10:00:00,307.47796332219207,
2020-07-02 10:30:00,308.4537121136875,
2020-07-02 12:00:00,328.5500785983312,
2020-07-02 13:30:00,335.4593610552595,
2020-07-02 15:00:00,340.3622967968171,
2020-07-02 15:30:30,340.3622967968171,
2020-07-02 23:59:59,330.7747546107779,c
2020-07-03 00:00:00,330.7747546107779,
2020-07-03 10:00:00,330.7747546107779,
2020-07-03 10:30:00,330.7747546107779,
2020-07-03 12:00:00,330.7747546107779,
2020-07-03 13:30:00,330.7747546107779,
2020-07-03 15:00:00,330.7747546107779,
2020-07-03 15:30:30,330.7747546107779,
2020-07-03 23:59:59,330.7747546107779,w
2020-07-06 00:00:00,320.0000714755581,
2020-07-06 10:00:00,309.90812219066913,
2020-07-06 10:30:00,327.4279272365686,
2020-07-06 12:00:00,346.5931292871222,
2020-07-06 13:30:00,335.2419002277994,
2020-07-06 15:00:00,328.0255440118664,
2020-07-06 15:30:30,328.0255440118664,
2020-07-06 23:59:59,331.4347782514443,c
2020-07-07 00:00:00,383.5388146041113,
2020-07-07 10:00:00,378.7102411948148,
2020-07-07 10:30:00,376.3856813436835,
2020-07-07 12:00:00,396.256704520727,
2020-07-07 13:30:00,404.4913189151705,
2020-07-07 15:00:00,396.4456183647535,
2020-07-07 15:30:30,396.4456183647535,
2020-07-07 23:59:59,396.3748654008741,c
2020-07-08 00:00:00,417.39716643881286,
2020-07-08 10:00:00,409.2764680512074,
2020-07-08 10:30:00,416.3288435437356,
2020-07-08 12:00:00,411.99250278659656,
2020-07-08 13:30:00,413.83242153155265,
2020-07-08 15:00:00,408.3435771552354,
2020-07-08 15:30:30,408.3435771552354,
2020-07-08 23:59:59,416.96919847702736,c
2020-07-09 00:00:00,425.7245046434117,
2020-07-09 10:00:00,456.21628446445334,
2020-07-09 10:30:00,439.7483074211201,
2020-07-09 12:00:00,440.65946684975586,
2020-07-09 13:30:00,445.431567215618,
2020-07-09 15:00:00,453.476792239052,
2020-07-09 15:30:30,453.476792239052,
2020-07-09 23:59:59,453.85281296725805,c
2020-07-10 00:00:00,447.67136963342614,
2020-07-10 10:00:00,443.356194354394,
2020-07-10 10:30:00,441.0514466566252,
2020-07-10 12:00:00,427.8991971223544,
2020-07-10 13:30:00,423.306771828868,
2020-07-10 15:00:00,410.62397095874337,
2020-07-10 15:30:30,410.62397095874337,
2020-07-10 23:59:59,417.1546288109465,w
2020-07-13 00:00:00,435.5287810281237,
2020-07-13 10:00:00,434.5137470202633,
2020-07-13 10:30:00,432.4521104152176,
2020-07-13 12:00:00,454.26392900245094,
2020-07-13 13:30:00,459.29043695491396,
2020-07-13 15:00:00,421.5106093388164,
2020-07-13 15:30:30,421.5106093388164,
2020-07-13 23:59:59,388.9235966544228,c
2020-07-14 00:00:00,391.91467607815594,
2020-07-14 10:00:00,360.9370313502171,
2020-07-14 10:30:00,341.2122736380013,
2020-07-14 12:00:00,368.7129961867082,
2020-07-14 13:30:00,381.84491389628215,
2020-07-14 15:00:00,386.42742985430607,
2020-07-14 15:30:30,386.42742985430607,
2020-07-14 23:59:59,402.73173507596243,c
2020-07-15 00:00:00,398.5813244171093,
2020-07-15 10:00:00,389.65404286931505,
2020-07-15 10:30:00,407.99147970686147,
2020-07-15 12:00:00,395.11246115131564,
2020-07-15 13:30:00,402.1571011510754,
2020-07-15 15:00:00,410.5134618180027,
2020-07-15 15:30:30,410.5134618180027,
2020-07-15 23:59:59,408.5692647375789,c
2020-07-16 00:00:00,390.10148685269246,
2020-07-16 10:00:00,389.4780850859145,
2020-07-16 10:30:00,392.08219630878045,
2020-07-16 12:00:00,382.72325493388803,
2020-07-16 13:30:00,386.6398152787341,
2020-07-16 15:00:00,406.24879730761745,
2020-07-16 15:30:30,406.24879730761745,
2020-07-16 23:59:59,393.15021667414715,c
2020-07-17 00:00:00,416.7318260271592,
2020-07-17 10:00:00,420.355752388199,
2020-07-17 10:30:00,438.30768394000506,
2020-07-17 12:00:00,456.59960024747534,
2020-07-17 13:30:00,453.95257159134417,
2020-07-17 15:00:00,464.03993469568024,
2020-07-17 15:30:30,464.03993469568024,
2020-07-17 23:59:59,461.6376950936117,w
2020-07-20 00:00:00,494.42084433057016,
2020-07-20 10:00:00,481.56778712948744,
2020-07-20 10:30:00,498.621718122675,
2020-07-20 12:00:00,480.7089298369449,
2020-07-20 13:30:00,483.76728025616774,
2020-07-20 15:00:00,493.02397678737236,
2020-07-20 15:30:30,493.02397678737236,
2020-07-20 23:59:59,498.42242534375,c
2020-07-21 00:00:00,511.4170273731837,
2020-07-21 10:00:00,474.96932578788017,
2020-07-21 10:30:00,477.40153023200594,
2020-07-21 12:00:00,451.51916727554374,
2020-07-21 13:30:00,486.1273900450052,
2020-07-21 15:00:00,479.15068394456205,
2020-07-21 15:30:30,479.15068394456205,
2020-07-21 23:59:59,465.3294111807337,c
2020-07-22 00:00:00,468.80782030506,
2020-07-22 10:00:00,475.67394222717314,
2020-07-22 10:30:00,474.533583538847,
2020-07-22 12:00:00,463.2030354296652,
2020-07-22 13:30:00,475.8103136216272,
2020-07-22 15:00:00,467.80244808279076,
2020-07-22 15:30:30,467.80244808279076,
2020-07-22 23:59:59,471.25465877890576,c
2020-07-23 00:00:00,475.40993477461086,
2020-07-23 10:00:00,479.6546065666988,
2020-07-23 10:30:00,481.45477146198164,
2020-07-23 12:00:00,464.7345764050041,
2020-07-23 13:30:00,442.80274285760834,
2020-07-23 15:00:00,432.59423098529487,
2020-07-23 15:30:30,432.59423098529487,
2020-07-23 23:59:59,423.07246844441704,c
2020-07-24 00:00:00,394.59205824223466,
2020-07-24 10:00:00,370.88607130438106,
2020-07-24 10:30:00,385.58727495585003,
2020-07-24 12:00:00,393.70408218933574,
2020-07-24 13:30:00,386.26406317493513,
2020-07-24 15:00:00,391.6416662775945,
2020-07-24 15:30:30,391.6416662775945,
2020-07-24 23:59:59,384.68093045099977,w
2020-07-27 00:00:00,418.14993355983654,
2020-07-27 10:00:00,411.79662466040406,
2020-07-27 10:30:00,412.41044006223217,
2020-07-27 12:00:00,396.79664282337194,
2020-07-27 13:30:00,407.58886029502423,
2020-07-27 15:00:00,408.54545282773483,
2020-07-27 15:30:30,408.54545282773483,
2020-07-27 23:59:59,415.77271099553457,c
2020-07-28 00:00:00,407.4940120924605,
2020-07-28 10:00:00,403.05584081063853,
2020-07-28 10:30:00,417.2142308080171,
2020-07-28 12:00:00,411.05642309665154,
2020-07-28 13:30:00,420.69053036324954,
2020-07-28 15:00:00,413.82349560870693,
2020-07-28 15:30:30,413.82349560870693,
2020-07-28 23:59:59,410.0583155444631,c
2020-07-29 00:00:00,414.2322709754832,
2020-07-29 10:00:00,424.74572714825365,
2020-07-29 10:30:00,414.7341838826711,
2020-07-29 12:00:00,411.9886541969811,
2020-07-29 13:30:00,401.86522012485466,
2020-07-29 15:00:00,395.2762657067981,
2020-07-29 15:30:30,395.2762657067981,
2020-07-29 23:59:59,390.0366180810322,c
2020-07-30 00:00:00,384.7575653743844,
2020-07-30 10:00:00,409.0002401562881,
2020-07-30 10:30:00,410.8923301741668,
2020-07-30 12:00:00,411.82393923437087,
2020-07-30 13:30:00,421.9179733748856,
2020-07-30 15:00:00,428.25765437917676,
2020-07-30 15:30:30,428.25765437917676,
2020-07-30 23:59:59,422.6854772470001,c
2020-07-31 00:00:00,448.48733761271285,
2020-07-31 10:00:00,441.9916144719198,
2020-07-31 10:30:00,435.1580990999272,
2020-07-31 12:00:00,434.9818774295767,
2020-07-31 13:30:00,434.8473208258033,
2020-07-31 15:00:00,437.00003027080527,
2020-07-31 15:30:30,437.00003027080527,
2020-07-31 23:59:59,424.8635271941006,w
