date,SML_HEDGED_2021_Q3,meta
2021-07-30 00:00:00,115.29407902600633,
2021-07-30 10:00:00,120.39936542869782,
2021-07-30 10:30:00,75.11512112609944,
2021-07-30 12:00:00,38.15226604764939,
2021-07-30 13:30:00,17.336398440774246,
2021-07-30 15:00:00,27.20190375468428,
2021-07-30 15:30:30,27.20190375468428,
2021-07-30 23:59:59,32.25206937653047,w
2021-08-02 00:00:00,48.91875290409325,
2021-08-02 10:00:00,115.45453410038817,
2021-08-02 10:30:00,81.23068749492813,
2021-08-02 12:00:00,25.150401203752608,
2021-08-02 13:30:00,47.70137308718586,
2021-08-02 15:00:00,51.662999844832484,
2021-08-02 15:30:30,51.662999844832484,
2021-08-02 23:59:59,23.12042978721638,c
2021-08-03 00:00:00,30.94194949869552,
2021-08-03 10:00:00,-12.930546296698594,
2021-08-03 10:30:00,16.01876631009418,
2021-08-03 12:00:00,49.51955556862367,
2021-08-03 13:30:00,51.72678612042591,
2021-08-03 15:00:00,65.12976043231629,
2021-08-03 15:30:30,65.12976043231629,
2021-08-03 23:59:59,64.89841203077413,c
2021-08-04 00:00:00,22.999409110464967,
2021-08-04 10:00:00,36.208271837523625,
2021-08-04 10:30:00,87.56226388975801,
2021-08-04 12:00:00,50.73881127738423,
2021-08-04 13:30:00,35.721826157319356,
2021-08-04 15:00:00,38.25056767354181,
2021-08-04 15:30:30,38.25056767354181,
2021-08-04 23:59:59,23.483253174716992,c
2021-08-05 00:00:00,41.596021907784234,
2021-08-05 10:00:00,52.10584350550698,
2021-08-05 10:30:00,36.734208628255146,
2021-08-05 12:00:00,69.4316121146785,
2021-08-05 13:30:00,70.2156520854628,
2021-08-05 15:00:00,71.09438080146856,
2021-08-05 15:30:30,71.09438080146856,
2021-08-05 23:59:59,80.28311586802556,c
2021-08-06 00:00:00,83.37668036196646,
2021-08-06 10:00:00,62.08982058254196,
2021-08-06 10:30:00,53.28550826204537,
2021-08-06 12:00:00,74.34889258692556,
2021-08-06 13:30:00,56.55068818436621,
2021-08-06 15:00:00,53.00417976084145,
2021-08-06 15:30:30,53.00417976084145,
2021-08-06 23:59:59,54.18286918610511,w
2021-08-09 00:00:00,32.64105656452057,
2021-08-09 10:00:00,53.6268390567393,
2021-08-09 10:30:00,35.471113167669955,
2021-08-09 12:00:00,53.75743867737174,
2021-08-09 13:30:00,75.86026552712292,
2021-08-09 15:00:00,72.51076927260465,
2021-08-09 15:30:30,72.51076927260465,
2021-08-09 23:59:59,67.45168760293154,c
2021-08-10 00:00:00,61.17968446841678,
2021-08-10 10:00:00,38.2847144435832,
2021-08-10 10:30:00,56.27413169704914,
2021-08-10 12:00:00,62.464240311568574,
2021-08-10 13:30:00,69.52071269851785,
2021-08-10 15:00:00,70.44526994169291,
2021-08-10 15:30:30,70.44526994169291,
2021-08-10 23:59:59,69.99618290853687,c
2021-08-11 00:00:00,83.75982598760856,
2021-08-11 10:00:00,46.87531340322266,
2021-08-11 10:30:00,51.64887516989984,
2021-08-11 12:00:00,35.36473188696209,
2021-08-11 13:30:00,42.1139844658328,
2021-08-11 15:00:00,46.45944517128737,
2021-08-11 15:30:30,46.45944517128737,
2021-08-11 23:59:59,68.44822482602376,c
2021-08-12 00:00:00,54.362560540652794,
2021-08-12 10:00:00,4.008263222382993,
2021-08-12 10:30:00,-10.544542733124217,
2021-08-12 12:00:00,-18.929471568037116,
2021-08-12 13:30:00,-27.715901961160853,
2021-08-12 15:00:00,-37.36909817352171,
2021-08-12 15:30:30,-37.36909817352171,
2021-08-12 23:59:59,-48.4053534099985,c
2021-08-13 00:00:00,-46.831133582454186,
2021-08-13 10:00:00,-46.53494664843902,
2021-08-13 10:30:00,-58.297328495637885,
2021-08-13 12:00:00,-30.47677208737423,
2021-08-13 13:30:00,-49.91406499130244,
2021-08-13 15:00:00,-59.65142680497411,
2021-08-13 15:30:30,-59.65142680497411,s
2021-08-13 23:59:59,-64.22332085749895,w
2021-08-16 00:00:00,-94.96213669815961,
2021-08-16 10:00:00,-106.92711139836956,
2021-08-16 10:30:00,-90.71965577803167,
2021-08-16 12:00:00,-75.0809415454637,
2021-08-16 13:30:00,-79.84422832959262,
2021-08-16 15:00:00,-77.88297186638147,
2021-08-16 15:30:30,-77.88297186638147,
2021-08-16 23:59:59,-91.56997359330671,c
2021-08-17 00:00:00,-133.90736116186372,
2021-08-17 10:00:00,-137.33258493373114,
2021-08-17 10:30:00,-112.38966973635024,
2021-08-17 12:00:00,-146.59617537279564,
2021-08-17 13:30:00,-155.97198796431394,
2021-08-17 15:00:00,-145.53618465668433,
2021-08-17 15:30:30,-145.53618465668433,
2021-08-17 23:59:59,-142.15472288407,c
2021-08-18 00:00:00,-145.5796644986699,
2021-08-18 10:00:00,-136.0996527523257,
2021-08-18 10:30:00,-137.23101199231496,
2021-08-18 12:00:00,-131.35613591508354,
2021-08-18 13:30:00,-126.84875708724803,
2021-08-18 15:00:00,-131.90108332843147,
2021-08-18 15:30:30,-131.90108332843147,
2021-08-18 23:59:59,-174.64264090618917,c
2021-08-19 00:00:00,-201.25882291782818,
2021-08-19 10:00:00,-204.21814437803778,
2021-08-19 10:30:00,-210.22578297103837,
2021-08-19 12:00:00,-208.27115364568772,
2021-08-19 13:30:00,-232.0208420180793,
2021-08-19 15:00:00,-236.2473876441718,
2021-08-19 15:30:30,-236.2473876441718,
2021-08-19 23:59:59,-234.58555573550439,c
2021-08-20 00:00:00,-234.32992195653196,
2021-08-20 10:00:00,-218.4031990311887,
2021-08-20 10:30:00,-215.36409844780474,
2021-08-20 12:00:00,-201.59302693976315,
2021-08-20 13:30:00,-192.93849927293832,
2021-08-20 15:00:00,-194.5911328221082,
2021-08-20 15:30:30,-194.5911328221082,
2021-08-20 23:59:59,-187.60670256110234,w
2021-08-23 00:00:00,-161.01968753649908,
2021-08-23 10:00:00,-133.60531948930566,
2021-08-23 10:30:00,-130.26872106803603,
2021-08-23 12:00:00,-135.11770340578596,
2021-08-23 13:30:00,-134.83186276599235,
2021-08-23 15:00:00,-129.09113767643203,
2021-08-23 15:30:30,-129.09113767643203,
2021-08-23 23:59:59,-131.5280695881611,c
2021-08-24 00:00:00,-121.49429313442033,
2021-08-24 10:00:00,-118.83317217348213,
2021-08-24 10:30:00,-124.83532100870389,
2021-08-24 12:00:00,-142.04074644707816,
2021-08-24 13:30:00,-133.60401477004325,
2021-08-24 15:00:00,-121.78085935198897,
2021-08-24 15:30:30,-121.78085935198897,
2021-08-24 23:59:59,-118.91402829558228,c
2021-08-25 00:00:00,-120.53229445549505,
2021-08-25 10:00:00,-124.8441562345738,
2021-08-25 10:30:00,-118.413327539487,
2021-08-25 12:00:00,-86.29149685594666,
2021-08-25 13:30:00,-84.1168334856784,
2021-08-25 15:00:00,-90.60753296433131,
2021-08-25 15:30:30,-90.60753296433131,
2021-08-25 23:59:59,-100.06176918165147,c
2021-08-26 00:00:00,-211.55103356197878,
2021-08-26 10:00:00,-218.9327030156387,
2021-08-26 10:30:00,-223.73793913413147,
2021-08-26 12:00:00,-245.91290581630528,
2021-08-26 13:30:00,-244.72591164513915,
2021-08-26 15:00:00,-254.16085879527645,
2021-08-26 15:30:30,-254.16085879527645,
2021-08-26 23:59:59,-262.80180724249976,c
2021-08-27 00:00:00,-261.1688089498689,
2021-08-27 10:00:00,-217.4332524622646,
2021-08-27 10:30:00,-188.99014384852808,
2021-08-27 12:00:00,-159.45136001329547,
2021-08-27 13:30:00,-146.38060826316496,
2021-08-27 15:00:00,-140.74105258397321,
2021-08-27 15:30:30,-140.74105258397321,
2021-08-27 23:59:59,-141.50354815100036,w
2021-08-30 00:00:00,-125.75249083053313,
2021-08-30 10:00:00,-146.48259531105123,
2021-08-30 10:30:00,-162.49494053061971,
2021-08-30 12:00:00,-174.5627860092386,
