date,AMLP_2022_Q2,meta
2022-05-20 00:00:00,-58.853255908618394,
2022-05-20 10:00:00,-37.493329958172126,
2022-05-20 10:30:00,-41.56774190186388,
2022-05-20 12:00:00,4.698742629574099,
2022-05-20 13:30:00,81.93777365555889,
2022-05-20 15:00:00,31.689518664957177,
2022-05-20 15:30:30,31.689518664957177,
2022-05-20 23:59:59,5.363031490277535,w
2022-05-23 00:00:00,-24.652730526840514,
2022-05-23 10:00:00,16.84809205182728,
2022-05-23 10:30:00,7.857834236342569,
2022-05-23 12:00:00,38.11084256608683,
2022-05-23 13:30:00,22.870864125356547,
2022-05-23 15:00:00,-25.84793072803359,
2022-05-23 15:30:30,-25.84793072803359,
2022-05-23 23:59:59,-11.933826658956605,c
2022-05-24 00:00:00,10.188785705156988,
2022-05-24 10:00:00,17.524381493577494,
2022-05-24 10:30:00,61.49794577026205,
2022-05-24 12:00:00,84.09939596222148,
2022-05-24 13:30:00,72.35896966650535,
2022-05-24 15:00:00,66.10477654172792,
2022-05-24 15:30:30,66.10477654172792,
2022-05-24 23:59:59,40.69769968371975,c
2022-05-25 00:00:00,41.24182004059321,
2022-05-25 10:00:00,-43.29978928989294,
2022-05-25 10:30:00,-39.33583777592139,
2022-05-25 12:00:00,-65.78923563622675,
2022-05-25 13:30:00,-55.74241126809875,
2022-05-25 15:00:00,-43.203995551278695,
2022-05-25 15:30:30,-43.203995551278695,
2022-05-25 23:59:59,-33.23342322785902,c
2022-05-26 00:00:00,-62.143052812471524,
2022-05-26 10:00:00,-90.90123488476274,
2022-05-26 10:30:00,-126.10547427149231,
2022-05-26 12:00:00,-125.14465272874577,
2022-05-26 13:30:00,-83.7161604857929,
2022-05-26 15:00:00,-86.61267796071252,
2022-05-26 15:30:30,-86.61267796071252,
2022-05-26 23:59:59,-80.5361320333991,c
2022-05-27 00:00:00,-83.86538504794089,
2022-05-27 10:00:00,-86.05455956292326,
2022-05-27 10:30:00,-88.82314304650845,
2022-05-27 12:00:00,-110.80235434547512,
2022-05-27 13:30:00,-159.19233621687636,
2022-05-27 15:00:00,-137.62554109131588,
2022-05-27 15:30:30,-137.62554109131588,
2022-05-27 23:59:59,-131.99935554071635,w
2022-05-30 00:00:00,-131.99935554071635,
2022-05-30 10:00:00,-131.99935554071635,
2022-05-30 10:30:00,-131.99935554071635,
2022-05-30 12:00:00,-131.99935554071635,
2022-05-30 13:30:00,-131.99935554071635,
2022-05-30 15:00:00,-131.99935554071635,
2022-05-30 15:30:30,-131.99935554071635,
2022-05-30 23:59:59,-131.99935554071635,c
2022-05-31 00:00:00,-212.9294524881043,
2022-05-31 10:00:00,-119.5972231005594,
2022-05-31 10:30:00,-102.94087588619959,
2022-05-31 12:00:00,-159.57586338934334,
2022-05-31 13:30:00,-159.76716593334731,
2022-05-31 15:00:00,-117.39114487993356,
2022-05-31 15:30:30,-117.39114487993356,m
2022-05-31 23:59:59,-82.54972925012498,c
2022-06-01 00:00:00,-144.31857467730242,
2022-06-01 10:00:00,-131.3857391658221,
2022-06-01 10:30:00,-125.70686918403999,
2022-06-01 12:00:00,-86.89535737611686,
2022-06-01 13:30:00,-174.6716359209554,
2022-06-01 15:00:00,-183.24259485956554,
2022-06-01 15:30:30,-183.24259485956554,
2022-06-01 23:59:59,-204.18691008819815,c
2022-06-02 00:00:00,-188.71284032963695,
2022-06-02 10:00:00,-151.1620710156635,
2022-06-02 10:30:00,-176.23434907942828,
2022-06-02 12:00:00,-236.12715820582343,
2022-06-02 13:30:00,-267.6019933861203,
2022-06-02 15:00:00,-239.41577035754153,
2022-06-02 15:30:30,-239.41577035754153,
2022-06-02 23:59:59,-256.68781065730764,c
2022-06-03 00:00:00,-232.08038556722704,
2022-06-03 10:00:00,-231.85371376565945,
2022-06-03 10:30:00,-238.2402455163201,
2022-06-03 12:00:00,-212.82464940780756,
2022-06-03 13:30:00,-232.9361440780781,
2022-06-03 15:00:00,-229.36448126846744,
2022-06-03 15:30:30,-229.36448126846744,
2022-06-03 23:59:59,-220.12449751455188,w
2022-06-06 00:00:00,-263.1097393374521,
2022-06-06 10:00:00,-236.24661180288786,
2022-06-06 10:30:00,-243.31170612355618,
2022-06-06 12:00:00,-208.90939475949745,
2022-06-06 13:30:00,-189.21546197376028,
2022-06-06 15:00:00,-186.53553391637342,
2022-06-06 15:30:30,-186.53553391637342,
2022-06-06 23:59:59,-200.92711055000063,c
2022-06-07 00:00:00,-178.1756554972385,
2022-06-07 10:00:00,-225.8566523332861,
2022-06-07 10:30:00,-253.5469846260603,
2022-06-07 12:00:00,-241.11304166605078,
2022-06-07 13:30:00,-276.02546127968844,
2022-06-07 15:00:00,-308.6696894046836,
2022-06-07 15:30:30,-308.6696894046836,u
2022-06-07 23:59:59,-313.9811892308662,c
2022-06-08 00:00:00,-330.61529903904693,
2022-06-08 10:00:00,-304.84764797069874,
2022-06-08 10:30:00,-290.5528098489135,
2022-06-08 12:00:00,-305.89938560701603,
2022-06-08 13:30:00,-245.53203109959213,
2022-06-08 15:00:00,-210.71497964179798,
2022-06-08 15:30:30,-210.71497964179798,
2022-06-08 23:59:59,-244.67331322897007,c
2022-06-09 00:00:00,-218.8557032522076,
2022-06-09 10:00:00,-210.3389856575759,
2022-06-09 10:30:00,-229.2393682664656,
2022-06-09 12:00:00,-182.27179339832492,
2022-06-09 13:30:00,-172.47895570578976,
2022-06-09 15:00:00,-145.0128549117826,
2022-06-09 15:30:30,-145.0128549117826,s
2022-06-09 23:59:59,-155.15688257962347,c
2022-06-10 00:00:00,-106.12539565607813,
2022-06-10 10:00:00,-121.62681636702882,
2022-06-10 10:30:00,-61.11460114899319,
2022-06-10 12:00:00,-16.830367187657885,
2022-06-10 13:30:00,1.785359103355404,
2022-06-10 15:00:00,-26.602592130022913,
2022-06-10 15:30:30,-26.602592130022913,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,94.56069138863586,
2022-06-13 10:00:00,153.50069559006306,
2022-06-13 10:30:00,136.61444985799017,
2022-06-13 12:00:00,136.84826636788512,
2022-06-13 13:30:00,157.15792525547886,
2022-06-13 15:00:00,120.23750658656172,
2022-06-13 15:30:30,120.23750658656172,
2022-06-13 23:59:59,143.06106580450069,c
2022-06-14 00:00:00,93.96455995386304,
2022-06-14 10:00:00,47.21715237858598,
2022-06-14 10:30:00,78.90660729354568,
2022-06-14 12:00:00,47.12252411349937,
2022-06-14 13:30:00,87.54526595798052,
2022-06-14 15:00:00,146.02382629737804,
2022-06-14 15:30:30,146.02382629737804,
2022-06-14 23:59:59,217.65139859620876,c
2022-06-15 00:00:00,193.11910988868976,
2022-06-15 10:00:00,188.7187896970181,
2022-06-15 10:30:00,167.40022467599965,
2022-06-15 12:00:00,203.82546716277466,
2022-06-15 13:30:00,259.4637099291972,
2022-06-15 15:00:00,252.75596661367263,
2022-06-15 15:30:30,252.75596661367263,
2022-06-15 23:59:59,268.52557780153893,c
2022-06-16 00:00:00,341.3904839001834,
2022-06-16 10:00:00,399.5263596623395,
2022-06-16 10:30:00,397.24652344142123,
2022-06-16 12:00:00,406.29771068509217,
2022-06-16 13:30:00,391.8714165247302,
2022-06-16 15:00:00,440.3876331178608,
2022-06-16 15:30:30,440.3876331178608,
2022-06-16 23:59:59,443.51080005216,c
2022-06-17 00:00:00,451.83789111766146,
2022-06-17 10:00:00,384.36708140919745,
2022-06-17 10:30:00,453.17665580454377,
2022-06-17 12:00:00,525.2672855663732,
2022-06-17 13:30:00,534.3139592906514,
2022-06-17 15:00:00,529.70050263229,
2022-06-17 15:30:30,529.70050263229,
2022-06-17 23:59:59,515.9939932145803,e
2022-06-20 00:00:00,515.9939932145803,
2022-06-20 10:00:00,515.9939932145803,
2022-06-20 10:30:00,515.9939932145803,
2022-06-20 12:00:00,515.9939932145803,
2022-06-20 13:30:00,515.9939932145803,
2022-06-20 15:00:00,515.9939932145803,
2022-06-20 15:30:30,515.9939932145803,
2022-06-20 23:59:59,515.9939932145803,c
2022-06-21 00:00:00,423.408495787166,
2022-06-21 10:00:00,339.72635869289115,
2022-06-21 10:30:00,338.24190845176145,
2022-06-21 12:00:00,363.3845504849701,
2022-06-21 13:30:00,341.91648331825854,
2022-06-21 15:00:00,315.4943345439633,
2022-06-21 15:30:30,315.4943345439633,
2022-06-21 23:59:59,321.3252949288012,c
2022-06-22 00:00:00,435.696611331025,
2022-06-22 10:00:00,438.45614481554094,
2022-06-22 10:30:00,414.7612434587727,
2022-06-22 12:00:00,447.1951222642506,
2022-06-22 13:30:00,443.4618628446683,
2022-06-22 15:00:00,462.00083110550713,
2022-06-22 15:30:30,462.00083110550713,
2022-06-22 23:59:59,495.8917508561226,c
2022-06-23 00:00:00,462.44988848708545,
2022-06-23 10:00:00,514.853173406651,
2022-06-23 10:30:00,538.275055564301,
2022-06-23 12:00:00,568.7029185015813,
2022-06-23 13:30:00,614.6426575551877,
2022-06-23 15:00:00,590.9521192921393,
2022-06-23 15:30:30,590.9521192921393,
2022-06-23 23:59:59,569.3317278079439,c
2022-06-24 00:00:00,545.8431066215694,
2022-06-24 10:00:00,552.5290543005735,
2022-06-24 10:30:00,472.63008976674746,
2022-06-24 12:00:00,442.3840193096662,
2022-06-24 13:30:00,485.0486863282272,
2022-06-24 15:00:00,501.29125604347064,
2022-06-24 15:30:30,501.29125604347064,
2022-06-24 23:59:59,489.5177794830179,w
2022-06-27 00:00:00,452.53640678342435,
2022-06-27 10:00:00,451.962933762642,
2022-06-27 10:30:00,458.1921362351068,
2022-06-27 12:00:00,447.2588630652431,
2022-06-27 13:30:00,454.15132364187684,
2022-06-27 15:00:00,437.21739476154744,
2022-06-27 15:30:30,437.21739476154744,
2022-06-27 23:59:59,454.87051756220126,c
2022-06-28 00:00:00,415.32612442499567,
2022-06-28 10:00:00,352.06032095394676,
2022-06-28 10:30:00,368.0125896649238,
2022-06-28 12:00:00,408.39346517933245,
2022-06-28 13:30:00,396.19494623356195,
2022-06-28 15:00:00,400.57599338368345,
2022-06-28 15:30:30,400.57599338368345,
2022-06-28 23:59:59,353.54504909532216,c
2022-06-29 00:00:00,324.1087698342935,
2022-06-29 10:00:00,362.53970937150643,
2022-06-29 10:30:00,374.4605469494072,
2022-06-29 12:00:00,440.86717954921824,
2022-06-29 13:30:00,425.07601747816443,
2022-06-29 15:00:00,410.73768350667297,
2022-06-29 15:30:30,410.73768350667297,
2022-06-29 23:59:59,425.9574836265688,c
2022-06-30 00:00:00,515.606913470202,
2022-06-30 10:00:00,448.83091778465223,
2022-06-30 10:30:00,431.7348393589091,
2022-06-30 12:00:00,415.6312510258804,
2022-06-30 13:30:00,410.5709330507693,
2022-06-30 15:00:00,465.20890953688513,
2022-06-30 15:30:30,465.20890953688513,
2022-06-30 23:59:59,469.59966982996593,c
2022-07-01 00:00:00,457.47274856122567,
2022-07-01 10:00:00,475.11505965532115,
2022-07-01 10:30:00,508.8653770130859,
2022-07-01 12:00:00,508.8713809748233,
2022-07-01 13:30:00,478.885016220358,
2022-07-01 15:00:00,489.33357494114716,
2022-07-01 15:30:30,489.33357494114716,
2022-07-01 23:59:59,483.0861813160591,w
2022-07-04 00:00:00,483.0861813160591,
2022-07-04 10:00:00,483.0861813160591,
2022-07-04 10:30:00,483.0861813160591,
2022-07-04 12:00:00,483.0861813160591,
2022-07-04 13:30:00,483.0861813160591,
2022-07-04 15:00:00,483.0861813160591,
2022-07-04 15:30:30,483.0861813160591,
2022-07-04 23:59:59,483.0861813160591,c
2022-07-05 00:00:00,535.3448675618429,
2022-07-05 10:00:00,574.3694742129246,
2022-07-05 10:30:00,595.5158559802758,
2022-07-05 12:00:00,588.5303483857997,
2022-07-05 13:30:00,611.7355347357629,
2022-07-05 15:00:00,573.6217454326488,
2022-07-05 15:30:30,573.6217454326488,
2022-07-05 23:59:59,530.0557589765531,c
2022-07-06 00:00:00,558.8067445062379,
2022-07-06 10:00:00,586.4043120096844,
2022-07-06 10:30:00,614.0867410827309,
2022-07-06 12:00:00,649.299637061385,
2022-07-06 13:30:00,612.2390735131735,
2022-07-06 15:00:00,571.8063501305433,
2022-07-06 15:30:30,571.8063501305433,
2022-07-06 23:59:59,588.1039395036946,c
2022-07-07 00:00:00,552.4317453453018,
2022-07-07 10:00:00,458.98321169523524,
2022-07-07 10:30:00,491.551061566724,
2022-07-07 12:00:00,440.1698401095209,
2022-07-07 13:30:00,427.3698859753854,
2022-07-07 15:00:00,408.2763744365443,
2022-07-07 15:30:30,408.2763744365443,
2022-07-07 23:59:59,413.6867994577442,c
2022-07-08 00:00:00,414.53640277821614,
2022-07-08 10:00:00,448.1014658831441,
2022-07-08 10:30:00,439.8052750251486,
2022-07-08 12:00:00,466.15847932334646,
2022-07-08 13:30:00,483.46179711304785,
2022-07-08 15:00:00,462.54144307002025,
2022-07-08 15:30:30,462.54144307002025,
2022-07-08 23:59:59,463.72802557425393,w
