date,INTEL_SECT_2022_Q1,meta
2022-02-08 00:00:00,-111.78432941503135,
2022-02-08 10:00:00,-103.1380617762384,
2022-02-08 10:30:00,-111.4893164415881,
2022-02-08 12:00:00,-130.89702547798547,
2022-02-08 13:30:00,-112.82716135198629,
2022-02-08 15:00:00,-114.36135630112491,
2022-02-08 15:30:30,-114.36135630112491,
2022-02-08 23:59:59,-113.14593504777994,c
2022-02-09 00:00:00,-171.69847272567532,
2022-02-09 10:00:00,-135.99816200641814,
2022-02-09 10:30:00,-124.7201296080107,
2022-02-09 12:00:00,-129.41370971617536,
2022-02-09 13:30:00,-131.65520360212955,
2022-02-09 15:00:00,-128.2007565210947,
2022-02-09 15:30:30,-128.2007565210947,
2022-02-09 23:59:59,-110.81053360102678,c
2022-02-10 00:00:00,-94.34864242349582,
2022-02-10 10:00:00,-100.6422813646951,
2022-02-10 10:30:00,-105.27379503811946,
2022-02-10 12:00:00,-100.9848481867729,
2022-02-10 13:30:00,-92.2320319214571,
2022-02-10 15:00:00,-81.28768914527623,
2022-02-10 15:30:30,-81.28768914527623,
2022-02-10 23:59:59,-85.11822384025268,c
2022-02-11 00:00:00,-113.02711961854234,
2022-02-11 10:00:00,-92.5324963128555,
2022-02-11 10:30:00,-102.3669170528004,
2022-02-11 12:00:00,-82.03448226214547,
2022-02-11 13:30:00,-50.2227023816919,
2022-02-11 15:00:00,-43.906807588461135,
2022-02-11 15:30:30,-43.906807588461135,
2022-02-11 23:59:59,-45.991548449851535,w
2022-02-14 00:00:00,-39.28072157492889,
2022-02-14 10:00:00,-43.754089130469,
2022-02-14 10:30:00,-55.234308088085555,
2022-02-14 12:00:00,-74.59443894822036,
2022-02-14 13:30:00,-69.82383282894293,
2022-02-14 15:00:00,-63.073598002289344,
2022-02-14 15:30:30,-63.073598002289344,
2022-02-14 23:59:59,-67.92785053496729,c
2022-02-15 00:00:00,-83.14669132403858,
2022-02-15 10:00:00,-96.57821057313512,
2022-02-15 10:30:00,-90.79930731507082,
2022-02-15 12:00:00,-89.82848683647862,
2022-02-15 13:30:00,-79.15218496997531,
2022-02-15 15:00:00,-76.73966998541468,
2022-02-15 15:30:30,-76.73966998541468,
2022-02-15 23:59:59,-70.13097658823213,c
2022-02-16 00:00:00,-88.9459625337598,
2022-02-16 10:00:00,-123.60116572867926,
2022-02-16 10:30:00,-105.28228373499391,
2022-02-16 12:00:00,-122.92937213317887,
2022-02-16 13:30:00,-124.421742154052,
2022-02-16 15:00:00,-121.5539553737552,
2022-02-16 15:30:30,-121.5539553737552,
2022-02-16 23:59:59,-128.01495820558446,c
2022-02-17 00:00:00,-101.94523053712024,
2022-02-17 10:00:00,-97.1370470130656,
2022-02-17 10:30:00,-92.69394292098573,
2022-02-17 12:00:00,-78.70879589015456,
2022-02-17 13:30:00,-65.38521826200386,
2022-02-17 15:00:00,-67.64462223793564,
2022-02-17 15:30:30,-67.64462223793564,
2022-02-17 23:59:59,-62.58092635668308,c
2022-02-18 00:00:00,-72.09092761858156,
2022-02-18 10:00:00,-48.95370753192171,
2022-02-18 10:30:00,-48.868809096079104,
2022-02-18 12:00:00,-40.101782921477565,
2022-02-18 13:30:00,-40.910031173814076,
2022-02-18 15:00:00,-56.02597471185052,
2022-02-18 15:30:30,-56.02597471185052,
2022-02-18 23:59:59,-29.459080062162258,w
2022-02-21 00:00:00,-29.459080062162258,
2022-02-21 10:00:00,-29.459080062162258,
2022-02-21 10:30:00,-29.459080062162258,
2022-02-21 12:00:00,-29.459080062162258,
2022-02-21 13:30:00,-29.459080062162258,
2022-02-21 15:00:00,-29.459080062162258,
2022-02-21 15:30:30,-29.459080062162258,
2022-02-21 23:59:59,-29.459080062162258,c
2022-02-22 00:00:00,-28.10293476096598,
2022-02-22 10:00:00,-8.133131112604843,
2022-02-22 10:30:00,-18.530110956210706,
2022-02-22 12:00:00,0.960529375515506,
2022-02-22 13:30:00,2.8031021751276057,
2022-02-22 15:00:00,-2.7075830332069017,
2022-02-22 15:30:30,-2.7075830332069017,s
2022-02-22 23:59:59,0.0,a
2022-02-23 00:00:00,68.23334003987938,
2022-02-23 10:00:00,113.0003147888867,
2022-02-23 10:30:00,127.75568947559644,
2022-02-23 12:00:00,113.60575150806339,
2022-02-23 13:30:00,128.1838391080988,
2022-02-23 15:00:00,152.43304170682768,
2022-02-23 15:30:30,152.43304170682768,
2022-02-23 23:59:59,149.31928440657384,c
2022-02-24 00:00:00,178.23508491587475,
2022-02-24 10:00:00,178.02553354176308,
2022-02-24 10:30:00,162.09216801409286,
2022-02-24 12:00:00,141.23203998626013,
2022-02-24 13:30:00,153.29292123494957,
2022-02-24 15:00:00,155.51173432227722,
2022-02-24 15:30:30,155.51173432227722,
2022-02-24 23:59:59,149.83624424424966,c
0,149.83624424424966,
0,149.83624424424966,
0,149.83624424424966,
0,149.83624424424966,
0,149.83624424424966,
0,149.83624424424966,
0,149.83624424424966,
0,149.83624424424966,
2022-02-25 00:00:00,148.43793599347907,
2022-02-25 10:00:00,179.87038635743667,
2022-02-25 10:30:00,176.9245456028784,
2022-02-25 12:00:00,165.63068151873625,
2022-02-25 13:30:00,158.2008561080411,
2022-02-25 15:00:00,153.58600416863746,
2022-02-25 15:30:30,153.58600416863746,
2022-02-25 23:59:59,144.79343531547704,w
2022-02-28 00:00:00,150.13929139408168,
2022-02-28 10:00:00,150.84901522929744,
2022-02-28 10:30:00,154.54412480972513,
2022-02-28 12:00:00,151.5719312625698,
2022-02-28 13:30:00,137.00470849306046,
2022-02-28 15:00:00,137.35373359291344,
2022-02-28 15:30:30,137.35373359291344,m
2022-02-28 23:59:59,130.63161191600943,c
2022-03-01 00:00:00,136.9835775517871,
2022-03-01 10:00:00,130.7060765156271,
2022-03-01 10:30:00,120.96882379385127,
2022-03-01 12:00:00,116.64959937060249,
2022-03-01 13:30:00,129.91778557104175,
2022-03-01 15:00:00,125.70289267012699,
2022-03-01 15:30:30,125.70289267012699,
2022-03-01 23:59:59,146.33147377312397,e
2022-03-02 00:00:00,129.76283171613449,
2022-03-02 10:00:00,147.14387329182745,
2022-03-02 10:30:00,151.17171027671293,
2022-03-02 12:00:00,176.5889937544368,
2022-03-02 13:30:00,174.0102353709369,
2022-03-02 15:00:00,166.57201474014929,
2022-03-02 15:30:30,166.57201474014929,
2022-03-02 23:59:59,179.26592595351568,c
2022-03-03 00:00:00,186.8130486718016,
2022-03-03 10:00:00,185.26589042418274,
2022-03-03 10:30:00,193.25716878818457,
2022-03-03 12:00:00,198.83204209945762,
2022-03-03 13:30:00,208.24187649565772,
2022-03-03 15:00:00,221.98807343396558,
2022-03-03 15:30:30,221.98807343396558,
2022-03-03 23:59:59,236.18655989186317,c
2022-03-04 00:00:00,222.10551476871237,
2022-03-04 10:00:00,235.77238324321758,
2022-03-04 10:30:00,243.76948651351765,
2022-03-04 12:00:00,239.75234087357737,
2022-03-04 13:30:00,225.36278923991344,
2022-03-04 15:00:00,234.54311938630045,
2022-03-04 15:30:30,234.54311938630045,
2022-03-04 23:59:59,237.1063008520474,w
2022-03-07 00:00:00,228.6069693867509,
2022-03-07 10:00:00,283.07439803471124,
2022-03-07 10:30:00,297.4929234733088,
2022-03-07 12:00:00,309.6032209074082,
2022-03-07 13:30:00,300.3074291738819,
2022-03-07 15:00:00,304.13374291291194,
2022-03-07 15:30:30,304.13374291291194,
2022-03-07 23:59:59,294.938677491642,c
2022-03-08 00:00:00,293.1658498879514,
2022-03-08 10:00:00,281.10626686399115,
2022-03-08 10:30:00,302.55133324282303,
2022-03-08 12:00:00,306.6703003653731,
2022-03-08 13:30:00,274.32986876884564,
2022-03-08 15:00:00,281.4310661162102,
2022-03-08 15:30:30,281.4310661162102,
2022-03-08 23:59:59,288.39238387294625,c
2022-03-09 00:00:00,260.13175838960865,
2022-03-09 10:00:00,226.69780565550826,
2022-03-09 10:30:00,204.00537877186628,
2022-03-09 12:00:00,206.4649985268741,
2022-03-09 13:30:00,195.82443634467205,
2022-03-09 15:00:00,194.889257068415,
2022-03-09 15:30:30,194.889257068415,
2022-03-09 23:59:59,184.33682833600864,c
2022-03-10 00:00:00,191.398664947907,
2022-03-10 10:00:00,173.3202714226292,
2022-03-10 10:30:00,177.72667087980233,
2022-03-10 12:00:00,158.39153087454977,
2022-03-10 13:30:00,169.8804627296812,
2022-03-10 15:00:00,157.9292506121438,
2022-03-10 15:30:30,157.9292506121438,
2022-03-10 23:59:59,165.32099726924505,c
2022-03-11 00:00:00,168.775005008544,
2022-03-11 10:00:00,189.5009554373848,
2022-03-11 10:30:00,201.57232897936478,
2022-03-11 12:00:00,208.72434895838114,
2022-03-11 13:30:00,206.74625841718841,
2022-03-11 15:00:00,203.21667704892022,
2022-03-11 15:30:30,203.21667704892022,
2022-03-11 23:59:59,203.76225045435547,w
2022-03-14 00:00:00,223.01686225479787,
2022-03-14 10:00:00,191.162006822752,
2022-03-14 10:30:00,203.08077608538673,
2022-03-14 12:00:00,214.07982399722297,
2022-03-14 13:30:00,218.65353210255986,
2022-03-14 15:00:00,212.03050374629362,
2022-03-14 15:30:30,212.03050374629362,
2022-03-14 23:59:59,215.05531346326177,c
2022-03-15 00:00:00,212.3586466268562,
2022-03-15 10:00:00,180.22603820067894,
2022-03-15 10:30:00,187.99964228032024,
2022-03-15 12:00:00,177.7413335103086,
2022-03-15 13:30:00,186.83467081554883,
2022-03-15 15:00:00,198.988906397436,
2022-03-15 15:30:30,198.988906397436,
2022-03-15 23:59:59,199.56856162891913,c
