date,AMLP_2021_Q1,meta
2021-02-19 00:00:00,77.1790203567495,
2021-02-19 10:00:00,109.70172567423549,
2021-02-19 10:30:00,93.83284997707005,
2021-02-19 12:00:00,151.63241373905294,
2021-02-19 13:30:00,132.68122594887222,
2021-02-19 15:00:00,148.3631969561663,
2021-02-19 15:30:30,148.3631969561663,
2021-02-19 23:59:59,132.7178231836125,w
2021-02-22 00:00:00,121.54967159979498,
2021-02-22 10:00:00,88.26819776339681,
2021-02-22 10:30:00,96.35930426154334,
2021-02-22 12:00:00,25.285003928257765,
2021-02-22 13:30:00,-11.18722344663098,
2021-02-22 15:00:00,-18.554291008628923,
2021-02-22 15:30:30,-18.554291008628923,
2021-02-22 23:59:59,20.03748124691208,c
2021-02-23 00:00:00,52.596630698034005,
2021-02-23 10:00:00,100.77665804219782,
2021-02-23 10:30:00,62.59237124089253,
2021-02-23 12:00:00,83.27980317863006,
2021-02-23 13:30:00,70.39944239125902,
2021-02-23 15:00:00,38.311015894265665,
2021-02-23 15:30:30,38.311015894265665,
2021-02-23 23:59:59,26.103618885613173,c
2021-02-24 00:00:00,19.295831557014935,
2021-02-24 10:00:00,-106.5254679275954,
2021-02-24 10:30:00,-150.31467469634288,
2021-02-24 12:00:00,-129.75226088280988,
2021-02-24 13:30:00,-163.89070566160353,
2021-02-24 15:00:00,-104.15237440817566,
2021-02-24 15:30:30,-104.15237440817566,
2021-02-24 23:59:59,-108.56480198406882,c
2021-02-25 00:00:00,-162.70642195947028,
2021-02-25 10:00:00,-154.4480555008405,
2021-02-25 10:30:00,-215.7855407366892,
2021-02-25 12:00:00,-242.6844058267244,
2021-02-25 13:30:00,-198.0319204498145,
2021-02-25 15:00:00,-214.46094504844132,
2021-02-25 15:30:30,-214.46094504844132,
2021-02-25 23:59:59,-172.1121279606475,c
2021-02-26 00:00:00,-141.5099333928805,
2021-02-26 10:00:00,-129.18620914476833,
2021-02-26 10:30:00,-46.78492408937029,
2021-02-26 12:00:00,-88.97592241152756,
2021-02-26 13:30:00,-105.9578857844765,
2021-02-26 15:00:00,-99.19996746322477,
2021-02-26 15:30:30,-99.19996746322477,s
2021-02-26 23:59:59,-17.750177728824212,w
2021-03-01 00:00:00,-97.32677761690013,
2021-03-01 10:00:00,-63.41353302316986,
2021-03-01 10:30:00,-58.02588701564025,
2021-03-01 12:00:00,-102.3300206118015,
2021-03-01 13:30:00,-95.49067167453222,
2021-03-01 15:00:00,-132.4703752067752,
2021-03-01 15:30:30,-132.4703752067752,
2021-03-01 23:59:59,-199.43345008830636,c
2021-03-02 00:00:00,-180.58486711347382,
2021-03-02 10:00:00,-142.35169257875134,
2021-03-02 10:30:00,-161.8040940099512,
2021-03-02 12:00:00,-141.31341958770008,
2021-03-02 13:30:00,-100.62185557636383,
2021-03-02 15:00:00,-96.35183338462821,
2021-03-02 15:30:30,-96.35183338462821,
2021-03-02 23:59:59,-58.44073236367467,c
2021-03-03 00:00:00,-75.91681152807166,
2021-03-03 10:00:00,-56.91274627905159,
2021-03-03 10:30:00,-79.31511782792438,
2021-03-03 12:00:00,-64.96260473391419,
2021-03-03 13:30:00,-71.45397128744094,
2021-03-03 15:00:00,-47.97888390489345,
2021-03-03 15:30:30,-47.97888390489345,
2021-03-03 23:59:59,-43.08483378204471,c
2021-03-04 00:00:00,-25.064303281227524,
2021-03-04 10:00:00,-53.78872624356916,
2021-03-04 10:30:00,-93.04409733197258,
2021-03-04 12:00:00,-239.8781606124012,
2021-03-04 13:30:00,-162.78116826765734,
2021-03-04 15:00:00,-186.8980338542667,
2021-03-04 15:30:30,-186.8980338542667,
2021-03-04 23:59:59,-181.0908076689974,c
2021-03-05 00:00:00,-236.80478476300846,
2021-03-05 10:00:00,-197.88390274784365,
2021-03-05 10:30:00,-163.74852180688993,
2021-03-05 12:00:00,-83.00718853908359,
2021-03-05 13:30:00,-138.97004529197125,
2021-03-05 15:00:00,-156.56695724364238,
2021-03-05 15:30:30,-156.56695724364238,
2021-03-05 23:59:59,-168.5062389310434,w
2021-03-08 00:00:00,-156.86526386000128,
2021-03-08 10:00:00,-138.76984477458598,
2021-03-08 10:30:00,-168.24838256769885,
2021-03-08 12:00:00,-128.15894254906243,
2021-03-08 13:30:00,-118.27426082641193,
2021-03-08 15:00:00,-101.3465408711578,
2021-03-08 15:30:30,-101.3465408711578,
2021-03-08 23:59:59,-98.69931198105428,c
2021-03-09 00:00:00,-79.12328236665894,
2021-03-09 10:00:00,-16.361214469751417,
2021-03-09 10:30:00,-50.8609213138634,
2021-03-09 12:00:00,-48.34921945888709,
2021-03-09 13:30:00,-37.7450776473662,
2021-03-09 15:00:00,-56.509878020226324,
2021-03-09 15:30:30,-56.509878020226324,
2021-03-09 23:59:59,-35.287362498955986,c
2021-03-10 00:00:00,-78.17067580051298,
2021-03-10 10:00:00,-82.08252049113423,
2021-03-10 10:30:00,-134.41798659760036,
2021-03-10 12:00:00,-135.91494481076086,
2021-03-10 13:30:00,-168.9555465137969,
2021-03-10 15:00:00,-231.8869723128306,
2021-03-10 15:30:30,-231.8869723128306,
2021-03-10 23:59:59,-215.64236799060598,c
2021-03-11 00:00:00,-225.56082338016154,
2021-03-11 10:00:00,-182.15536867857008,
2021-03-11 10:30:00,-165.6029456564737,
2021-03-11 12:00:00,-126.24046849038541,
2021-03-11 13:30:00,-144.83521332902149,
2021-03-11 15:00:00,-112.3528994884415,
2021-03-11 15:30:30,-112.3528994884415,
2021-03-11 23:59:59,-100.18544312376844,c
2021-03-12 00:00:00,-36.558287599185405,
2021-03-12 10:00:00,17.251537499583776,
2021-03-12 10:30:00,-1.8975836683740113,
2021-03-12 12:00:00,-54.232777257088856,
2021-03-12 13:30:00,-48.55497148499967,
2021-03-12 15:00:00,-11.031675164708986,
2021-03-12 15:30:30,-11.031675164708986,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,-39.26241255780178,
2021-03-15 10:00:00,49.526660436430234,
2021-03-15 10:30:00,69.45500872233828,
2021-03-15 12:00:00,94.89443010691224,
2021-03-15 13:30:00,68.43362441246256,
2021-03-15 15:00:00,71.81636302011151,
2021-03-15 15:30:30,71.81636302011151,
2021-03-15 23:59:59,67.57309035656971,c
2021-03-16 00:00:00,67.71077956173804,
2021-03-16 10:00:00,144.001890742226,
2021-03-16 10:30:00,153.882927238822,
2021-03-16 12:00:00,152.74053314713984,
2021-03-16 13:30:00,200.51095523295646,
