date,SPHB_2023_Q1,meta
2023-02-08 12:00:00,-18.731218389079018,
2023-02-08 13:30:00,-31.553098652136754,
2023-02-08 15:00:00,-38.94247568295836,
2023-02-08 15:30:30,-38.94247568295836,
2023-02-08 23:59:59,-40.16858895592608,c
2023-02-09 00:00:00,-61.19164118089088,
2023-02-09 10:00:00,-67.2800396808303,
2023-02-09 10:30:00,-84.05822503782846,
2023-02-09 12:00:00,-100.96101025342242,
2023-02-09 13:30:00,-97.89581632140352,
2023-02-09 15:00:00,-87.095615623275,
2023-02-09 15:30:30,-87.095615623275,
2023-02-09 23:59:59,-71.79569573625918,c
2023-02-10 00:00:00,-54.80092188551595,
2023-02-10 10:00:00,-37.7549126821759,
2023-02-10 10:30:00,-33.99938717820166,
2023-02-10 12:00:00,-19.340372893683536,
2023-02-10 13:30:00,1.521505529910371,
2023-02-10 15:00:00,7.303890265595356,
2023-02-10 15:30:30,7.303890265595356,
2023-02-10 23:59:59,0.0,a
2023-02-13 00:00:00,-18.441793832002872,
2023-02-13 10:00:00,-19.410420454239386,
2023-02-13 10:30:00,-34.52013288315669,
2023-02-13 12:00:00,-39.961154757582165,
2023-02-13 13:30:00,-42.55366665769898,
2023-02-13 15:00:00,-29.85752950071793,
2023-02-13 15:30:30,-29.85752950071793,
2023-02-13 23:59:59,-14.54610794803827,c
2023-02-14 00:00:00,-13.660802136498035,
2023-02-14 10:00:00,-58.47738186012819,
2023-02-14 10:30:00,-64.26768497944053,
2023-02-14 12:00:00,-67.34259941604418,
2023-02-14 13:30:00,-66.46027095994381,
2023-02-14 15:00:00,-58.86607888559479,
2023-02-14 15:30:30,-58.86607888559479,
2023-02-14 23:59:59,-54.49067668185907,c
2023-02-15 00:00:00,-51.845746841484726,
2023-02-15 10:00:00,-43.49585814422832,
2023-02-15 10:30:00,-56.517576743362724,
2023-02-15 12:00:00,-52.93096247884674,
2023-02-15 13:30:00,-60.57231284046739,
2023-02-15 15:00:00,-60.90564668521222,
2023-02-15 15:30:30,-60.90564668521222,
2023-02-15 23:59:59,-49.07588763085133,c
2023-02-16 00:00:00,-50.51875396287036,
2023-02-16 10:00:00,-45.955175226493765,
2023-02-16 10:30:00,-47.84960889578912,
2023-02-16 12:00:00,-57.12143121272402,
2023-02-16 13:30:00,-27.710766262462187,
2023-02-16 15:00:00,-27.235924716703025,
2023-02-16 15:30:30,-27.235924716703025,
2023-02-16 23:59:59,-20.06324103910599,c
2023-02-17 00:00:00,-23.125438599671867,
2023-02-17 10:00:00,-24.71851958603422,
2023-02-17 10:30:00,-21.999868894158638,
2023-02-17 12:00:00,-29.06133524598087,
2023-02-17 13:30:00,-9.958719297199707,
2023-02-17 15:00:00,-23.702319140808626,
2023-02-17 15:30:30,-23.702319140808626,
2023-02-17 23:59:59,-6.838443235774847,e
2023-02-20 00:00:00,-6.838443235774847,
2023-02-20 10:00:00,-6.838443235774847,
2023-02-20 10:30:00,-6.838443235774847,
2023-02-20 12:00:00,-6.838443235774847,
2023-02-20 13:30:00,-6.838443235774847,
2023-02-20 15:00:00,-6.838443235774847,
2023-02-20 15:30:30,-6.838443235774847,
2023-02-20 23:59:59,-6.838443235774847,c
2023-02-21 00:00:00,-12.778220621288824,
2023-02-21 10:00:00,-72.98495807242344,
2023-02-21 10:30:00,-85.16544222047273,
2023-02-21 12:00:00,-91.53405143995681,
2023-02-21 13:30:00,-103.72345807542732,
2023-02-21 15:00:00,-108.96200663971777,
2023-02-21 15:30:30,-108.96200663971777,
2023-02-21 23:59:59,-111.35916798185238,c
2023-02-22 00:00:00,-65.95889048753375,
2023-02-22 10:00:00,-58.87976569456961,
2023-02-22 10:30:00,-69.71519720238354,
2023-02-22 12:00:00,-71.08636396034305,
2023-02-22 13:30:00,-89.55813057028101,
2023-02-22 15:00:00,-94.93690846168244,
2023-02-22 15:30:30,-94.93690846168244,
2023-02-22 23:59:59,-83.1768979891387,c
2023-02-23 00:00:00,-102.82321051601062,
2023-02-23 10:00:00,-120.86549502844079,
2023-02-23 10:30:00,-131.50494972591122,
2023-02-23 12:00:00,-111.91125997710557,
2023-02-23 13:30:00,-123.63436126895064,
2023-02-23 15:00:00,-128.9614243835212,
2023-02-23 15:30:30,-128.9614243835212,
2023-02-23 23:59:59,-114.04432960573462,c
2023-02-24 00:00:00,-110.12368445118915,
2023-02-24 10:00:00,-116.92931900718543,
2023-02-24 10:30:00,-81.36655551544041,
2023-02-24 12:00:00,-74.39354331763326,
2023-02-24 13:30:00,-79.07900678431201,
2023-02-24 15:00:00,-82.90364011537767,
2023-02-24 15:30:30,-82.90364011537767,
2023-02-24 23:59:59,-82.27047486285514,w
2023-02-27 00:00:00,-72.76681835823632,
2023-02-27 10:00:00,-96.37730460843457,
2023-02-27 10:30:00,-105.03718365697424,
2023-02-27 12:00:00,-116.58858318448611,
2023-02-27 13:30:00,-134.56584226619864,
2023-02-27 15:00:00,-131.49883758262223,
2023-02-27 15:30:30,-131.49883758262223,
2023-02-27 23:59:59,-140.58950589673574,c
2023-02-28 00:00:00,-140.54403699629503,
2023-02-28 10:00:00,-154.75102118912693,
2023-02-28 10:30:00,-154.7499981701196,
2023-02-28 12:00:00,-152.88908402270732,
2023-02-28 13:30:00,-149.68145447152563,
2023-02-28 15:00:00,-149.27101180523638,
2023-02-28 15:30:30,-149.27101180523638,
2023-02-28 23:59:59,-154.5783443735744,c
2023-03-01 00:00:00,-158.2371679695754,
2023-03-01 10:00:00,-148.68663674920322,
2023-03-01 10:30:00,-180.03817618192585,
2023-03-01 12:00:00,-173.23964285000693,
2023-03-01 13:30:00,-179.8330888254922,
2023-03-01 15:00:00,-186.15556481140425,
2023-03-01 15:30:30,-186.15556481140425,
2023-03-01 23:59:59,-182.9171329855107,c
2023-03-02 00:00:00,-187.83902893556262,
2023-03-02 10:00:00,-202.561189722451,
2023-03-02 10:30:00,-192.063661022085,
2023-03-02 12:00:00,-188.71159086257768,
2023-03-02 13:30:00,-187.5242495694082,
2023-03-02 15:00:00,-184.90450116844875,
2023-03-02 15:30:30,-184.90450116844875,
2023-03-02 23:59:59,-185.59892742588244,c
2023-03-03 00:00:00,-186.6937783488641,
2023-03-03 10:00:00,-194.2049756773967,
2023-03-03 10:30:00,-192.3222372153096,
2023-03-03 12:00:00,-200.84987055783085,
2023-03-03 13:30:00,-203.67552334739406,
2023-03-03 15:00:00,-199.73243237900715,
2023-03-03 15:30:30,-199.73243237900715,
2023-03-03 23:59:59,-200.71445654062984,w
