date,FTSE_NA_REIT_2022_Q2,meta
2022-05-11 00:00:00,-40.718055801807054,
2022-05-11 10:00:00,-12.079427705968214,
2022-05-11 10:30:00,-23.634760172132246,
2022-05-11 12:00:00,-38.74709182203776,
2022-05-11 13:30:00,-49.0056292835385,
2022-05-11 15:00:00,-45.827326389868745,
2022-05-11 15:30:30,-45.827326389868745,
2022-05-11 23:59:59,-50.32679055752192,c
2022-05-12 00:00:00,-46.34483652432675,
2022-05-12 10:00:00,-61.80963281716049,
2022-05-12 10:30:00,-52.646649654980024,
2022-05-12 12:00:00,-71.21536856854675,
2022-05-12 13:30:00,-59.963944453044974,
2022-05-12 15:00:00,-66.04936984725703,
2022-05-12 15:30:30,-66.04936984725703,
2022-05-12 23:59:59,-59.11410533032836,c
2022-05-13 00:00:00,-43.30924534557607,
2022-05-13 10:00:00,-3.1474875517598093,
2022-05-13 10:30:00,3.8063800109472368,
2022-05-13 12:00:00,13.573312964968977,
2022-05-13 13:30:00,6.0980926142024146,
2022-05-13 15:00:00,11.727595312444578,
2022-05-13 15:30:30,11.727595312444578,
2022-05-13 23:59:59,21.08358165415757,w
2022-05-16 00:00:00,30.881652893333126,
2022-05-16 10:00:00,5.514481741541545,
2022-05-16 10:30:00,-5.969723650203946,
2022-05-16 12:00:00,-19.333604119076426,
2022-05-16 13:30:00,-15.668090864182545,
2022-05-16 15:00:00,-18.459171068910223,
2022-05-16 15:30:30,-18.459171068910223,
2022-05-16 23:59:59,-21.07251650669798,c
2022-05-17 00:00:00,-16.224330396996947,
2022-05-17 10:00:00,-41.677940143973615,
2022-05-17 10:30:00,-36.82661773791938,
2022-05-17 12:00:00,-41.551702194876384,
2022-05-17 13:30:00,-51.22189889222534,
2022-05-17 15:00:00,-53.127617011666416,
2022-05-17 15:30:30,-53.127617011666416,
2022-05-17 23:59:59,-44.05693310638458,c
2022-05-18 00:00:00,-45.0672184487496,
2022-05-18 10:00:00,-64.37438328512917,
2022-05-18 10:30:00,-67.68616243210943,
2022-05-18 12:00:00,-66.47089289877715,
2022-05-18 13:30:00,-82.81611445053022,
2022-05-18 15:00:00,-89.87765280784186,
2022-05-18 15:30:30,-89.87765280784186,
2022-05-18 23:59:59,-92.69364211624406,c
2022-05-19 00:00:00,-72.63224420582446,
2022-05-19 10:00:00,-88.14770055584404,
2022-05-19 10:30:00,-82.29377601609042,
2022-05-19 12:00:00,-82.48277563905822,
2022-05-19 13:30:00,-78.88461384937273,
2022-05-19 15:00:00,-75.5149706461475,
2022-05-19 15:30:30,-75.5149706461475,
2022-05-19 23:59:59,-75.4006917894551,c
2022-05-20 00:00:00,-60.65511405143957,
2022-05-20 10:00:00,-63.54364933933641,
2022-05-20 10:30:00,-72.07982605469988,
2022-05-20 12:00:00,-71.91651778657695,
2022-05-20 13:30:00,-69.39973572410963,
2022-05-20 15:00:00,-75.5245811801725,
2022-05-20 15:30:30,-75.5245811801725,
2022-05-20 23:59:59,-70.36671906991103,w
2022-05-23 00:00:00,-22.861125475168137,
2022-05-23 10:00:00,-65.16177529887818,
2022-05-23 10:30:00,-68.0559624142295,
2022-05-23 12:00:00,-68.62057297947808,
2022-05-23 13:30:00,-77.79434693468193,
2022-05-23 15:00:00,-80.15471309640827,
2022-05-23 15:30:30,-80.15471309640827,s
2022-05-23 23:59:59,-72.82402249206996,c
2022-05-24 00:00:00,-75.45671790264078,
2022-05-24 10:00:00,-61.89846306317759,
2022-05-24 10:30:00,-66.06824188731684,
2022-05-24 12:00:00,-69.69217423364421,
