date,PAR2_STAY_20210526,meta
2021-04-02 00:00:00,-0.4235913034239047,
2021-04-02 10:00:00,-0.4235913034239047,
2021-04-02 10:30:00,-0.4235913034239047,
2021-04-02 12:00:00,-0.4235913034239047,
2021-04-02 13:30:00,-0.4235913034239047,
2021-04-02 15:00:00,-0.4235913034239047,
2021-04-02 15:30:30,-0.4235913034239047,
2021-04-02 23:59:59,-0.4235913034239047,w
2021-04-05 00:00:00,-0.4235913034239047,
2021-04-05 10:00:00,-19.552616740995745,
2021-04-05 10:30:00,-23.636568885824943,
2021-04-05 12:00:00,-27.507195537826533,
2021-04-05 13:30:00,-29.530422686577822,
2021-04-05 15:00:00,-41.833214721186266,
2021-04-05 15:30:30,-41.833214721186266,
2021-04-05 23:59:59,-35.56362194041634,c
2021-04-06 00:00:00,-30.365015077851695,
2021-04-06 10:00:00,-27.1005426448163,
2021-04-06 10:30:00,-25.38425387895228,
2021-04-06 12:00:00,-29.630496343981406,
2021-04-06 13:30:00,-24.1625407666495,
2021-04-06 15:00:00,-22.61792310342463,
2021-04-06 15:30:30,-22.61792310342463,
2021-04-06 23:59:59,-24.58938816112942,c
2021-04-07 00:00:00,-32.91206233272891,
2021-04-07 10:00:00,-42.02753593835058,
2021-04-07 10:30:00,-41.16151702399611,
2021-04-07 12:00:00,-52.02747693703259,
2021-04-07 13:30:00,-53.47870849634256,
2021-04-07 15:00:00,-52.2958701468886,
2021-04-07 15:30:30,-52.2958701468886,
2021-04-07 23:59:59,-43.70635321825807,c
2021-04-08 00:00:00,-44.03125732239266,
2021-04-08 10:00:00,-47.89163013278329,
2021-04-08 10:30:00,-51.24317883114355,
2021-04-08 12:00:00,-48.47835957818978,
2021-04-08 13:30:00,-48.37581695937649,
2021-04-08 15:00:00,-48.98094134659914,
2021-04-08 15:30:30,-48.98094134659914,
2021-04-08 23:59:59,-47.48334829677958,c
2021-04-09 00:00:00,-39.3077484975056,
2021-04-09 10:00:00,-55.827005526231574,
2021-04-09 10:30:00,-55.615269868381034,
2021-04-09 12:00:00,-37.57320869459318,
2021-04-09 13:30:00,-37.17541754893074,
2021-04-09 15:00:00,-32.82375296817759,
