date,FIVG_2022_Q2,meta
2022-05-31 00:00:00,447.0576706687488,
2022-05-31 10:00:00,412.809014136235,
2022-05-31 10:30:00,399.1382431071749,
2022-05-31 12:00:00,375.5486825941711,
2022-05-31 13:30:00,369.3913602504288,
2022-05-31 15:00:00,354.42000375293645,
2022-05-31 15:30:30,354.42000375293645,m
2022-05-31 23:59:59,346.70459577520916,c
2022-06-01 00:00:00,328.8764490777407,
2022-06-01 10:00:00,359.1864748296875,
2022-06-01 10:30:00,329.00154399496006,
2022-06-01 12:00:00,321.02389976770365,
2022-06-01 13:30:00,355.20102503397044,
2022-06-01 15:00:00,381.01856666679004,
2022-06-01 15:30:30,381.01856666679004,
2022-06-01 23:59:59,373.07720006499284,c
2022-06-02 00:00:00,356.73867117701053,
2022-06-02 10:00:00,376.9544480714134,
2022-06-02 10:30:00,360.58219833717504,
2022-06-02 12:00:00,363.22360399279256,
2022-06-02 13:30:00,344.41249229902047,
2022-06-02 15:00:00,377.55174137265914,
2022-06-02 15:30:30,377.55174137265914,s
2022-06-02 23:59:59,385.6362845537305,c
2022-06-03 00:00:00,398.0428217267459,
2022-06-03 10:00:00,346.67110370673214,
2022-06-03 10:30:00,332.1345748454291,
2022-06-03 12:00:00,343.43154482055894,
2022-06-03 13:30:00,331.7761030930764,
2022-06-03 15:00:00,324.72922485740804,
2022-06-03 15:30:30,324.72922485740804,
2022-06-03 23:59:59,321.65040843247544,w
2022-06-06 00:00:00,348.63276891412096,
2022-06-06 10:00:00,256.57572019268395,
2022-06-06 10:30:00,249.0954334191875,
2022-06-06 12:00:00,233.70848351790966,
2022-06-06 13:30:00,215.7394745854379,
2022-06-06 15:00:00,274.9372714326575,
2022-06-06 15:30:30,274.9372714326575,
2022-06-06 23:59:59,223.8801396645477,c
2022-06-07 00:00:00,202.7902495116859,
2022-06-07 10:00:00,202.69386855534862,
2022-06-07 10:30:00,207.99543462596404,
2022-06-07 12:00:00,186.16842416713047,
2022-06-07 13:30:00,162.63496097428623,
2022-06-07 15:00:00,203.57257673475596,
2022-06-07 15:30:30,203.57257673475596,u
2022-06-07 23:59:59,209.68424355711915,c
2022-06-08 00:00:00,212.14378539495175,
2022-06-08 10:00:00,229.87477519788575,
2022-06-08 10:30:00,228.25861251779799,
2022-06-08 12:00:00,325.33636587545294,
2022-06-08 13:30:00,283.98762434582915,
2022-06-08 15:00:00,278.4409746873386,
2022-06-08 15:30:30,278.4409746873386,
2022-06-08 23:59:59,278.45741300355206,c
2022-06-09 00:00:00,288.1649139940093,
2022-06-09 10:00:00,212.29582187539478,
2022-06-09 10:30:00,217.95315586878684,
2022-06-09 12:00:00,187.8187770680983,
2022-06-09 13:30:00,178.4656863065121,
2022-06-09 15:00:00,121.80525239313505,
2022-06-09 15:30:30,121.80525239313505,
2022-06-09 23:59:59,103.52041423254445,c
2022-06-10 00:00:00,29.38726946537338,
2022-06-10 10:00:00,36.211766900939494,
2022-06-10 10:30:00,8.725650946897758,
2022-06-10 12:00:00,5.162352985915447,
2022-06-10 13:30:00,-13.802253650202658,
2022-06-10 15:00:00,-17.589599075787362,
2022-06-10 15:30:30,-17.589599075787362,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-11.77177842985418,
2022-06-13 10:00:00,17.19884233120871,
2022-06-13 10:30:00,10.120810975197116,
2022-06-13 12:00:00,-3.8807746200948827,
2022-06-13 13:30:00,16.82114828828594,
2022-06-13 15:00:00,8.304107109871381,
2022-06-13 15:30:30,8.304107109871381,
2022-06-13 23:59:59,28.15534967125359,c
2022-06-14 00:00:00,27.491627886790354,
2022-06-14 10:00:00,24.50063928510241,
2022-06-14 10:30:00,23.533670642273137,
2022-06-14 12:00:00,36.390486638366156,
2022-06-14 13:30:00,57.07387761206547,
2022-06-14 15:00:00,65.91457494548405,
2022-06-14 15:30:30,65.91457494548405,
2022-06-14 23:59:59,68.91192074082215,c
2022-06-15 00:00:00,50.23636523892918,
2022-06-15 10:00:00,89.33975854357044,
2022-06-15 10:30:00,105.72281960514385,
2022-06-15 12:00:00,122.11131534894366,
2022-06-15 13:30:00,129.73018593732468,
2022-06-15 15:00:00,167.4093484256881,
2022-06-15 15:30:30,167.4093484256881,
2022-06-15 23:59:59,178.20749551496482,c
2022-06-16 00:00:00,97.09753288296724,
2022-06-16 10:00:00,124.48396670140949,
2022-06-16 10:30:00,129.33422908042485,
2022-06-16 12:00:00,151.03618151105172,
2022-06-16 13:30:00,154.3285808908164,
2022-06-16 15:00:00,163.1762934073002,
2022-06-16 15:30:30,163.1762934073002,
2022-06-16 23:59:59,164.3130154853667,c
2022-06-17 00:00:00,200.25330235501343,
2022-06-17 10:00:00,263.29743359405023,
2022-06-17 10:30:00,210.39168620628533,
2022-06-17 12:00:00,243.48624634603374,
2022-06-17 13:30:00,254.37159734227208,
2022-06-17 15:00:00,322.3194211177201,
2022-06-17 15:30:30,322.3194211177201,
2022-06-17 23:59:59,286.4369039534693,e
2022-06-20 00:00:00,286.4369039534693,
2022-06-20 10:00:00,286.4369039534693,
2022-06-20 10:30:00,286.4369039534693,
2022-06-20 12:00:00,286.4369039534693,
2022-06-20 13:30:00,286.4369039534693,
2022-06-20 15:00:00,286.4369039534693,
2022-06-20 15:30:30,286.4369039534693,
2022-06-20 23:59:59,286.4369039534693,c
2022-06-21 00:00:00,298.28470523157176,
2022-06-21 10:00:00,316.1315705525133,
2022-06-21 10:30:00,314.4319305634254,
2022-06-21 12:00:00,287.7277268634277,
2022-06-21 13:30:00,273.0672987826994,
2022-06-21 15:00:00,260.97885527269676,
2022-06-21 15:30:30,260.97885527269676,
2022-06-21 23:59:59,262.111792929718,c
2022-06-22 00:00:00,192.62830446050594,
2022-06-22 10:00:00,230.25638152680477,
2022-06-22 10:30:00,228.57039772040372,
2022-06-22 12:00:00,216.51972466716512,
2022-06-22 13:30:00,254.29420205391312,
2022-06-22 15:00:00,253.49975287383012,
2022-06-22 15:30:30,253.49975287383012,
2022-06-22 23:59:59,263.19762149851266,c
2022-06-23 00:00:00,278.98778985907865,
2022-06-23 10:00:00,323.2246117157203,
2022-06-23 10:30:00,305.21307251083334,
2022-06-23 12:00:00,377.04975663908016,
2022-06-23 13:30:00,340.7238073023312,
2022-06-23 15:00:00,354.9607591819918,
2022-06-23 15:30:30,354.9607591819918,
2022-06-23 23:59:59,357.0903796779888,c
2022-06-24 00:00:00,390.6509847853915,
2022-06-24 10:00:00,373.70879092094,
2022-06-24 10:30:00,314.94123258133965,
2022-06-24 12:00:00,293.21271217955183,
2022-06-24 13:30:00,347.499401709453,
2022-06-24 15:00:00,332.8932494849311,
2022-06-24 15:30:30,332.8932494849311,
2022-06-24 23:59:59,323.0586173924077,w
2022-06-27 00:00:00,357.6918707246678,
2022-06-27 10:00:00,311.45025825827685,
2022-06-27 10:30:00,280.4327866006843,
2022-06-27 12:00:00,257.89257342065054,
2022-06-27 13:30:00,271.57584084074455,
2022-06-27 15:00:00,273.9485951974918,
2022-06-27 15:30:30,273.9485951974918,
2022-06-27 23:59:59,269.73641231317805,c
2022-06-28 00:00:00,248.3661540428214,
2022-06-28 10:00:00,235.78626035528924,
2022-06-28 10:30:00,240.47207865469323,
2022-06-28 12:00:00,237.03385727101505,
2022-06-28 13:30:00,227.72873205809657,
2022-06-28 15:00:00,227.6800355185232,
2022-06-28 15:30:30,227.6800355185232,
2022-06-28 23:59:59,211.74712475623602,c
2022-06-29 00:00:00,208.50781246138325,
2022-06-29 10:00:00,229.2719585109117,
2022-06-29 10:30:00,190.6230515628833,
2022-06-29 12:00:00,197.90150275716502,
2022-06-29 13:30:00,187.27339183848272,
2022-06-29 15:00:00,194.19196957753462,
2022-06-29 15:30:30,194.19196957753462,
2022-06-29 23:59:59,198.04451689760123,c
2022-06-30 00:00:00,166.19117858992803,
2022-06-30 10:00:00,133.20506735099934,
2022-06-30 10:30:00,114.45235035678536,
2022-06-30 12:00:00,150.0583881967802,
2022-06-30 13:30:00,144.45420428125578,
2022-06-30 15:00:00,142.16809869700182,
2022-06-30 15:30:30,142.16809869700182,
2022-06-30 23:59:59,168.2595846524556,c
2022-07-01 00:00:00,191.52588379857485,
2022-07-01 10:00:00,257.95783746745775,
2022-07-01 10:30:00,227.46399521513973,
2022-07-01 12:00:00,208.17876374107863,
2022-07-01 13:30:00,209.46128057852758,
2022-07-01 15:00:00,225.08874509886272,
2022-07-01 15:30:30,225.08874509886272,
2022-07-01 23:59:59,239.66128527434938,w
