date,EU_FTSE_DM_AD_2022_Q1,meta
2022-02-21 00:00:00,104.97869566575832,
2022-02-21 03:30:00,221.88618453130107,
2022-02-21 04:00:00,222.31866227800924,
2022-02-21 06:00:00,155.43605050595124,
2022-02-21 08:00:00,197.1469575374366,
2022-02-21 10:30:00,180.69049233706494,
2022-02-21 11:00:00,174.30070888450564,
2022-02-21 23:59:59,203.63282010498733,c
2022-02-22 00:00:00,190.82392362006544,
2022-02-22 03:30:00,201.30034899423208,
2022-02-22 04:00:00,216.40141866905083,
2022-02-22 06:00:00,318.8166039924157,
2022-02-22 08:00:00,303.0499315785355,
2022-02-22 10:30:00,224.8125424080954,
2022-02-22 11:00:00,214.77737082911096,
2022-02-22 23:59:59,192.2666947639991,c
2022-02-23 00:00:00,225.95389198261307,
2022-02-23 03:30:00,243.0787461249422,
2022-02-23 04:00:00,231.99050552510676,
2022-02-23 06:00:00,275.9034566238207,
2022-02-23 08:00:00,243.29807581264447,
2022-02-23 10:30:00,297.4314909678303,
2022-02-23 11:00:00,268.2830331283295,
2022-02-23 23:59:59,299.9572426077174,c
2022-02-24 00:00:00,339.0213541645778,
2022-02-24 03:30:00,232.78036615392625,
2022-02-24 04:00:00,274.99007506532666,
2022-02-24 06:00:00,237.79014843569325,
2022-02-24 08:00:00,160.42243590567284,
2022-02-24 10:30:00,190.37428574690648,
2022-02-24 11:00:00,155.70911257185173,
2022-02-24 23:59:59,142.1798330625146,c
2022-02-25 00:00:00,263.12161176994505,
2022-02-25 03:30:00,124.64565061489293,
2022-02-25 04:00:00,155.9427228964837,
2022-02-25 06:00:00,171.17526801708505,
2022-02-25 08:00:00,92.45592993390119,
2022-02-25 10:30:00,-24.914538853661156,
2022-02-25 11:00:00,18.32600477294386,
2022-02-25 23:59:59,5.441873535337436,w
2022-02-28 00:00:00,90.1510551886837,
2022-02-28 03:30:00,151.2791674174032,
2022-02-28 04:00:00,220.28212284774747,
2022-02-28 06:00:00,103.146050183287,
2022-02-28 08:00:00,122.14488797692059,
2022-02-28 10:30:00,188.12774222908104,
2022-02-28 11:00:00,156.41351731779173,
2022-02-28 23:59:59,125.66903396717998,c
2022-03-01 00:00:00,152.69963365260344,
2022-03-01 03:30:00,160.60658858460397,
2022-03-01 04:00:00,194.483294007778,
2022-03-01 06:00:00,193.2232645638062,
2022-03-01 08:00:00,203.51825218676015,
2022-03-01 10:30:00,188.9030812121913,
2022-03-01 11:00:00,191.98402032281547,
2022-03-01 23:59:59,185.79723716846036,c
2022-03-02 00:00:00,130.2607353760751,
2022-03-02 03:30:00,162.66323918944374,
2022-03-02 04:00:00,144.05617006044724,
2022-03-02 06:00:00,156.93582644859066,
2022-03-02 08:00:00,222.25405641638793,
2022-03-02 10:30:00,153.13162588056696,
2022-03-02 11:00:00,154.59286010048663,
2022-03-02 23:59:59,149.31923547889858,c
2022-03-03 00:00:00,124.13094759015905,
2022-03-03 03:30:00,120.26650291059445,
2022-03-03 04:00:00,123.85904830320248,
2022-03-03 06:00:00,138.5136445071348,
2022-03-03 08:00:00,78.29139628225175,
2022-03-03 10:30:00,-48.22977876234893,
2022-03-03 11:00:00,-13.417303686316131,
2022-03-03 23:59:59,-5.017870443852189,c
2022-03-04 00:00:00,48.33969804726348,
2022-03-04 03:30:00,53.44034396354118,
2022-03-04 04:00:00,73.88551867434148,
2022-03-04 06:00:00,52.80521281370579,
2022-03-04 08:00:00,37.646592524360926,
2022-03-04 10:30:00,35.52303948860549,
2022-03-04 11:00:00,11.728926548787967,
2022-03-04 23:59:59,3.082788014124162,w
2022-03-07 00:00:00,111.74092894516468,
2022-03-07 03:30:00,34.46482182345903,
2022-03-07 04:00:00,-27.27168322620321,
2022-03-07 06:00:00,-16.081273121542495,
2022-03-07 08:00:00,32.06669259520049,
2022-03-07 10:30:00,9.416762566066268,
2022-03-07 11:00:00,-6.733825537815619,
2022-03-07 23:59:59,38.318074238716804,c
2022-03-08 00:00:00,55.22498286819916,
2022-03-08 03:30:00,-29.160974817997612,
2022-03-08 04:00:00,-60.46482819125265,
2022-03-08 06:00:00,-68.96529742218934,
2022-03-08 08:00:00,-96.4759640767569,
2022-03-08 10:30:00,-132.75073858946757,
2022-03-08 11:00:00,-147.17207465089064,
2022-03-08 23:59:59,-151.22808557882013,c
2022-03-09 00:00:00,-253.84988220968194,
2022-03-09 03:30:00,-196.5674530380627,
2022-03-09 04:00:00,-196.77050116782607,
2022-03-09 06:00:00,-217.70979104521848,
2022-03-09 08:00:00,-243.12236607100272,
2022-03-09 10:30:00,-185.82727633023865,
2022-03-09 11:00:00,-177.8904188278018,
2022-03-09 23:59:59,-180.474395703965,c
2022-03-10 00:00:00,-132.7521095844204,
2022-03-10 03:30:00,-136.2148424112645,
2022-03-10 04:00:00,-142.38988680765442,
2022-03-10 06:00:00,-110.68469425958483,
2022-03-10 08:00:00,-129.57827410473192,
2022-03-10 10:30:00,-113.15585023311928,
2022-03-10 11:00:00,-94.32586137282067,
2022-03-10 23:59:59,-128.59850230193115,c
2022-03-11 00:00:00,-113.49468191418259,
2022-03-11 03:30:00,-159.46814518292535,
2022-03-11 04:00:00,-127.47585279513783,
2022-03-11 06:00:00,-96.04747770774122,
2022-03-11 08:00:00,-123.89757917205156,
2022-03-11 10:30:00,-113.55373864041098,
2022-03-11 11:00:00,-123.6290271125431,
2022-03-11 23:59:59,-121.7939569496798,w
2022-03-14 00:00:00,-192.0417234412298,
2022-03-14 03:30:00,-192.0417234412298,
2022-03-14 04:00:00,-192.0417234412298,
2022-03-14 06:00:00,-141.08058764843395,
2022-03-14 08:00:00,-125.95507674489068,
2022-03-14 10:30:00,-87.0112645491215,
2022-03-14 11:00:00,-85.67548963330353,
2022-03-14 23:59:59,-50.40111498674639,c
2022-03-15 00:00:00,-19.660631533033325,
2022-03-15 03:30:00,-19.660631533033325,
2022-03-15 04:00:00,-19.660631533033325,
