date,AS_FTSE_DM_STAY_2023_Q1,meta
2023-02-21 03:00:00,37.39957355508841,
2023-02-21 18:30:00,35.40945120509241,
2023-02-21 20:00:00,45.33701025455969,
2023-02-21 23:00:00,42.38993552145985,
2023-02-21 23:59:59,39.179298188963344,c
2023-02-22 00:00:00,33.010415380741165,
2023-02-22 01:00:00,36.78898693209885,
2023-02-22 02:30:00,39.05379338435557,
2023-02-22 03:00:00,42.70117614567221,
2023-02-22 18:30:00,39.48289010233236,
2023-02-22 20:00:00,39.216154450285785,
2023-02-22 23:00:00,45.9786764358347,
2023-02-22 23:59:59,45.2134566633365,c
2023-02-23 00:00:00,46.72975422339891,
2023-02-23 01:00:00,48.765749918397546,
2023-02-23 02:30:00,46.672350276355246,
2023-02-23 03:00:00,51.36684533865889,
2023-02-23 18:30:00,49.30485730710018,
2023-02-23 20:00:00,57.40824513765074,
2023-02-23 23:00:00,63.75635838946357,
2023-02-23 23:59:59,62.16732234770427,c
2023-02-24 00:00:00,63.208240830687146,
2023-02-24 01:00:00,61.84400500816059,
2023-02-24 02:30:00,60.85481961448738,
2023-02-24 03:00:00,63.41450389276122,
2023-02-24 18:30:00,63.41450389276122,
2023-02-24 20:00:00,63.41450389276122,
2023-02-24 23:00:00,63.41450389276122,
2023-02-24 23:59:59,63.76279896226754,w
2023-02-27 00:00:00,59.72417560964152,
2023-02-27 01:00:00,63.662286864189355,
2023-02-27 02:30:00,55.321434432975934,
2023-02-27 03:00:00,54.84153683669592,
2023-02-27 18:30:00,52.006976540162555,
2023-02-27 20:00:00,53.77591164520163,
2023-02-27 23:00:00,48.04642197062799,
2023-02-27 23:59:59,49.043122101547624,c
2023-02-28 00:00:00,43.53912045705715,
2023-02-28 01:00:00,44.43460057617699,
2023-02-28 02:30:00,48.154590765858416,
2023-02-28 03:00:00,47.268276268060504,
2023-02-28 18:30:00,50.30214712672023,
2023-02-28 20:00:00,58.91665954428754,
2023-02-28 23:00:00,50.83866681957204,
2023-02-28 23:59:59,52.63921730575203,c
2023-03-01 00:00:00,44.731993903743955,
2023-03-01 01:00:00,45.253995863519094,
2023-03-01 02:30:00,42.56521078534411,
2023-03-01 03:00:00,44.27160804176958,
2023-03-01 18:30:00,45.11833265758128,
2023-03-01 20:00:00,33.82726172789717,
2023-03-01 23:00:00,45.730577654138415,
2023-03-01 23:59:59,48.68178850675088,c
2023-03-02 00:00:00,45.328243958146686,
2023-03-02 01:00:00,45.58118251939254,
2023-03-02 02:30:00,48.14274534890569,
2023-03-02 03:00:00,47.720930596153494,
2023-03-02 18:30:00,46.64348480440367,
2023-03-02 20:00:00,35.848091111655776,
2023-03-02 23:00:00,46.44040818609756,
2023-03-02 23:59:59,49.07610479698667,c
2023-03-03 00:00:00,40.05288424436253,
2023-03-03 01:00:00,37.01303740526214,
2023-03-03 02:30:00,39.74836494404906,
2023-03-03 03:00:00,41.72101521164177,
2023-03-03 18:30:00,41.72101521164177,
2023-03-03 20:00:00,41.72101521164177,
2023-03-03 23:00:00,41.72101521164177,
2023-03-03 23:59:59,41.577923611719825,w
2023-03-06 00:00:00,35.29252857377742,
2023-03-06 01:00:00,34.20664785946053,
2023-03-06 02:30:00,34.18460826929618,
2023-03-06 03:00:00,38.7572996428305,
2023-03-06 18:30:00,40.05700895436996,
2023-03-06 20:00:00,46.642712189703616,
2023-03-06 23:00:00,26.00294637201432,
2023-03-06 23:59:59,26.739320961388103,c
2023-03-07 00:00:00,25.17624395682742,
2023-03-07 01:00:00,32.28506740557634,
2023-03-07 02:30:00,38.05521440416828,
2023-03-07 03:00:00,39.404627623504325,
2023-03-07 18:30:00,39.19500162278712,
2023-03-07 20:00:00,43.699241419628834,
2023-03-07 23:00:00,64.2660201112999,
2023-03-07 23:59:59,63.836851061821335,c
2023-03-08 00:00:00,69.07473339625358,
2023-03-08 01:00:00,64.37033591921033,
2023-03-08 02:30:00,67.06755822727291,
2023-03-08 03:00:00,68.3494958626336,
2023-03-08 18:30:00,65.01471214657215,
2023-03-08 20:00:00,61.25870008181596,
2023-03-08 23:00:00,45.033206310190394,
2023-03-08 23:59:59,45.50408394386466,c
2023-03-09 00:00:00,47.187273840010675,
2023-03-09 01:00:00,40.02565709097553,
2023-03-09 02:30:00,47.20572789461244,
2023-03-09 03:00:00,48.90091149105808,
2023-03-09 18:30:00,48.90091149105808,
2023-03-09 20:00:00,50.9884279536152,
2023-03-09 23:00:00,92.60540427138551,
2023-03-09 23:59:59,92.19317580334985,c
2023-03-10 00:00:00,90.1208857911214,
2023-03-10 01:00:00,95.21369265505632,
2023-03-10 02:30:00,95.09705000469637,
2023-03-10 03:00:00,99.47281911764924,
2023-03-10 18:30:00,99.47281911764924,
2023-03-10 20:00:00,99.47281911764924,
2023-03-10 23:00:00,99.47281911764924,
2023-03-10 23:59:59,99.60715489848405,w
2023-03-13 00:00:00,99.60715489848405,
2023-03-13 01:00:00,99.60715489848405,
2023-03-13 02:30:00,99.60715489848405,
2023-03-13 03:00:00,99.60715489848405,
2023-03-13 18:30:00,99.60715489848405,
2023-03-13 20:00:00,99.60715489848405,
2023-03-13 23:00:00,99.60715489848405,
2023-03-13 23:59:59,99.60715489848405,c
2023-03-14 00:00:00,99.60715489848405,
2023-03-14 01:00:00,99.60715489848405,
2023-03-14 02:30:00,99.60715489848405,
2023-03-14 03:00:00,99.60715489848405,
2023-03-14 18:30:00,99.60715489848405,
2023-03-14 20:00:00,99.60715489848405,
2023-03-14 23:00:00,99.60715489848405,
2023-03-14 23:59:59,99.60715489848405,c
2023-03-15 00:00:00,99.60715489848405,
2023-03-15 01:00:00,99.60715489848405,
2023-03-15 02:30:00,99.60715489848405,
2023-03-15 03:00:00,99.60715489848405,
2023-03-15 18:30:00,99.60715489848405,
2023-03-15 20:00:00,99.60715489848405,
2023-03-15 23:00:00,99.60715489848405,
2023-03-15 23:59:59,99.60715489848405,c
2023-03-16 00:00:00,99.60715489848405,
2023-03-16 01:00:00,99.60715489848405,
2023-03-16 02:30:00,99.60715489848405,
2023-03-16 03:00:00,99.60715489848405,
2023-03-16 18:30:00,99.60715489848405,
2023-03-16 20:00:00,99.60715489848405,
2023-03-16 23:00:00,99.60715489848405,
2023-03-16 23:59:59,99.60715489848405,c
2023-03-17 00:00:00,99.60715489848405,
2023-03-17 01:00:00,99.60715489848405,
2023-03-17 02:30:00,99.60715489848405,
2023-03-17 03:00:00,99.60715489848405,
2023-03-17 18:30:00,99.60715489848405,
2023-03-17 20:00:00,99.60715489848405,
2023-03-17 23:00:00,99.60715489848405,
2023-03-17 23:59:59,99.60715489848405,e
2023-03-20 00:00:00,99.60715489848405,
2023-03-20 01:00:00,99.60715489848405,
2023-03-20 02:30:00,99.60715489848405,
2023-03-20 03:00:00,99.60715489848405,
2023-03-20 18:30:00,99.60715489848405,
2023-03-20 20:00:00,99.60715489848405,
2023-03-20 23:00:00,99.60715489848405,
2023-03-20 23:59:59,99.60715489848405,c
2023-03-21 00:00:00,99.60715489848405,
2023-03-21 01:00:00,99.60715489848405,
2023-03-21 02:30:00,99.60715489848405,
2023-03-21 03:00:00,99.60715489848405,
2023-03-21 18:30:00,99.60715489848405,
2023-03-21 20:00:00,99.60715489848405,
2023-03-21 23:00:00,99.60715489848405,
2023-03-21 23:59:59,99.60715489848405,c
2023-03-22 00:00:00,99.60715489848405,
2023-03-22 01:00:00,99.60715489848405,
2023-03-22 02:30:00,99.60715489848405,
2023-03-22 03:00:00,99.60715489848405,
2023-03-22 18:30:00,99.60715489848405,
2023-03-22 20:00:00,99.60715489848405,
2023-03-22 23:00:00,99.60715489848405,
2023-03-22 23:59:59,99.60715489848405,c
2023-03-23 00:00:00,99.60715489848405,
2023-03-23 01:00:00,99.60715489848405,
2023-03-23 02:30:00,99.60715489848405,
2023-03-23 03:00:00,99.60715489848405,
2023-03-23 18:30:00,99.60715489848405,
2023-03-23 20:00:00,99.60715489848405,
2023-03-23 23:00:00,99.60715489848405,
2023-03-23 23:59:59,99.60715489848405,c
2023-03-24 00:00:00,99.60715489848405,
2023-03-24 01:00:00,99.60715489848405,
2023-03-24 02:30:00,99.60715489848405,
2023-03-24 03:00:00,99.60715489848405,
2023-03-24 18:30:00,99.60715489848405,
2023-03-24 20:00:00,99.60715489848405,
2023-03-24 23:00:00,99.60715489848405,
2023-03-24 23:59:59,99.60715489848405,w
2023-03-27 00:00:00,99.60715489848405,
2023-03-27 01:00:00,99.60715489848405,
2023-03-27 02:30:00,99.60715489848405,
2023-03-27 03:00:00,99.60715489848405,
2023-03-27 18:30:00,99.60715489848405,
2023-03-27 20:00:00,99.60715489848405,
2023-03-27 23:00:00,99.60715489848405,
2023-03-27 23:59:59,99.60715489848405,c
2023-03-28 00:00:00,99.60715489848405,
2023-03-28 01:00:00,99.60715489848405,
2023-03-28 02:30:00,99.60715489848405,
2023-03-28 03:00:00,99.60715489848405,
2023-03-28 18:30:00,99.60715489848405,
2023-03-28 20:00:00,99.60715489848405,
2023-03-28 23:00:00,99.60715489848405,
2023-03-28 23:59:59,99.60715489848405,c
2023-03-29 00:00:00,99.60715489848405,
2023-03-29 01:00:00,99.60715489848405,
2023-03-29 02:30:00,99.60715489848405,
2023-03-29 03:00:00,99.60715489848405,
2023-03-29 18:30:00,99.60715489848405,
2023-03-29 20:00:00,99.60715489848405,
2023-03-29 23:00:00,99.60715489848405,
2023-03-29 23:59:59,99.60715489848405,c
2023-03-30 00:00:00,99.60715489848405,
2023-03-30 01:00:00,99.60715489848405,
2023-03-30 02:30:00,99.60715489848405,
2023-03-30 03:00:00,99.60715489848405,
2023-03-30 18:30:00,99.60715489848405,
2023-03-30 20:00:00,99.60715489848405,
2023-03-30 23:00:00,99.60715489848405,
2023-03-30 23:59:59,99.60715489848405,c
2023-03-31 00:00:00,99.60715489848405,
2023-03-31 01:00:00,99.60715489848405,
2023-03-31 02:30:00,99.60715489848405,
2023-03-31 03:00:00,99.60715489848405,
2023-03-31 18:30:00,99.60715489848405,
2023-03-31 20:00:00,99.60715489848405,
2023-03-31 23:00:00,99.60715489848405,
2023-03-31 23:59:59,99.60715489848405,w
2023-04-03 00:00:00,99.60715489848405,
2023-04-03 01:00:00,99.60715489848405,
2023-04-03 02:30:00,99.60715489848405,
2023-04-03 03:00:00,99.60715489848405,
2023-04-03 18:30:00,99.60715489848405,
2023-04-03 20:00:00,99.60715489848405,
2023-04-03 23:00:00,99.60715489848405,
2023-04-03 23:59:59,99.60715489848405,c
2023-04-04 00:00:00,99.60715489848405,
2023-04-04 01:00:00,99.60715489848405,
2023-04-04 02:30:00,99.60715489848405,
2023-04-04 03:00:00,99.60715489848405,
2023-04-04 18:30:00,99.60715489848405,
2023-04-04 20:00:00,99.60715489848405,
2023-04-04 23:00:00,99.60715489848405,
2023-04-04 23:59:59,99.60715489848405,c
2023-04-05 00:00:00,99.60715489848405,
2023-04-05 01:00:00,99.60715489848405,
2023-04-05 02:30:00,99.60715489848405,
2023-04-05 03:00:00,99.60715489848405,
2023-04-05 18:30:00,99.60715489848405,
2023-04-05 20:00:00,99.60715489848405,
2023-04-05 23:00:00,99.60715489848405,
2023-04-05 23:59:59,99.60715489848405,c
2023-04-06 00:00:00,99.60715489848405,
2023-04-06 01:00:00,99.60715489848405,
2023-04-06 02:30:00,99.60715489848405,
2023-04-06 03:00:00,99.60715489848405,
2023-04-06 18:30:00,99.60715489848405,
2023-04-06 20:00:00,99.60715489848405,
2023-04-06 23:00:00,99.60715489848405,
2023-04-06 23:59:59,99.60715489848405,c
2023-04-07 00:00:00,99.60715489848405,
2023-04-07 01:00:00,99.60715489848405,
2023-04-07 02:30:00,99.60715489848405,
2023-04-07 03:00:00,99.60715489848405,
2023-04-07 18:30:00,99.60715489848405,
2023-04-07 20:00:00,99.60715489848405,
2023-04-07 23:00:00,99.60715489848405,
2023-04-07 23:59:59,99.60715489848405,w
