date,MXN_FTSE_2022_Q4,meta
2022-10-07 00:00:00,376.23127508876223,
2022-10-07 10:00:00,384.02636212525795,
2022-10-07 10:30:00,378.477407093887,
2022-10-07 12:00:00,386.7004533553436,
2022-10-07 13:30:00,396.25662461169804,
2022-10-07 15:00:00,412.05992693473354,
2022-10-07 15:30:30,412.05992693473354,
2022-10-07 23:59:59,440.5395159602158,w
2022-10-10 00:00:00,437.34477938101645,
2022-10-10 10:00:00,412.88884845661914,
2022-10-10 10:30:00,371.87370718619104,
2022-10-10 12:00:00,390.79794227913044,
2022-10-10 13:30:00,415.3040593702476,
2022-10-10 15:00:00,427.36654409699076,
2022-10-10 15:30:30,427.36654409699076,
2022-10-10 23:59:59,437.0670326653758,c
2022-10-11 00:00:00,441.071259957826,
2022-10-11 10:00:00,444.9623157475585,
2022-10-11 10:30:00,430.1376669948918,
2022-10-11 12:00:00,361.7429369407432,
2022-10-11 13:30:00,393.9798630923833,
2022-10-11 15:00:00,407.4391465595422,
2022-10-11 15:30:30,407.4391465595422,
2022-10-11 23:59:59,367.8339658908567,c
2022-10-12 00:00:00,377.73864555116415,
2022-10-12 10:00:00,326.30245094998236,
2022-10-12 10:30:00,315.93467193899505,
2022-10-12 12:00:00,334.2241640747393,
2022-10-12 13:30:00,343.93744455725846,
2022-10-12 15:00:00,323.9295880625118,
2022-10-12 15:30:30,323.9295880625118,
2022-10-12 23:59:59,353.33558458696234,c
2022-10-13 00:00:00,367.0147574415414,
2022-10-13 10:00:00,315.0050771621227,
2022-10-13 10:30:00,318.18690346816356,
2022-10-13 12:00:00,236.3577577101105,
2022-10-13 13:30:00,237.07911214778778,
2022-10-13 15:00:00,232.5913719742657,
2022-10-13 15:30:30,232.5913719742657,
2022-10-13 23:59:59,291.73786218870373,c
2022-10-14 00:00:00,281.7081866560411,
2022-10-14 10:00:00,265.86251831620484,
2022-10-14 10:30:00,246.5000890151241,
2022-10-14 12:00:00,242.79870794087765,
2022-10-14 13:30:00,265.6017349287731,
2022-10-14 15:00:00,278.5127480540077,
2022-10-14 15:30:30,278.5127480540077,
2022-10-14 23:59:59,281.3119564562894,w
2022-10-17 00:00:00,261.8532245364677,
2022-10-17 10:00:00,246.75544903670652,
2022-10-17 10:30:00,232.30298477648375,
2022-10-17 12:00:00,240.13458652208556,
2022-10-17 13:30:00,242.2911909097047,
2022-10-17 15:00:00,250.7768761377065,
2022-10-17 15:30:30,250.7768761377065,
2022-10-17 23:59:59,249.42039429478518,c
2022-10-18 00:00:00,214.7499989332955,
2022-10-18 10:00:00,240.64512637880398,
2022-10-18 10:30:00,262.63759154219315,
2022-10-18 12:00:00,274.35969426425254,
2022-10-18 13:30:00,261.28263068518663,
2022-10-18 15:00:00,299.52630659503575,
2022-10-18 15:30:30,299.52630659503575,
2022-10-18 23:59:59,303.91602865150435,c
2022-10-19 00:00:00,285.2300873307422,
2022-10-19 10:00:00,253.9206883446941,
2022-10-19 10:30:00,201.34140001839205,
2022-10-19 12:00:00,193.2846476332188,
2022-10-19 13:30:00,221.47470411257018,
2022-10-19 15:00:00,213.18574515924865,
2022-10-19 15:30:30,213.18574515924865,
2022-10-19 23:59:59,233.96151773872316,c
2022-10-20 00:00:00,229.87339783707102,
2022-10-20 10:00:00,239.87016504282747,
2022-10-20 10:30:00,188.06878969608988,
2022-10-20 12:00:00,235.03482377957607,
2022-10-20 13:30:00,249.11131721725724,
2022-10-20 15:00:00,227.6220596505982,
2022-10-20 15:30:30,227.6220596505982,
2022-10-20 23:59:59,196.37287332651067,c
2022-10-21 00:00:00,208.2998340738959,
2022-10-21 10:00:00,182.72192801874553,
2022-10-21 10:30:00,198.49793585886255,
2022-10-21 12:00:00,130.80684237530477,
2022-10-21 13:30:00,145.79461009550596,
2022-10-21 15:00:00,120.23265050341433,
2022-10-21 15:30:30,120.23265050341433,
2022-10-21 23:59:59,115.24902378939078,w
