date,AS_MSCI_QUAL_2022_Q4,meta
2022-10-25 03:00:00,93.78380784930368,
2022-10-25 18:30:00,94.10721631975645,
2022-10-25 20:00:00,89.17219838717085,
2022-10-25 23:00:00,84.35138750110463,
2022-10-25 23:59:59,80.83567332825544,c
2022-10-26 00:00:00,79.68101941919537,
2022-10-26 01:00:00,85.8598970985608,
2022-10-26 02:30:00,91.11039020627067,
2022-10-26 03:00:00,90.95476617795015,
2022-10-26 18:30:00,90.19353528476444,
2022-10-26 20:00:00,79.1770853723599,
2022-10-26 23:00:00,86.20390961237518,
2022-10-26 23:59:59,83.38342500927297,c
2022-10-27 00:00:00,66.6888955433165,
2022-10-27 01:00:00,62.66862373047081,
2022-10-27 02:30:00,64.21084122393358,
2022-10-27 03:00:00,65.81115166500643,
2022-10-27 18:30:00,66.79654789350394,
2022-10-27 20:00:00,67.57631345687003,
2022-10-27 23:00:00,44.756222622887435,
2022-10-27 23:59:59,56.514259214305525,c
2022-10-28 00:00:00,57.96243350227343,
2022-10-28 01:00:00,59.37218012355635,
2022-10-28 02:30:00,67.70042633422673,
2022-10-28 03:00:00,67.96927100041864,
2022-10-28 18:30:00,67.96927100041864,
2022-10-28 20:00:00,67.96927100041864,
2022-10-28 23:00:00,67.96927100041864,
2022-10-28 23:59:59,61.66052043008676,w
2022-10-31 00:00:00,82.64072306929694,
2022-10-31 01:00:00,75.50794373778098,
2022-10-31 02:30:00,79.61311391711558,
2022-10-31 03:00:00,82.36750152125944,
2022-10-31 18:30:00,81.63699550689859,
2022-10-31 20:00:00,95.55531067547946,
2022-10-31 23:00:00,74.03803164843816,
2022-10-31 23:59:59,71.74912226264706,c
2022-11-01 00:00:00,63.33201079810323,
2022-11-01 01:00:00,70.47798049508862,
2022-11-01 02:30:00,64.62073252091483,
2022-11-01 03:00:00,65.12941728400477,
2022-11-01 18:30:00,66.4277059382398,
2022-11-01 20:00:00,68.43187622937404,
2022-11-01 23:00:00,35.625167827773794,
2022-11-01 23:59:59,27.336970659823805,c
2022-11-02 00:00:00,27.94585842171483,
2022-11-02 01:00:00,33.56776960146897,
2022-11-02 02:30:00,28.38529454499104,
2022-11-02 03:00:00,28.383259652829224,
2022-11-02 18:30:00,28.8623817044446,
2022-11-02 20:00:00,18.299993443129836,
2022-11-02 23:00:00,18.146411340382315,
2022-11-02 23:59:59,17.757973214075037,c
2022-11-03 00:00:00,24.62543742016959,
2022-11-03 01:00:00,30.110123223518087,
2022-11-03 02:30:00,32.11466418411601,
2022-11-03 03:00:00,34.10842917497513,
2022-11-03 18:30:00,36.68814295511572,
2022-11-03 20:00:00,25.2715061160589,
2022-11-03 23:00:00,14.170221463086762,
2022-11-03 23:59:59,-3.5900838503944215,c
2022-11-04 00:00:00,-14.098956771967039,
2022-11-04 01:00:00,-10.974557036376495,
2022-11-04 02:30:00,-4.287344215992732,
2022-11-04 03:00:00,-5.242614760871675,
2022-11-04 18:30:00,-5.242614760871675,
2022-11-04 20:00:00,-5.242614760871675,
2022-11-04 23:00:00,-5.242614760871675,
2022-11-04 23:59:59,-10.529817114249568,w
2022-11-07 00:00:00,-48.17213005932729,
2022-11-07 01:00:00,-44.482526041804476,
2022-11-07 02:30:00,-43.84693553971766,
2022-11-07 03:00:00,-43.792465384705,
2022-11-07 18:30:00,-62.63006940698244,
2022-11-07 20:00:00,-48.19787921808813,
2022-11-07 23:00:00,-25.42742568499159,
2022-11-07 23:59:59,-26.546666649209214,c
2022-11-08 00:00:00,-30.64952125796924,
2022-11-08 01:00:00,-29.06492894137483,
2022-11-08 02:30:00,-28.775169434656732,
2022-11-08 03:00:00,-29.80937694201498,
2022-11-08 18:30:00,-45.8295732667051,
2022-11-08 20:00:00,-58.327152096418956,
2022-11-08 23:00:00,-44.392326803730725,
2022-11-08 23:59:59,-51.16900515586974,c
2022-11-09 00:00:00,-27.276558190405524,
2022-11-09 01:00:00,-27.60679293714645,
2022-11-09 02:30:00,-27.05267739566699,
2022-11-09 03:00:00,-27.084586513492695,
2022-11-09 18:30:00,-59.38361916309242,
2022-11-09 20:00:00,-29.454761026717904,
2022-11-09 23:00:00,-33.27662762398086,
2022-11-09 23:59:59,-39.80239632065144,c
2022-11-10 00:00:00,-12.956411262274457,
2022-11-10 01:00:00,-11.694656005205047,
2022-11-10 02:30:00,-12.234959487417541,
2022-11-10 03:00:00,-12.004770480067634,
2022-11-10 18:30:00,-17.03551356130896,
2022-11-10 20:00:00,6.5161548972196215,
2022-11-10 23:00:00,13.934312200675606,
2022-11-10 23:59:59,17.35866880292332,c
2022-11-11 00:00:00,-0.1773353963898785,
2022-11-11 01:00:00,-1.3073592008423702,
2022-11-11 02:30:00,0.6689901955870141,
2022-11-11 03:00:00,0.5160830694873653,
2022-11-11 18:30:00,0.5160830694873653,
2022-11-11 20:00:00,0.5160830694873653,
2022-11-11 23:00:00,0.5160830694873653,
2022-11-11 23:59:59,-2.006311560593474,w
2022-11-14 00:00:00,-18.34693322600583,
2022-11-14 01:00:00,-9.194516167350912,
2022-11-14 02:30:00,-6.982335937393998,
2022-11-14 03:00:00,-9.003532052738421,
2022-11-14 18:30:00,-3.250553068719853,
2022-11-14 20:00:00,-13.751237079420548,
2022-11-14 23:00:00,-8.782385998599977,
2022-11-14 23:59:59,-10.60267083676905,c
2022-11-15 00:00:00,0.3321855006078067,
2022-11-15 01:00:00,2.945053285535039,
2022-11-15 02:30:00,-0.6419043606564401,
2022-11-15 03:00:00,-0.8781211836782177,
2022-11-15 18:30:00,-18.613403743291258,
2022-11-15 20:00:00,-19.693105396366946,
2022-11-15 23:00:00,-29.58632916902843,
2022-11-15 23:59:59,-20.670160737823778,c
2022-11-16 00:00:00,-25.607371397890915,
2022-11-16 01:00:00,-22.30361907283873,
2022-11-16 02:30:00,-24.377689725638106,
2022-11-16 03:00:00,-24.69893167624315,
2022-11-16 18:30:00,-17.732766132396137,
2022-11-16 20:00:00,-17.254812051015335,
2022-11-16 23:00:00,-13.648737627483456,
2022-11-16 23:59:59,-11.991341099944862,c
2022-11-17 00:00:00,-0.26987017971572413,
2022-11-17 01:00:00,-1.6164749978624968,
2022-11-17 02:30:00,-6.328038132165261,
2022-11-17 03:00:00,-4.493830525741998,
2022-11-17 18:30:00,-3.027861257642826,
2022-11-17 20:00:00,-0.4689646353147623,
2022-11-17 23:00:00,0.4697857128902001,
2022-11-17 23:59:59,0.1207599076428778,c
2022-11-18 00:00:00,-6.189923699291853,
2022-11-18 01:00:00,-4.688910507522451,
2022-11-18 02:30:00,-1.8549046048659648,
2022-11-18 03:00:00,-1.717084686006956,
2022-11-18 18:30:00,-1.717084686006956,
2022-11-18 20:00:00,-1.717084686006956,
2022-11-18 23:00:00,-1.717084686006956,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,35.05429525348501,
2022-11-21 01:00:00,26.524593458445736,
2022-11-21 02:30:00,22.980216012147196,
2022-11-21 03:00:00,23.17683165932914,
2022-11-21 18:30:00,16.77394424981236,
2022-11-21 20:00:00,6.232535305876752,
2022-11-21 23:00:00,-0.2528817478774954,
2022-11-21 23:59:59,3.269484774199384,c
2022-11-22 00:00:00,8.678714347141295,
2022-11-22 01:00:00,13.345640587820583,
2022-11-22 02:30:00,13.410557138137506,
2022-11-22 03:00:00,14.65932849414014,
2022-11-22 18:30:00,20.560546032302227,
2022-11-22 20:00:00,16.878843254604988,
2022-11-22 23:00:00,26.276428329564396,
2022-11-22 23:59:59,23.74834998894238,c
2022-11-23 00:00:00,17.47210137131151,
2022-11-23 01:00:00,20.27433237111893,
2022-11-23 02:30:00,20.31936325339052,
2022-11-23 03:00:00,21.644349330690147,
2022-11-23 18:30:00,17.251217328015002,
2022-11-23 20:00:00,22.92167133720352,
2022-11-23 23:00:00,24.46583770442072,
2022-11-23 23:59:59,34.19369617388992,c
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
0,34.19369617388992,
2022-11-24 00:00:00,37.240521423806115,
2022-11-24 01:00:00,37.41007919280531,
2022-11-24 02:30:00,37.39803338866574,
2022-11-24 03:00:00,38.19005678233441,
2022-11-24 18:30:00,49.82661657232592,
2022-11-24 20:00:00,47.528545823967704,
2022-11-24 23:00:00,78.77099792696015,
2022-11-24 23:59:59,73.2566944013073,c
2022-11-25 00:00:00,69.6281009163946,
2022-11-25 01:00:00,74.72655582640164,
2022-11-25 02:30:00,77.32343107606982,
2022-11-25 03:00:00,77.39207299157891,
2022-11-25 18:30:00,77.39207299157891,
2022-11-25 20:00:00,77.39207299157891,
2022-11-25 23:00:00,77.39207299157891,
2022-11-25 23:59:59,75.15483835878973,w
2022-11-28 00:00:00,104.54681022659412,
2022-11-28 01:00:00,106.64929658292897,
2022-11-28 02:30:00,103.32286201660168,
2022-11-28 03:00:00,104.98729233594617,
2022-11-28 18:30:00,102.46781468765244,
2022-11-28 20:00:00,97.08043200022342,
2022-11-28 23:00:00,93.6054661792839,
2022-11-28 23:59:59,95.40218127596643,c
2022-11-29 00:00:00,107.37389472483807,
2022-11-29 01:00:00,102.142296782811,
2022-11-29 02:30:00,104.17337938409452,
2022-11-29 03:00:00,101.95593116166174,
2022-11-29 18:30:00,105.89799624944936,
2022-11-29 20:00:00,104.77113855924694,
2022-11-29 23:00:00,96.74006965763357,
2022-11-29 23:59:59,79.32584679538672,c
2022-11-30 00:00:00,89.2637435376322,
2022-11-30 01:00:00,91.89831300333168,
2022-11-30 02:30:00,87.16262380249532,
2022-11-30 03:00:00,87.79360502315717,
2022-11-30 18:30:00,76.27894609595722,
2022-11-30 20:00:00,85.34761526352696,
2022-11-30 23:00:00,66.10671751578923,
2022-11-30 23:59:59,61.54235817294432,e
2022-12-01 00:00:00,74.64402606321141,
2022-12-01 01:00:00,70.53623151517155,
2022-12-01 02:30:00,69.42397157835836,
2022-12-01 03:00:00,72.45098386163681,
2022-12-01 18:30:00,67.94165944977493,
2022-12-01 20:00:00,92.45232071885698,
2022-12-01 23:00:00,116.48710161718839,
2022-12-01 23:59:59,126.1468580688018,c
2022-12-02 00:00:00,128.81826740481176,
2022-12-02 01:00:00,133.93947632638987,
2022-12-02 02:30:00,136.5647161059564,
2022-12-02 03:00:00,139.36668658846577,
2022-12-02 18:30:00,139.36668658846577,
2022-12-02 20:00:00,139.36668658846577,
2022-12-02 23:00:00,139.36668658846577,
2022-12-02 23:59:59,138.6942594899283,w
2022-12-05 00:00:00,86.25078413771013,
2022-12-05 01:00:00,86.49487974697382,
2022-12-05 02:30:00,82.58794900891513,
2022-12-05 03:00:00,85.09519131252819,
2022-12-05 18:30:00,67.10510427342331,
2022-12-05 20:00:00,72.84402519521171,
2022-12-05 23:00:00,48.691324227083044,
2022-12-05 23:59:59,45.52946982749461,c
2022-12-06 00:00:00,65.69673081824601,
2022-12-06 01:00:00,68.18588327611616,
2022-12-06 02:30:00,70.1041853959589,
2022-12-06 03:00:00,70.05990525597491,
2022-12-06 18:30:00,78.73261843363122,
2022-12-06 20:00:00,74.48969559065364,
2022-12-06 23:00:00,75.4748640566051,
2022-12-06 23:59:59,73.91635326686338,c
2022-12-07 00:00:00,71.81762192518403,
2022-12-07 01:00:00,78.66529148987274,
2022-12-07 02:30:00,88.28264043300322,
2022-12-07 03:00:00,87.96790005594545,
2022-12-07 18:30:00,99.67219282649631,
2022-12-07 20:00:00,103.70410021808351,
2022-12-07 23:00:00,94.1841808243961,
2022-12-07 23:59:59,96.81070153822014,c
2022-12-08 00:00:00,97.14622964833268,
2022-12-08 01:00:00,101.83365374143915,
2022-12-08 02:30:00,100.10171076414224,
2022-12-08 03:00:00,100.75901658189133,
2022-12-08 18:30:00,95.79243249056793,
2022-12-08 20:00:00,69.16061840838057,
2022-12-08 23:00:00,75.32518703270085,
2022-12-08 23:59:59,81.81713010843094,c
2022-12-09 00:00:00,98.31845750884395,
2022-12-09 01:00:00,96.16261705818062,
2022-12-09 02:30:00,92.99135879686997,
2022-12-09 03:00:00,93.46410931014196,
2022-12-09 18:30:00,93.46410931014196,
2022-12-09 20:00:00,93.46410931014196,
2022-12-09 23:00:00,93.46410931014196,
2022-12-09 23:59:59,93.69774711113962,w
2022-12-12 00:00:00,51.51224868764518,
2022-12-12 01:00:00,55.166895864094386,
2022-12-12 02:30:00,54.182727027814394,
2022-12-12 03:00:00,52.905929947100844,
2022-12-12 18:30:00,66.30000684165935,
2022-12-12 20:00:00,77.32647679637432,
2022-12-12 23:00:00,73.06847630919964,
2022-12-12 23:59:59,83.409599513035,c
2022-12-13 00:00:00,80.92526493421099,
2022-12-13 01:00:00,84.0149850035005,
2022-12-13 02:30:00,85.01089633966865,
2022-12-13 03:00:00,84.04842572594839,
2022-12-13 18:30:00,84.71896657408979,
2022-12-13 20:00:00,72.30963836970295,
2022-12-13 23:00:00,78.17759490055795,
2022-12-13 23:59:59,86.07323945002992,c
2022-12-14 00:00:00,79.12552706632124,
2022-12-14 01:00:00,81.26741350923595,
2022-12-14 02:30:00,81.40140141665216,
2022-12-14 03:00:00,82.32125524894172,
2022-12-14 18:30:00,77.6136677996065,
2022-12-14 20:00:00,85.24963573476191,
2022-12-14 23:00:00,67.33878485529164,
2022-12-14 23:59:59,72.25947800651818,c
2022-12-15 00:00:00,70.0519684332736,
2022-12-15 01:00:00,70.7117293352826,
2022-12-15 02:30:00,72.11876539611126,
2022-12-15 03:00:00,73.59281367979099,
2022-12-15 18:30:00,57.49809823898141,
2022-12-15 20:00:00,63.282708063131565,
2022-12-15 23:00:00,73.66858651654161,
2022-12-15 23:59:59,82.65942677071484,c
2022-12-16 00:00:00,82.99726835774476,
2022-12-16 01:00:00,86.03303210681298,
2022-12-16 02:30:00,87.9118677426219,
2022-12-16 03:00:00,90.84083534200795,
2022-12-16 18:30:00,90.84083534200795,
2022-12-16 20:00:00,90.84083534200795,
2022-12-16 23:00:00,90.84083534200795,
2022-12-16 23:59:59,92.7450006218179,w
2022-12-19 00:00:00,75.12086977803472,
2022-12-19 01:00:00,76.28722706311152,
2022-12-19 02:30:00,76.49490589565409,
2022-12-19 03:00:00,74.73236526277606,
2022-12-19 18:30:00,74.42346657559943,
2022-12-19 20:00:00,69.65402608489939,
2022-12-19 23:00:00,49.51400874964571,
2022-12-19 23:59:59,62.058239432692915,c
2022-12-20 00:00:00,64.69588362906319,
2022-12-20 01:00:00,61.420363920064574,
2022-12-20 02:30:00,62.581926319059846,
2022-12-20 03:00:00,62.21360085844958,
2022-12-20 18:30:00,55.0579553773988,
2022-12-20 20:00:00,64.24222313011234,
2022-12-20 23:00:00,62.5827215192686,
2022-12-20 23:59:59,83.75850856327526,c
2022-12-21 00:00:00,80.19562307686994,
2022-12-21 01:00:00,79.86130892050426,
2022-12-21 02:30:00,81.0509570100391,
2022-12-21 03:00:00,80.51554899224391,
2022-12-21 18:30:00,80.51554899224391,
2022-12-21 20:00:00,80.51554899224391,
2022-12-21 23:00:00,80.51554899224391,
2022-12-21 23:59:59,81.11641569649038,c
