date,XOP_2021_Q1,meta
2021-02-26 15:00:00,-373.46925558554335,
2021-02-26 15:30:30,-373.46925558554335,s
2021-02-26 23:59:59,-297.53647555432644,w
2021-03-01 00:00:00,-249.23403628714345,
2021-03-01 10:00:00,-269.1784697267683,
2021-03-01 10:30:00,-281.73345757350626,
2021-03-01 12:00:00,-226.08809443319797,
2021-03-01 13:30:00,-180.41072029962152,
2021-03-01 15:00:00,-163.4607236802708,
2021-03-01 15:30:30,-163.4607236802708,
2021-03-01 23:59:59,-179.9137725886858,c
2021-03-02 00:00:00,-191.6412538286254,
2021-03-02 10:00:00,-248.19774138843604,
2021-03-02 10:30:00,-233.7049171677961,
2021-03-02 12:00:00,-248.64009786343217,
2021-03-02 13:30:00,-259.84882594480405,
2021-03-02 15:00:00,-316.3157173581517,
2021-03-02 15:30:30,-316.3157173581517,
2021-03-02 23:59:59,-335.8402568821598,c
2021-03-03 00:00:00,-344.82141335906385,
2021-03-03 10:00:00,-354.88077381174367,
2021-03-03 10:30:00,-346.79702361385216,
2021-03-03 12:00:00,-284.2368155550291,
2021-03-03 13:30:00,-299.6938721095778,
2021-03-03 15:00:00,-296.957737113358,
2021-03-03 15:30:30,-296.957737113358,
2021-03-03 23:59:59,-339.0627538171084,c
2021-03-04 00:00:00,-374.701243510415,
2021-03-04 10:00:00,-425.30790484155546,
2021-03-04 10:30:00,-469.52833173019303,
2021-03-04 12:00:00,-413.39004558405077,
2021-03-04 13:30:00,-545.9961206626881,
2021-03-04 15:00:00,-547.1178395187728,
2021-03-04 15:30:30,-547.1178395187728,
2021-03-04 23:59:59,-544.9447495602194,c
2021-03-05 00:00:00,-476.8334366330305,
2021-03-05 10:00:00,-613.8102600763766,
2021-03-05 10:30:00,-689.2223169298406,
2021-03-05 12:00:00,-759.2266416690145,
2021-03-05 13:30:00,-662.0786750717334,
2021-03-05 15:00:00,-635.7705451705742,
2021-03-05 15:30:30,-635.7705451705742,
2021-03-05 23:59:59,-593.8599051179365,w
2021-03-08 00:00:00,-485.873452294313,
2021-03-08 10:00:00,-524.1103198789658,
2021-03-08 10:30:00,-488.6097916967708,
2021-03-08 12:00:00,-557.1366014797165,
2021-03-08 13:30:00,-572.063743321881,
2021-03-08 15:00:00,-674.2016558315222,
2021-03-08 15:30:30,-674.2016558315222,
2021-03-08 23:59:59,-663.9959519827835,c
2021-03-09 00:00:00,-533.6736346069413,
2021-03-09 10:00:00,-519.2950276108988,
2021-03-09 10:30:00,-525.0238391296434,
2021-03-09 12:00:00,-402.72267439775896,
2021-03-09 13:30:00,-261.36643429954916,
2021-03-09 15:00:00,-261.25368815466163,
2021-03-09 15:30:30,-261.25368815466163,
2021-03-09 23:59:59,-263.0355425201524,c
2021-03-10 00:00:00,-186.8740274741167,
2021-03-10 10:00:00,-121.98455172248032,
2021-03-10 10:30:00,-275.3737739359592,
2021-03-10 12:00:00,-222.91399642838041,
2021-03-10 13:30:00,-246.12432799585577,
2021-03-10 15:00:00,-194.42231394324335,
2021-03-10 15:30:30,-194.42231394324335,
2021-03-10 23:59:59,-195.89963067944564,c
2021-03-11 00:00:00,-270.29513499194513,
2021-03-11 10:00:00,-329.84691038546634,
2021-03-11 10:30:00,-262.9194634875196,
2021-03-11 12:00:00,-261.9265051226464,
2021-03-11 13:30:00,-184.63757184075598,
2021-03-11 15:00:00,-147.27679028893954,
2021-03-11 15:30:30,-147.27679028893954,
2021-03-11 23:59:59,-126.95988079799281,c
2021-03-12 00:00:00,-225.43455866136082,
2021-03-12 10:00:00,-155.5135451454728,
2021-03-12 10:30:00,-142.055681392917,
2021-03-12 12:00:00,8.89792593993161,
2021-03-12 13:30:00,2.4545633611719495,
2021-03-12 15:00:00,-15.478616507514289,
2021-03-12 15:30:30,-15.478616507514289,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,58.97309519805822,
2021-03-15 10:00:00,167.6166954759883,
2021-03-15 10:30:00,185.09571739366993,
2021-03-15 12:00:00,107.59182019676928,
2021-03-15 13:30:00,100.08773759668111,
2021-03-15 15:00:00,93.9653132569124,
2021-03-15 15:30:30,93.9653132569124,
2021-03-15 23:59:59,64.19434786563397,c
2021-03-16 00:00:00,80.4581315604637,
2021-03-16 10:00:00,52.90052988177058,
2021-03-16 10:30:00,75.48735038866835,
2021-03-16 12:00:00,168.80218954789643,
2021-03-16 13:30:00,126.26695501890072,
2021-03-16 15:00:00,2.0387580941937813,
2021-03-16 15:30:30,2.0387580941937813,
2021-03-16 23:59:59,-5.464416300148969,c
2021-03-17 00:00:00,-121.86358563822319,
2021-03-17 10:00:00,-31.95323579935257,
2021-03-17 10:30:00,-25.10024839892958,
2021-03-17 12:00:00,-65.59963302796132,
2021-03-17 13:30:00,-55.04777968436974,
2021-03-17 15:00:00,26.553514895898843,
2021-03-17 15:30:30,26.553514895898843,
2021-03-17 23:59:59,-21.349279608626603,c
2021-03-18 00:00:00,-127.50051797208789,
2021-03-18 10:00:00,-12.604672625993771,
2021-03-18 10:30:00,-1.706654551106567,
2021-03-18 12:00:00,-53.946777813728204,
2021-03-18 13:30:00,-78.49436140430271,
2021-03-18 15:00:00,-177.78473774021063,
2021-03-18 15:30:30,-177.78473774021063,
2021-03-18 23:59:59,-311.7453221654248,c
2021-03-19 00:00:00,-257.1217690614235,
2021-03-19 10:00:00,-185.85920700276392,
2021-03-19 10:30:00,-168.6210082594912,
2021-03-19 12:00:00,-96.86522952482278,
2021-03-19 13:30:00,22.326067899360623,
2021-03-19 15:00:00,57.420435275997534,
2021-03-19 15:30:30,57.420435275997534,
2021-03-19 23:59:59,202.523469161506,e
2021-03-22 00:00:00,196.1513433602313,
2021-03-22 10:00:00,128.96652648002873,
2021-03-22 10:30:00,203.21433638436656,
2021-03-22 12:00:00,212.41329234289697,
2021-03-22 13:30:00,191.5746762031722,
2021-03-22 15:00:00,234.47800055659036,
2021-03-22 15:30:30,234.47800055659036,
2021-03-22 23:59:59,208.1143323801075,c
2021-03-23 00:00:00,90.22630957751153,
2021-03-23 10:00:00,65.59448942652898,
2021-03-23 10:30:00,8.590383963153272,
2021-03-23 12:00:00,-45.81581265341856,
2021-03-23 13:30:00,-21.59653014628975,
2021-03-23 15:00:00,-141.13484769535035,
2021-03-23 15:30:30,-141.13484769535035,
2021-03-23 23:59:59,-166.02568648934653,c
2021-03-24 00:00:00,-67.52960309716173,
2021-03-24 10:00:00,-185.1914735707785,
2021-03-24 10:30:00,-146.878618513236,
2021-03-24 12:00:00,-87.75799354219271,
2021-03-24 13:30:00,-90.95290043328555,
2021-03-24 15:00:00,-147.37018404776086,
2021-03-24 15:30:30,-147.37018404776086,
2021-03-24 23:59:59,-186.70712299809816,c
2021-03-25 00:00:00,-266.69243779389126,
2021-03-25 10:00:00,-284.69947036347344,
2021-03-25 10:30:00,-252.71578473993713,
2021-03-25 12:00:00,-234.23894098314827,
2021-03-25 13:30:00,-235.60932196547128,
2021-03-25 15:00:00,-239.1127106811034,
2021-03-25 15:30:30,-239.1127106811034,
2021-03-25 23:59:59,-161.3490466160681,c
2021-03-26 00:00:00,-132.41186928864545,
2021-03-26 10:00:00,-116.8996888182553,
2021-03-26 10:30:00,-57.572453481256616,
2021-03-26 12:00:00,-157.18307461451514,
2021-03-26 13:30:00,-209.5917140733518,
2021-03-26 15:00:00,-198.99396398873046,
2021-03-26 15:30:30,-198.99396398873046,
2021-03-26 23:59:59,-131.48311978645643,w
2021-03-29 00:00:00,-160.85430872620122,
2021-03-29 10:00:00,-171.63115805984467,
2021-03-29 10:30:00,-211.12090893542563,
2021-03-29 12:00:00,-278.077916194713,
2021-03-29 13:30:00,-321.86572544045816,
2021-03-29 15:00:00,-357.3290027802286,
2021-03-29 15:30:30,-357.3290027802286,
2021-03-29 23:59:59,-355.5965416360243,c
2021-03-30 00:00:00,-346.43521666821584,
2021-03-30 10:00:00,-399.7499244068574,
2021-03-30 10:30:00,-386.09917115553344,
2021-03-30 12:00:00,-346.43995977650343,
2021-03-30 13:30:00,-297.1246791353565,
2021-03-30 15:00:00,-268.4139036209026,
2021-03-30 15:30:30,-268.4139036209026,
2021-03-30 23:59:59,-252.59560644576754,c
2021-03-31 00:00:00,-195.2080541643502,
2021-03-31 10:00:00,-138.51093102623895,
2021-03-31 10:30:00,-111.00238854714075,
2021-03-31 12:00:00,8.836716689455443,
2021-03-31 13:30:00,24.143086256482547,
2021-03-31 15:00:00,62.26138023006388,
2021-03-31 15:30:30,62.26138023006388,
2021-03-31 23:59:59,59.53930038045837,c
2021-04-01 00:00:00,98.4708586200386,
2021-04-01 10:00:00,92.54541302183816,
2021-04-01 10:30:00,156.8376973297045,
2021-04-01 12:00:00,68.31192795198376,
2021-04-01 13:30:00,106.31252627220738,
2021-04-01 15:00:00,163.95656168860023,
2021-04-01 15:30:30,163.95656168860023,
2021-04-01 23:59:59,158.78529527404135,c
2021-04-02 00:00:00,158.78529527404135,
2021-04-02 10:00:00,158.78529527404135,
2021-04-02 10:30:00,158.78529527404135,
2021-04-02 12:00:00,158.78529527404135,
2021-04-02 13:30:00,158.78529527404135,
2021-04-02 15:00:00,158.78529527404135,
2021-04-02 15:30:30,158.78529527404135,
2021-04-02 23:59:59,158.78529527404135,w
