date,EU_FTSE_DM_AD_2023_Q1,meta
2023-01-20 23:59:59,696.2181866883893,w
2023-01-23 00:00:00,554.9752445373051,
2023-01-23 03:30:00,572.9475766133382,
2023-01-23 04:00:00,537.8527790870194,
2023-01-23 06:00:00,416.4401337974796,
2023-01-23 08:00:00,480.3868478993172,
2023-01-23 10:30:00,494.80475104196194,
2023-01-23 11:00:00,448.76415765838647,
2023-01-23 23:59:59,465.73666254287855,c
2023-01-24 00:00:00,457.81807196739464,
2023-01-24 03:30:00,480.747036085897,
2023-01-24 04:00:00,482.22859269374567,
2023-01-24 06:00:00,525.0317659454468,
2023-01-24 08:00:00,510.97428367181055,
2023-01-24 10:30:00,534.2808519051505,
2023-01-24 11:00:00,516.0326953586155,
2023-01-24 23:59:59,489.7170796449045,c
2023-01-25 00:00:00,426.3683550410333,
2023-01-25 03:30:00,526.1181421193924,
2023-01-25 04:00:00,577.3472101117459,
2023-01-25 06:00:00,618.3848679376333,
2023-01-25 08:00:00,672.4964743643959,
2023-01-25 10:30:00,698.3815734136369,
2023-01-25 11:00:00,689.990227500608,
2023-01-25 23:59:59,675.6635434580658,c
2023-01-26 00:00:00,634.1611502921314,
2023-01-26 03:30:00,569.4978530955759,
2023-01-26 04:00:00,591.0330237722555,
2023-01-26 06:00:00,539.9713994674021,
2023-01-26 08:00:00,593.7235296966264,
2023-01-26 10:30:00,623.1938574364885,
2023-01-26 11:00:00,675.9806166649032,
2023-01-26 23:59:59,618.0993237655821,c
2023-01-27 00:00:00,574.462844935555,
2023-01-27 03:30:00,241.58957893866318,
2023-01-27 04:00:00,54.98343166480299,
2023-01-27 06:00:00,210.76691618915174,
2023-01-27 08:00:00,253.3120164094944,
2023-01-27 10:30:00,216.3138627286844,
2023-01-27 11:00:00,265.8847620713859,
2023-01-27 23:59:59,248.00355914389183,w
2023-01-30 00:00:00,220.82201354572135,
2023-01-30 03:30:00,271.64873141797216,
2023-01-30 04:00:00,278.5241032989288,
2023-01-30 06:00:00,338.0637614090483,
2023-01-30 08:00:00,322.2182422328824,
2023-01-30 10:30:00,301.38448232245355,
2023-01-30 11:00:00,316.67454813841505,
2023-01-30 23:59:59,312.6439719553855,c
2023-01-31 00:00:00,294.672705140325,
2023-01-31 03:30:00,371.7842265124091,
2023-01-31 04:00:00,436.6054823157556,
2023-01-31 06:00:00,431.24935952082706,
2023-01-31 08:00:00,518.2171861500847,
2023-01-31 10:30:00,374.5483243531489,
2023-01-31 11:00:00,314.4273724647701,
2023-01-31 23:59:59,253.56341867969968,c
2023-02-01 00:00:00,250.13764480798454,
2023-02-01 03:30:00,-103.3497080713496,
2023-02-01 04:00:00,-188.7305475919602,
2023-02-01 06:00:00,-89.42631514591085,
2023-02-01 08:00:00,-96.18809436443189,
2023-02-01 10:30:00,-182.83823203391512,
2023-02-01 11:00:00,-200.52563857620044,
2023-02-01 23:59:59,-147.86978558445298,c
2023-02-02 00:00:00,-19.712186839353308,
2023-02-02 03:30:00,-143.98789916678652,
2023-02-02 04:00:00,-214.35595634357196,
2023-02-02 06:00:00,-134.073438736963,
2023-02-02 08:00:00,-205.60300805214683,
2023-02-02 10:30:00,-247.93625813587278,
2023-02-02 11:00:00,-331.55624350084327,
2023-02-02 23:59:59,-322.52806899626376,c
2023-02-03 00:00:00,-279.7339876227052,
2023-02-03 03:30:00,-232.93187166200732,
2023-02-03 04:00:00,-291.7779731701812,
2023-02-03 06:00:00,-325.18760384065354,
2023-02-03 08:00:00,-322.1411820346493,
2023-02-03 10:30:00,-275.3964349420021,
2023-02-03 11:00:00,-235.9390127825227,
2023-02-03 23:59:59,-350.55201205089907,w
2023-02-06 00:00:00,-358.4706026263848,
2023-02-06 03:30:00,-245.71003063604803,
2023-02-06 04:00:00,-190.44216478531962,
2023-02-06 06:00:00,-125.43711783626168,
2023-02-06 08:00:00,-283.60659623619176,
2023-02-06 10:30:00,-70.22552592308239,
2023-02-06 11:00:00,-74.44234672900711,
2023-02-06 23:59:59,-75.36696624332035,c
2023-02-07 00:00:00,-138.71569084719158,
2023-02-07 03:30:00,-128.46594533812822,
2023-02-07 04:00:00,-129.79226762986218,
2023-02-07 06:00:00,-165.8833238674615,
2023-02-07 08:00:00,-221.240787092127,
2023-02-07 10:30:00,-56.36900889122626,
2023-02-07 11:00:00,-56.34255511035553,
2023-02-07 23:59:59,-104.68259750558354,c
2023-02-08 00:00:00,-184.71090071688923,
2023-02-08 03:30:00,-130.94172049925328,
2023-02-08 04:00:00,-134.8992797448118,
2023-02-08 06:00:00,-242.13083402630036,
2023-02-08 08:00:00,-210.88690193738876,
2023-02-08 10:30:00,-84.81679522529339,
2023-02-08 11:00:00,-44.72536944998865,
2023-02-08 23:59:59,-127.14668102441647,c
2023-02-09 00:00:00,-220.65343434701936,
2023-02-09 03:30:00,-161.6913550496356,
2023-02-09 04:00:00,-195.97399623714045,
2023-02-09 06:00:00,-337.51526208816176,
2023-02-09 08:00:00,-350.4211997387665,
2023-02-09 10:30:00,-256.482511234959,
2023-02-09 11:00:00,-267.7638955596649,
2023-02-09 23:59:59,-8.143177016570917,c
2023-02-10 00:00:00,7.6940041343968915,
2023-02-10 03:30:00,83.17927555051938,
2023-02-10 04:00:00,93.87672263137574,
2023-02-10 06:00:00,318.6831540670519,
2023-02-10 08:00:00,375.78290726668456,
2023-02-10 10:30:00,272.24715719239066,
2023-02-10 11:00:00,325.29454408379206,
2023-02-10 23:59:59,222.33834712893258,w
2023-02-13 00:00:00,151.07103194957563,
2023-02-13 03:30:00,155.60933381489303,
2023-02-13 04:00:00,170.32809348095907,
2023-02-13 06:00:00,139.03301790758633,
2023-02-13 08:00:00,20.82495030949758,
2023-02-13 10:30:00,-43.75755213652701,
2023-02-13 11:00:00,-49.78448800820843,
2023-02-13 23:59:59,42.56949493247703,c
2023-02-14 00:00:00,-16.061767592051183,
2023-02-14 03:30:00,-59.61400810364103,
2023-02-14 04:00:00,-85.79537550250461,
2023-02-14 06:00:00,-180.77622139505183,
2023-02-14 08:00:00,-205.07869286268942,
2023-02-14 10:30:00,-210.55388432367,
2023-02-14 11:00:00,-65.09765137655813,
2023-02-14 23:59:59,-74.07527803569246,c
2023-02-15 00:00:00,-68.51541849988098,
2023-02-15 03:30:00,-91.50269102530729,
2023-02-15 04:00:00,-97.59240716622662,
2023-02-15 06:00:00,-137.29091873060133,
2023-02-15 08:00:00,-97.19439072278146,
2023-02-15 10:30:00,-106.25613168870404,
2023-02-15 11:00:00,-75.49876575803137,
2023-02-15 23:59:59,-75.98471832421637,c
2023-02-16 00:00:00,-175.27597655820682,
2023-02-16 03:30:00,-162.36326186039878,
2023-02-16 04:00:00,-136.1848417273759,
2023-02-16 06:00:00,-184.24138457225308,
2023-02-16 08:00:00,-157.88989950625364,
2023-02-16 10:30:00,-54.1604731576208,
2023-02-16 11:00:00,-70.42448773149226,
2023-02-16 23:59:59,-119.84590217060577,c
2023-02-17 00:00:00,-74.91773486817146,
2023-02-17 03:30:00,-26.659364746279607,
2023-02-17 04:00:00,-43.2660152910139,
2023-02-17 06:00:00,-0.33138197353218857,
2023-02-17 08:00:00,-17.855448457337843,
2023-02-17 10:30:00,-102.5574672890234,
2023-02-17 11:00:00,-87.05594250023569,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,-5.784504945482695,
2023-02-20 03:30:00,-23.08173802428064,
2023-02-20 04:00:00,-53.371879672893556,
2023-02-20 06:00:00,-49.923236538585115,
2023-02-20 08:00:00,-4.438279551421147,
2023-02-20 10:30:00,-43.19445326658206,
2023-02-20 11:00:00,-55.473896465457074,
2023-02-20 23:59:59,1.291688215242175,c
2023-02-21 00:00:00,1.291688215242175,
2023-02-21 03:30:00,-34.29040243196323,
2023-02-21 04:00:00,57.20705476869625,
2023-02-21 06:00:00,20.616995877102454,
2023-02-21 08:00:00,-63.32010087623348,
2023-02-21 10:30:00,31.303511694452027,
2023-02-21 11:00:00,17.95366393367476,
2023-02-21 23:59:59,170.33392904162793,c
2023-02-22 00:00:00,179.31956250211442,
2023-02-22 03:30:00,83.47951567461132,
2023-02-22 04:00:00,146.66026083956422,
2023-02-22 06:00:00,118.59352968169696,
2023-02-22 08:00:00,13.0106654293686,
2023-02-22 10:30:00,66.94482804110521,
2023-02-22 11:00:00,66.57634939787386,
2023-02-22 23:59:59,42.56943624887208,c
2023-02-23 00:00:00,42.56943624887208,
2023-02-23 03:30:00,67.74612461545257,
2023-02-23 04:00:00,28.403592966980796,
2023-02-23 06:00:00,67.45921754364645,
2023-02-23 08:00:00,62.20887871403647,
2023-02-23 10:30:00,135.05394288179923,
2023-02-23 11:00:00,164.32398375485354,
2023-02-23 23:59:59,126.69744995444489,c
2023-02-24 00:00:00,81.76928265201059,
2023-02-24 03:30:00,60.54828846993951,
2023-02-24 04:00:00,101.11881053385878,
2023-02-24 06:00:00,98.76206921452467,
2023-02-24 08:00:00,130.71660280687684,
2023-02-24 10:30:00,298.45829751339625,
2023-02-24 11:00:00,310.90970966054374,
2023-02-24 23:59:59,187.68744387808692,w
2023-02-27 00:00:00,210.15152752930226,
2023-02-27 03:30:00,144.98217375973582,
2023-02-27 04:00:00,148.4500343943928,
2023-02-27 06:00:00,70.19914785026776,
2023-02-27 08:00:00,63.702518678082924,
2023-02-27 10:30:00,-74.11942009934137,
2023-02-27 11:00:00,3.3669219503717613,
2023-02-27 23:59:59,74.91773486818602,c
2023-02-28 00:00:00,61.43928467745536,
2023-02-28 03:30:00,46.5907397407027,
2023-02-28 04:00:00,89.63724429797912,
2023-02-28 06:00:00,77.74657442838907,
2023-02-28 08:00:00,79.52350693649714,
2023-02-28 10:30:00,52.340782566348935,
2023-02-28 11:00:00,100.9313545886489,
2023-02-28 23:59:59,32.96605070384794,c
2023-03-01 00:00:00,14.994783782874947,
2023-03-01 03:30:00,-81.46059755411443,
2023-03-01 04:00:00,-65.31230413797493,
2023-03-01 06:00:00,-90.74456838789229,
2023-03-01 08:00:00,-71.90110826419186,
2023-03-01 10:30:00,54.06281461182516,
2023-03-01 11:00:00,-5.187543751306293,
2023-03-01 23:59:59,31.674362488605766,c
2023-03-02 00:00:00,36.167179218848105,
2023-03-02 03:30:00,96.29494213460748,
2023-03-02 04:00:00,36.79152886029442,
2023-03-02 06:00:00,79.62275512719862,
2023-03-02 08:00:00,55.73960166166762,
2023-03-02 10:30:00,81.60244406553466,
2023-03-02 11:00:00,51.75566576208803,
2023-03-02 23:59:59,13.927740944531251,c
2023-03-03 00:00:00,1.5163335921370162,
2023-03-03 03:30:00,-84.53388225821254,
2023-03-03 04:00:00,-78.5204038806205,
2023-03-03 06:00:00,-131.30854524363167,
2023-03-03 08:00:00,-140.00059388687077,
2023-03-03 10:30:00,-138.424286268797,
2023-03-03 11:00:00,-77.5731528805918,
2023-03-03 23:59:59,-117.0378803632284,w
2023-03-06 00:00:00,-162.19069304256482,
2023-03-06 03:30:00,-58.68490949741499,
2023-03-06 04:00:00,-71.70729071526148,
2023-03-06 06:00:00,-18.433508228838036,
2023-03-06 08:00:00,7.47633002413022,
2023-03-06 10:30:00,-48.479178521680296,
2023-03-06 11:00:00,-21.939170324476436,
2023-03-06 23:59:59,-7.469299868344024,c
2023-03-07 00:00:00,-38.07661951861519,
2023-03-07 03:30:00,-6.320815026248965,
2023-03-07 04:00:00,-32.46500182681848,
2023-03-07 06:00:00,-8.927114122914645,
2023-03-07 08:00:00,46.49821677263935,
2023-03-07 10:30:00,273.7395829812467,
2023-03-07 11:00:00,326.3596299863184,
2023-03-07 23:59:59,130.96562130776874,c
2023-03-08 00:00:00,143.3770286601648,
2023-03-08 03:30:00,132.5568322559884,
2023-03-08 04:00:00,126.89666666014637,
2023-03-08 06:00:00,93.89638221842506,
2023-03-08 08:00:00,93.6809138898825,
2023-03-08 10:30:00,-27.783407958731914,
2023-03-08 11:00:00,-25.572848361820434,
2023-03-08 23:59:59,31.67436248861668,c
2023-03-09 00:00:00,-6.851547783808201,
2023-03-09 03:30:00,32.77491479973469,
2023-03-09 04:00:00,58.08153770187164,
2023-03-09 06:00:00,170.03051735354165,
2023-03-09 08:00:00,167.64807238495814,
2023-03-09 10:30:00,107.55247055843392,
2023-03-09 11:00:00,111.36933834813135,
2023-03-09 23:59:59,143.60167403707055,c
2023-03-10 00:00:00,143.60167403707055,
2023-03-10 03:30:00,143.60167403707055,
2023-03-10 04:00:00,143.60167403707055,
2023-03-10 06:00:00,143.60167403707055,
2023-03-10 08:00:00,143.60167403707055,
2023-03-10 10:30:00,143.60167403707055,
2023-03-10 11:00:00,143.60167403707055,
2023-03-10 23:59:59,143.60167403707055,w
2023-03-13 00:00:00,143.60167403707055,
2023-03-13 03:30:00,143.60167403707055,
2023-03-13 04:00:00,143.60167403707055,
2023-03-13 06:00:00,143.60167403707055,
2023-03-13 08:00:00,143.60167403707055,
2023-03-13 10:30:00,143.60167403707055,
2023-03-13 11:00:00,143.60167403707055,
2023-03-13 23:59:59,143.60167403707055,c
2023-03-14 00:00:00,143.60167403707055,
2023-03-14 03:30:00,143.60167403707055,
2023-03-14 04:00:00,143.60167403707055,
2023-03-14 06:00:00,143.60167403707055,
2023-03-14 08:00:00,143.60167403707055,
2023-03-14 10:30:00,143.60167403707055,
2023-03-14 11:00:00,143.60167403707055,
2023-03-14 23:59:59,143.60167403707055,c
2023-03-15 00:00:00,143.60167403707055,
2023-03-15 03:30:00,143.60167403707055,
2023-03-15 04:00:00,143.60167403707055,
2023-03-15 06:00:00,143.60167403707055,
2023-03-15 08:00:00,143.60167403707055,
2023-03-15 10:30:00,143.60167403707055,
2023-03-15 11:00:00,143.60167403707055,
2023-03-15 23:59:59,143.60167403707055,c
2023-03-16 00:00:00,143.60167403707055,
2023-03-16 03:30:00,143.60167403707055,
2023-03-16 04:00:00,143.60167403707055,
2023-03-16 06:00:00,143.60167403707055,
2023-03-16 08:00:00,143.60167403707055,
2023-03-16 10:30:00,143.60167403707055,
2023-03-16 11:00:00,143.60167403707055,
2023-03-16 23:59:59,143.60167403707055,c
2023-03-17 00:00:00,143.60167403707055,
2023-03-17 03:30:00,143.60167403707055,
2023-03-17 04:00:00,143.60167403707055,
2023-03-17 06:00:00,143.60167403707055,
2023-03-17 08:00:00,143.60167403707055,
2023-03-17 10:30:00,143.60167403707055,
2023-03-17 11:00:00,143.60167403707055,
2023-03-17 23:59:59,143.60167403707055,e
2023-03-20 00:00:00,143.60167403707055,
2023-03-20 03:30:00,143.60167403707055,
2023-03-20 04:00:00,143.60167403707055,
2023-03-20 06:00:00,143.60167403707055,
2023-03-20 08:00:00,143.60167403707055,
2023-03-20 10:30:00,143.60167403707055,
2023-03-20 11:00:00,143.60167403707055,
2023-03-20 23:59:59,143.60167403707055,c
2023-03-21 00:00:00,143.60167403707055,
2023-03-21 03:30:00,143.60167403707055,
2023-03-21 04:00:00,143.60167403707055,
2023-03-21 06:00:00,143.60167403707055,
2023-03-21 08:00:00,143.60167403707055,
2023-03-21 10:30:00,143.60167403707055,
2023-03-21 11:00:00,143.60167403707055,
2023-03-21 23:59:59,143.60167403707055,c
2023-03-22 00:00:00,143.60167403707055,
2023-03-22 03:30:00,143.60167403707055,
2023-03-22 04:00:00,143.60167403707055,
2023-03-22 06:00:00,143.60167403707055,
2023-03-22 08:00:00,143.60167403707055,
2023-03-22 10:30:00,143.60167403707055,
2023-03-22 11:00:00,143.60167403707055,
2023-03-22 23:59:59,143.60167403707055,c
2023-03-23 00:00:00,143.60167403707055,
2023-03-23 03:30:00,143.60167403707055,
2023-03-23 04:00:00,143.60167403707055,
2023-03-23 06:00:00,143.60167403707055,
2023-03-23 08:00:00,143.60167403707055,
2023-03-23 10:30:00,143.60167403707055,
2023-03-23 11:00:00,143.60167403707055,
2023-03-23 23:59:59,143.60167403707055,c
2023-03-24 00:00:00,143.60167403707055,
2023-03-24 03:30:00,143.60167403707055,
2023-03-24 04:00:00,143.60167403707055,
2023-03-24 06:00:00,143.60167403707055,
2023-03-24 08:00:00,143.60167403707055,
2023-03-24 10:30:00,143.60167403707055,
2023-03-24 11:00:00,143.60167403707055,
2023-03-24 23:59:59,143.60167403707055,w
2023-03-27 00:00:00,143.60167403707055,
2023-03-27 03:30:00,143.60167403707055,
2023-03-27 04:00:00,143.60167403707055,
2023-03-27 06:00:00,143.60167403707055,
2023-03-27 08:00:00,143.60167403707055,
2023-03-27 10:30:00,143.60167403707055,
2023-03-27 11:00:00,143.60167403707055,
2023-03-27 23:59:59,143.60167403707055,c
2023-03-28 00:00:00,143.60167403707055,
2023-03-28 03:30:00,143.60167403707055,
2023-03-28 04:00:00,143.60167403707055,
2023-03-28 06:00:00,143.60167403707055,
2023-03-28 08:00:00,143.60167403707055,
2023-03-28 10:30:00,143.60167403707055,
2023-03-28 11:00:00,143.60167403707055,
2023-03-28 23:59:59,143.60167403707055,c
2023-03-29 00:00:00,143.60167403707055,
2023-03-29 03:30:00,143.60167403707055,
2023-03-29 04:00:00,143.60167403707055,
2023-03-29 06:00:00,143.60167403707055,
2023-03-29 08:00:00,143.60167403707055,
2023-03-29 10:30:00,143.60167403707055,
2023-03-29 11:00:00,143.60167403707055,
2023-03-29 23:59:59,143.60167403707055,c
2023-03-30 00:00:00,143.60167403707055,
2023-03-30 03:30:00,143.60167403707055,
2023-03-30 04:00:00,143.60167403707055,
2023-03-30 06:00:00,143.60167403707055,
2023-03-30 08:00:00,143.60167403707055,
2023-03-30 10:30:00,143.60167403707055,
2023-03-30 11:00:00,143.60167403707055,
2023-03-30 23:59:59,143.60167403707055,c
2023-03-31 00:00:00,143.60167403707055,
2023-03-31 03:30:00,143.60167403707055,
2023-03-31 04:00:00,143.60167403707055,
2023-03-31 06:00:00,143.60167403707055,
2023-03-31 08:00:00,143.60167403707055,
2023-03-31 10:30:00,143.60167403707055,
2023-03-31 11:00:00,143.60167403707055,
2023-03-31 23:59:59,143.60167403707055,w
2023-04-03 00:00:00,143.60167403707055,
2023-04-03 03:30:00,143.60167403707055,
2023-04-03 04:00:00,143.60167403707055,
2023-04-03 06:00:00,143.60167403707055,
2023-04-03 08:00:00,143.60167403707055,
2023-04-03 10:30:00,143.60167403707055,
2023-04-03 11:00:00,143.60167403707055,
2023-04-03 23:59:59,143.60167403707055,c
2023-04-04 00:00:00,143.60167403707055,
2023-04-04 03:30:00,143.60167403707055,
2023-04-04 04:00:00,143.60167403707055,
2023-04-04 06:00:00,143.60167403707055,
2023-04-04 08:00:00,143.60167403707055,
2023-04-04 10:30:00,143.60167403707055,
2023-04-04 11:00:00,143.60167403707055,
2023-04-04 23:59:59,143.60167403707055,c
2023-04-05 00:00:00,143.60167403707055,
2023-04-05 03:30:00,143.60167403707055,
2023-04-05 04:00:00,143.60167403707055,
2023-04-05 06:00:00,143.60167403707055,
2023-04-05 08:00:00,143.60167403707055,
2023-04-05 10:30:00,143.60167403707055,
2023-04-05 11:00:00,143.60167403707055,
2023-04-05 23:59:59,143.60167403707055,c
2023-04-06 00:00:00,143.60167403707055,
2023-04-06 03:30:00,143.60167403707055,
2023-04-06 04:00:00,143.60167403707055,
2023-04-06 06:00:00,143.60167403707055,
2023-04-06 08:00:00,143.60167403707055,
2023-04-06 10:30:00,143.60167403707055,
2023-04-06 11:00:00,143.60167403707055,
2023-04-06 23:59:59,143.60167403707055,c
2023-04-07 00:00:00,143.60167403707055,
2023-04-07 03:30:00,143.60167403707055,
2023-04-07 04:00:00,143.60167403707055,
2023-04-07 06:00:00,143.60167403707055,
2023-04-07 08:00:00,143.60167403707055,
2023-04-07 10:30:00,143.60167403707055,
2023-04-07 11:00:00,143.60167403707055,
2023-04-07 23:59:59,143.60167403707055,w
